time,input,output,experiment
15.55,0.5,0.0286799218118194,prbs
15.56,-0.5,0.0289099680903391,prbs
15.57,-0.5,0.0291331841883723,prbs
15.58,0.5,0.0293005215022159,prbs
15.59,0.5,0.0294624125131956,prbs
15.6,-0.5,0.0296680449096566,prbs
15.61,0.5,0.0298671245743578,prbs
15.62,0.5,0.0300602264579115,prbs
15.63,0.5,0.030296542670716,prbs
15.64,-0.5,0.0305754085102014,prbs
15.65,-0.5,0.0308465394176431,prbs
15.66,0.5,0.0310608948909369,prbs
15.67,-0.5,0.0312689154918974,prbs
15.68,-0.5,0.0314701719676715,prbs
15.69,-0.5,0.0316156171538173,prbs
15.7,0.5,0.031706059942225,prbs
15.71,0.5,0.0317919283196263,prbs
15.72,0.5,0.0319224054502945,prbs
15.73,-0.5,0.0320968176643718,prbs
15.74,-0.5,0.032264871415982,prbs
15.75,-0.5,0.0323775171972877,prbs
15.76,0.5,0.032435561547054,prbs
15.77,0.5,0.0324894300895605,prbs
15.78,0.5,0.0325883036176989,prbs
15.79,0.5,0.0327315060816935,prbs
15.8,0.5,0.0329183665476013,prbs
15.81,0.5,0.0331482191955027,prbs
15.82,0.5,0.0334204033171567,prbs
15.83,0.5,0.0337342633131277,prbs
15.84,0.5,0.0340891486893938,prbs
15.85,0.5,0.0344844140534429,prbs
15.86,-0.5,0.0349194191098654,prbs
15.87,-0.5,0.0353439036554519,prbs
15.88,-0.5,0.0357088514900526,prbs
15.89,-0.5,0.0360151024219939,prbs
15.9,-0.5,0.0362634903038948,prbs
15.91,-0.5,0.0364548430289677,prbs
15.92,-0.5,0.0365899825280308,prbs
15.93,0.5,0.0366697247672197,prbs
15.94,0.5,0.036744504746389,prbs
15.95,0.5,0.0368635125819441,prbs
15.96,-0.5,0.0370260814953056,prbs
15.97,-0.5,0.0371819247711632,prbs
15.98,-0.5,0.0372819996716788,prbs
15.99,-0.5,0.0373271194452008,prbs
16,0.5,0.0373180913653313,prbs
16.01,0.5,0.037305341730432,prbs
16.02,0.5,0.0373380519475462,prbs
16.03,0.5,0.0374155465219372,prbs
16.04,0.5,0.0375371550164013,prbs
16.05,0.5,0.0377022120502654,prbs
16.06,-0.5,0.0379100572978434,prbs
16.07,0.5,0.0381104104863595,prbs
16.08,0.5,0.0383038603095958,prbs
16.09,0.5,0.0385396125198107,prbs
16.1,-0.5,0.0388170159549813,prbs
16.11,-0.5,0.0390857994956251,prbs
16.12,-0.5,0.0392969359775937,prbs
16.13,0.5,0.0394512541994012,prbs
16.14,-0.5,0.0395992019599285,prbs
16.15,-0.5,0.0397403571403396,prbs
16.16,0.5,0.0398256796078988,prbs
16.17,0.5,0.0399056101846306,prbs
16.18,0.5,0.0400293447703179,prbs
16.19,0.5,0.0401962223309041,prbs
16.2,0.5,0.0404055868566884,prbs
16.21,-0.5,0.0406567873602274,prbs
16.22,-0.5,0.0408995528737145,prbs
16.23,-0.5,0.0410848563620961,prbs
16.24,0.5,0.0412135267307196,prbs
16.25,0.5,0.0413360118633544,prbs
16.26,-0.5,0.041501514704424,prbs
16.27,-0.5,0.041659756246885,prbs
16.28,0.5,0.0417617014061613,prbs
16.29,0.5,0.0418577960288288,prbs
16.3,0.5,0.0419972410154101,prbs
16.31,0.5,0.0421793803085781,prbs
16.32,0.5,0.0424035628511591,prbs
16.33,-0.5,0.042669142583847,prbs
16.34,0.5,0.0429258534424017,prbs
16.35,-0.5,0.0431742982705882,prbs
16.36,0.5,0.0434140719114044,prbs
16.37,0.5,0.043645776149899,prbs
16.38,-0.5,0.0439186297643723,prbs
16.39,-0.5,0.0441823695531495,prbs
16.4,0.5,0.0443879762071977,prbs
16.41,-0.5,0.0445859113175163,prbs
16.42,0.5,0.0447757664966595,prbs
16.43,0.5,0.0449581402819403,prbs
16.44,-0.5,0.0451822481872436,prbs
16.45,-0.5,0.045397823730406,prbs
16.46,0.5,0.0455558443064301,prbs
16.47,-0.5,0.0457067681954668,prbs
16.48,-0.5,0.0458501836849221,prbs
16.49,0.5,0.0459370609732379,prbs
16.5,-0.5,0.0460178511385253,prbs
16.51,-0.5,0.0460921352615445,prbs
16.52,0.5,0.0461108763303468,prbs
16.53,-0.5,0.0461245182097558,prbs
16.54,-0.5,0.046132634765184,prbs
16.55,-0.5,0.0460861817680989,prbs
16.56,-0.5,0.0459859708663162,prbs
16.57,-0.5,0.0458328076248665,prbs
16.58,-0.5,0.0456274915272867,prbs
16.59,-0.5,0.0453708159775612,prbs
16.6,-0.5,0.045063568302703,prbs
16.61,-0.5,0.044706529755966,prbs
16.62,0.5,0.0443004755206766,prbs
16.63,-0.5,0.0438957997146775,prbs
16.64,-0.5,0.0434920264791224,prbs
16.65,-0.5,0.0430400618890761,prbs
16.66,-0.5,0.0425406679288629,prbs
16.67,-0.5,0.0419946005379095,prbs
16.68,-0.5,0.0414026096169351,prbs
16.69,0.5,0.040765439034715,prbs
16.7,-0.5,0.0401334516354062,prbs
16.71,-0.5,0.0395061403301793,prbs
16.72,0.5,0.0388343800106074,prbs
16.73,-0.5,0.0381685265267575,prbs
16.74,-0.5,0.037508065819481,prbs
16.75,-0.5,0.0368038658342179,prbs
16.76,0.5,0.0360566504994952,prbs
16.77,-0.5,0.0353167627758648,prbs
16.78,-0.5,0.0345836757488843,prbs
16.79,-0.5,0.0338082445438302,prbs
16.8,-0.5,0.032991180305087,prbs
16.81,-0.5,0.0321331882459588,prbs
16.82,0.5,0.0312349676587575,prbs
16.83,0.5,0.0303468369253926,prbs
16.84,-0.5,0.029517869612205,prbs
16.85,-0.5,0.0286976574702489,prbs
16.86,0.5,0.0278370363214293,prbs
16.87,-0.5,0.0269863230791938,prbs
16.88,-0.5,0.0261449648831399,prbs
16.89,0.5,0.0252637910150865,prbs
16.9,0.5,0.0243931118797913,prbs
16.91,-0.5,0.023581993139809,prbs
16.92,0.5,0.0227800187155582,prbs
16.93,-0.5,0.0219876416712391,prbs
16.94,-0.5,0.0212043073190512,prbs
16.95,-0.5,0.0203808431747836,prbs
16.96,-0.5,0.019517932937819,prbs
16.97,0.5,0.0186162545415336,prbs
16.98,-0.5,0.0177261051639457,prbs
16.99,-0.5,0.0168469123225906,prbs
17,0.5,0.0159294857910751,prbs
17.01,-0.5,0.0150241165802585,prbs
17.02,0.5,0.0141302260735539,prbs
17.03,-0.5,0.0132482429436703,prbs
17.04,0.5,0.0123775882177226,prbs
17.05,-0.5,0.0115186902339204,prbs
17.06,-0.5,0.0106709697063931,prbs
17.07,-0.5,0.00978522968159494,prbs
17.08,-0.5,0.00886212951909832,prbs
17.09,0.5,0.00790232294275631,prbs
17.1,0.5,0.00695608305208893,prbs
17.11,0.5,0.00607243841786988,prbs
17.12,0.5,0.00525056108311862,prbs
17.13,-0.5,0.00448962853365584,prbs
17.14,0.5,0.00373919870813542,prbs
17.15,-0.5,0.0029996989235783,prbs
17.16,0.5,0.00227054897895534,prbs
17.17,0.5,0.00155217611012622,prbs
17.18,0.5,0.00089362505292628,prbs
17.19,-0.5,0.000294084081595934,prbs
17.2,0.5,-0.000296878023427126,prbs
17.21,-0.5,-0.000878823051955367,prbs
17.22,0.5,-0.00145232026242625,prbs
17.23,0.5,-0.0020169314288975,prbs
17.24,-0.5,-0.00252360077987113,prbs
17.25,0.5,-0.00302275396175158,prbs
17.26,0.5,-0.00351394715666805,prbs
17.27,-0.5,-0.00394811898197642,prbs
17.28,0.5,-0.00437568945461871,prbs
17.29,0.5,-0.00479620910983534,prbs
17.3,-0.5,-0.00516061090154579,prbs
17.31,-0.5,-0.00551930916757558,prbs
17.32,-0.5,-0.00592147374922502,prbs
17.33,-0.5,-0.00636641797624527,prbs
17.34,-0.5,-0.00685346062161277,prbs
17.35,-0.5,-0.00738192589601336,prbs
17.36,-0.5,-0.00795114344180975,prbs
17.37,-0.5,-0.00856044832650067,prbs
17.38,0.5,-0.00920918103567994,prbs
17.39,0.5,-0.00984706246550361,prbs
17.4,-0.5,-0.0104250578309233,prbs
17.41,-0.5,-0.0109936136684807,prbs
17.42,-0.5,-0.0116019319532554,prbs
17.43,-0.5,-0.0122493580812663,prbs
17.44,-0.5,-0.0129352428217163,prbs
17.45,0.5,-0.013658942308992,prbs
17.46,0.5,-0.0143701930341918,prbs
17.47,-0.5,-0.0150199757524394,prbs
17.48,0.5,-0.0156587524847785,prbs
17.49,0.5,-0.0162861156342403,prbs
17.5,-0.5,-0.0168530398836333,prbs
17.51,-0.5,-0.0174099811582331,prbs
17.52,0.5,-0.0180061507428669,prbs
17.53,0.5,-0.0185912782644581,prbs
17.54,-0.5,-0.019116337560671,prbs
17.55,-0.5,-0.0196317836833543,prbs
17.56,-0.5,-0.0201868270161392,prbs
17.57,-0.5,-0.0207808212574937,prbs
17.58,0.5,-0.0214131253736226,prbs
17.59,-0.5,-0.0220334785911241,prbs
17.6,0.5,-0.0226424893054259,prbs
17.61,-0.5,-0.0232397581675467,prbs
17.62,0.5,-0.023825893022487,prbs
17.63,0.5,-0.0244004939560387,prbs
17.64,-0.5,-0.0249145432334574,prbs
17.65,0.5,-0.0254185042628001,prbs
17.66,-0.5,-0.0259119707126602,prbs
17.67,0.5,-0.0263955434116131,prbs
17.68,0.5,-0.0268688153963001,prbs
17.69,0.5,-0.0272827618513598,prbs
17.7,-0.5,-0.0276382140740101,prbs
17.71,-0.5,-0.0279856225092615,prbs
17.72,-0.5,-0.0283741928293639,prbs
17.73,0.5,-0.0288032739189239,prbs
17.74,0.5,-0.0292225948298492,prbs
17.75,-0.5,-0.0295831286922796,prbs
17.76,0.5,-0.0299353297200672,prbs
17.77,0.5,-0.0302787823303949,prbs
17.78,0.5,-0.0305644530450856,prbs
17.79,0.5,-0.0307931644567783,prbs
17.8,0.5,-0.0309657332657158,prbs
17.81,0.5,-0.031082970276998,prbs
17.82,-0.5,-0.031145680398523,prbs
17.83,-0.5,-0.0312042876396081,prbs
17.84,-0.5,-0.0313079711940295,prbs
17.85,0.5,-0.0314560534286852,prbs
17.86,-0.5,-0.0315982368420356,prbs
17.87,-0.5,-0.031735092978484,prbs
17.88,-0.5,-0.0319158105210081,prbs
17.89,0.5,-0.0321397213190963,prbs
17.9,0.5,-0.0323565373462438,prbs
17.91,0.5,-0.0325172146134018,prbs
17.92,0.5,-0.0326225651769439,prbs
17.93,-0.5,-0.0326733951769873,prbs
17.94,-0.5,-0.0327201298361605,prbs
17.95,0.5,-0.0328119495427893,prbs
17.96,0.5,-0.0328985528397043,prbs
17.97,0.5,-0.0329308822990786,prbs
17.98,0.5,-0.0329097365319904,prbs
17.99,-0.5,-0.0328359082283213,prbs
18,0.5,-0.0327598091570753,prbs
18.01,0.5,-0.032680981251095,prbs
18.02,-0.5,-0.0325503485136275,prbs
18.03,0.5,-0.0324183159896832,prbs
18.04,0.5,-0.032284418891684,prbs
18.05,-0.5,-0.0320995745067151,prbs
18.06,0.5,-0.0319141811685603,prbs
18.07,-0.5,-0.0317277673840149,prbs
18.08,-0.5,-0.0315408687407929,prbs
18.09,-0.5,-0.0314026379639561,prbs
18.1,-0.5,-0.031312370947825,prbs
18.11,-0.5,-0.031269368717388,prbs
18.12,-0.5,-0.031272937429358,prbs
18.13,-0.5,-0.0313223883726479,prbs
18.14,0.5,-0.0314170379682749,prbs
18.15,-0.5,-0.031506582768702,prbs
18.16,0.5,-0.0315915883728743,prbs
18.17,-0.5,-0.0316716125194959,prbs
18.18,-0.5,-0.0317472200318532,prbs
18.19,-0.5,-0.0318675928709745,prbs
18.2,-0.5,-0.0320320561643177,prbs
18.21,0.5,-0.0322399401640072,prbs
18.22,-0.5,-0.0324409552447632,prbs
18.23,0.5,-0.0326356808175488,prbs
18.24,0.5,-0.0328236884214787,prbs
18.25,-0.5,-0.0329559316672961,prbs
18.26,0.5,-0.0330828452054569,prbs
18.27,-0.5,-0.0332039938485511,prbs
18.28,0.5,-0.033319949475377,prbs
18.29,-0.5,-0.0334302760835962,prbs
18.3,0.5,-0.0335355447341767,prbs
18.31,-0.5,-0.0336353186041808,prbs
18.32,-0.5,-0.0337301679313398,prbs
18.33,-0.5,-0.0338692800669709,prbs
18.34,0.5,-0.0340519855044301,prbs
18.35,0.5,-0.0342279948371181,prbs
18.36,0.5,-0.0343482626724369,prbs
18.37,0.5,-0.0344135996402557,prbs
18.38,0.5,-0.0344248104317298,prbs
18.39,-0.5,-0.0343826937985583,prbs
18.4,0.5,-0.0343376675529073,prbs
18.41,0.5,-0.0342892796517362,prbs
18.42,0.5,-0.0341884601029827,prbs
18.43,0.5,-0.0340359949365485,prbs
18.44,-0.5,-0.0338326642458311,prbs
18.45,-0.5,-0.0336288671896555,prbs
18.46,0.5,-0.0334737580785792,prbs
18.47,-0.5,-0.0333170093667761,prbs
18.48,-0.5,-0.0331591625299031,prbs
18.49,0.5,-0.0330493761614007,prbs
18.5,-0.5,-0.0329373270040471,prbs
18.51,0.5,-0.0328235608272687,prbs
18.52,0.5,-0.032707615522892,prbs
18.53,-0.5,-0.0325404110524066,prbs
18.54,-0.5,-0.0323723484187791,prbs
18.55,-0.5,-0.0322525837925506,prbs
18.56,-0.5,-0.0321804165032806,prbs
18.57,-0.5,-0.0321551510007307,prbs
18.58,0.5,-0.0321760968556983,prbs
18.59,-0.5,-0.0321929437602754,prbs
18.6,-0.5,-0.0322062504437892,prbs
18.61,0.5,-0.0322651927669718,prbs
18.62,0.5,-0.0323194647514135,prbs
18.63,-0.5,-0.0323200044548024,prbs
18.64,-0.5,-0.0323172309808852,prbs
18.65,0.5,-0.0323603186035046,prbs
18.66,-0.5,-0.0323989597560154,prbs
18.67,-0.5,-0.0324337159067188,prbs
18.68,-0.5,-0.0325137656527651,prbs
18.69,0.5,-0.032638430749343,prbs
18.7,-0.5,-0.0327574130684111,prbs
18.71,0.5,-0.0328712835133659,prbs
18.72,-0.5,-0.0329796051119577,prbs
18.73,-0.5,-0.03308294796076,prbs
18.74,-0.5,-0.0332304992779813,prbs
18.75,0.5,-0.0334215894318135,prbs
18.76,0.5,-0.0336059288983346,prbs
18.77,-0.5,-0.0337344721753617,prbs
18.78,0.5,-0.033857654790815,prbs
18.79,0.5,-0.033975042425185,prbs
18.8,-0.5,-0.0340375828156522,prbs
18.81,0.5,-0.0340957047250385,prbs
18.82,0.5,-0.0341489670650844,prbs
18.83,0.5,-0.0341483108013672,prbs
18.84,-0.5,-0.0340945329230396,prbs
18.85,-0.5,-0.0340380494831322,prbs
18.86,-0.5,-0.0340280316830234,prbs
18.87,-0.5,-0.0340637938625152,prbs
18.88,-0.5,-0.0341446554596691,prbs
18.89,-0.5,-0.0342699410103166,prbs
18.9,0.5,-0.0344389801470143,prbs
18.91,0.5,-0.0346014825974555,prbs
18.92,0.5,-0.0347084020985934,prbs
18.93,0.5,-0.0347605484052737,prbs
18.94,-0.5,-0.0347587253292167,prbs
18.95,-0.5,-0.0347533557384375,prbs
18.96,-0.5,-0.0347936176410789,prbs
18.97,0.5,-0.0348788321748586,prbs
18.98,0.5,-0.0349587005662899,prbs
18.99,0.5,-0.0349841680458335,prbs
19,-0.5,-0.0349560358575444,prbs
19.01,0.5,-0.034924724299054,prbs
19.02,0.5,-0.034889783805725,prbs
19.03,0.5,-0.0348021468566689,prbs
19.04,0.5,-0.0346626019455656,prbs
19.05,0.5,-0.0344719316220344,prbs
19.06,0.5,-0.0342309124934065,prbs
19.07,0.5,-0.0339403152271255,prbs
19.08,-0.5,-0.0336009045537652,prbs
19.09,-0.5,-0.0332630642706562,prbs
19.1,0.5,-0.0329759333298617,prbs
19.11,-0.5,-0.032689168831706,prbs
19.12,-0.5,-0.0324032969042615,prbs
19.13,-0.5,-0.0321674608012451,prbs
19.14,-0.5,-0.0319809469351432,prbs
19.15,0.5,-0.0318430468398194,prbs
19.16,0.5,-0.0317034321727521,prbs
19.17,-0.5,-0.0315130186329251,prbs
19.18,-0.5,-0.0313222029731671,prbs
19.19,-0.5,-0.0311801371265333,prbs
19.2,0.5,-0.0310861161980288,prbs
19.21,-0.5,-0.0309898154260658,prbs
19.22,0.5,-0.0308917790998155,prbs
19.23,0.5,-0.0307915436547663,prbs
19.24,-0.5,-0.0306400276197929,prbs
19.25,0.5,-0.0304876305887781,prbs
19.26,0.5,-0.030333882346517,prbs
19.27,0.5,-0.0301296947762185,prbs
19.28,-0.5,-0.0298758358317835,prbs
19.29,0.5,-0.0296226925806058,prbs
19.3,-0.5,-0.0293697822904966,prbs
19.31,-0.5,-0.0291176293384233,prbs
19.32,-0.5,-0.0289153752677544,prbs
19.33,-0.5,-0.0287623048209705,prbs
19.34,0.5,-0.0286577079018598,prbs
19.35,0.5,-0.0285512545773443,prbs
19.36,-0.5,-0.0283938589949617,prbs
19.37,0.5,-0.0282359163947972,prbs
19.38,-0.5,-0.0280769522354597,prbs
19.39,0.5,-0.0279174991016513,prbs
19.4,-0.5,-0.0277570817602595,prbs
19.41,0.5,-0.0275962321081797,prbs
19.42,0.5,-0.0274344742284259,prbs
19.43,-0.5,-0.0272227143379696,prbs
19.44,-0.5,-0.0270113397601171,prbs
19.45,0.5,-0.0268494930511517,prbs
19.46,0.5,-0.0266868349923091,prbs
19.47,0.5,-0.0264742704677271,prbs
19.48,0.5,-0.0262125604770669,prbs
19.49,-0.5,-0.0259024601784162,prbs
19.5,-0.5,-0.02559434389156,prbs
19.51,0.5,-0.0253373411855954,prbs
19.52,-0.5,-0.0250810998720946,prbs
19.53,0.5,-0.0248261368842213,prbs
19.54,0.5,-0.0245719613742516,prbs
19.55,-0.5,-0.024269464662568,prbs
19.56,0.5,-0.0239690192111703,prbs
19.57,0.5,-0.023670127751431,prbs
19.58,-0.5,-0.0233236751934139,prbs
19.59,-0.5,-0.0229800275999331,prbs
19.6,0.5,-0.0226883063148479,prbs
19.61,-0.5,-0.0223981509566617,prbs
19.62,-0.5,-0.0221100702980642,prbs
19.63,-0.5,-0.021873190363868,prbs
19.64,-0.5,-0.0216867804641592,prbs
19.65,-0.5,-0.021550115156917,prbs
19.66,0.5,-0.0214624742502486,prbs
19.67,-0.5,-0.0213735178040133,prbs
19.68,-0.5,-0.0212837750470948,prbs
19.69,-0.5,-0.0212423924728684,prbs
19.7,0.5,-0.0212486598699171,prbs
19.71,-0.5,-0.0212522472822517,prbs
19.72,-0.5,-0.0212536939254309,prbs
19.73,0.5,-0.0213021562808922,prbs
19.74,-0.5,-0.0213473091255488,prbs
19.75,-0.5,-0.0213896964071576,prbs
19.76,0.5,-0.0214784793381395,prbs
19.77,0.5,-0.0215633374246742,prbs
19.78,-0.5,-0.0215951943415732,prbs
19.79,-0.5,-0.0216244549418629,prbs
19.8,-0.5,-0.0217002793804367,prbs
19.81,-0.5,-0.0218219711030766,prbs
19.82,-0.5,-0.0219888388052344,prbs
19.83,-0.5,-0.0222001964304859,prbs
19.84,0.5,-0.0224553631684287,prbs
19.85,-0.5,-0.0227040384520362,prbs
19.86,0.5,-0.0229467908707223,prbs
19.87,0.5,-0.0231831812616644,prbs
19.88,-0.5,-0.0233641526526896,prbs
19.89,-0.5,-0.0235401292297636,prbs
19.9,-0.5,-0.0237602904588133,prbs
19.91,0.5,-0.0240239590729471,prbs
19.92,-0.5,-0.0242808380294659,prbs
19.93,0.5,-0.0245314994228242,prbs
19.94,-0.5,-0.0247755075758522,prbs
19.95,-0.5,-0.025013433982545,prbs
19.96,0.5,-0.0252944673592088,prbs
19.97,0.5,-0.0255683146711561,prbs
19.98,0.5,-0.0257859270052189,prbs
19.99,-0.5,-0.0259481115770137,prbs
20,0,0,chirp
20.01,0.00072225208826671,0,chirp
20.02,0.00163237081785912,3.58417598802355e-08,chirp
20.03,0.00273035478283176,1.87636871628215e-07,chirp
20.04,0.00401620125146848,5.52851884094037e-07,chirp
20.05,0.00548990558500546,1.2460408707791e-06,chirp
20.06,0.00715146055690838,2.39857991087945e-06,chirp
20.07,0.00900085557271513,4.15840342217689e-06,chirp
20.08,0.0110380757904613,6.68974227525503e-06,chirp
20.09,0.0132631011417133,1.01728636095457e-05,chirp
20.1,0.0156759052532436,1.48038122628824e-05,chirp
20.11,0.0182764542693939,2.07941537175527e-05,chirp
20.12,0.0210647055751878,2.83707184572984e-05,chirp
20.13,0.024040606420268,3.7775347621313e-05,chirp
20.14,0.0272040924437574,4.9264639833032e-05,chirp
20.15,0.0305550861001613,6.31096990733973e-05,chirp
20.16,0.0340934949864575,7.9595883460312e-05,chirp
20.17,0.0378192100705487,9.90225547881809e-05,chirp
20.18,0.0417321038212847,0.000121702828673758,chirp
20.19,0.0458320282403008,0.000147963325146999,chirp
20.2,0.050118812795957,0.000178143919518245,chirp
20.21,0.0545922622597117,0.000212597493345841,chirp
20.22,0.0592521544453107,0.000251689685321236,chirp
20.23,0.064098237851229,0.000295798641881707,chirp
20.24,0.0691302292068622,0.0003453147673541,chirp
20.25,0.0743478109230305,0.000400640473426435,chirp
20.26,0.0797506284474262,0.000462189927737785,chirp
20.27,0.0853382875257159,0.000530388801370661,chirp
20.28,0.0911103513690859,0.000605674015024035,chirp
20.29,0.0970663377291114,0.000688493483639351,chirp
20.3,0.103205715880921,0.000779305859246146,chirp
20.31,0.109527903515733,0.000878580271788489,chirp
20.32,0.116032263543936,0.000986796067688178,chirp
20.33,0.122718100810024,0.0011044425458956,chirp
20.34,0.129584658720781,0.00123201869117436,chirp
20.35,0.136631115788276,0.00137003290436119,chirp
20.36,0.143856582089334,0.00151900272933829,chirp
20.37,0.151260095643314,0.00167945457645127,chirp
20.38,0.158840618710153,0.00185192344210196,chirp
20.39,0.166597034010816,0.00203695262424167,chirp
20.4,0.174528140872435,0.00223509343348761,chirp
20.41,0.182632651300615,0.00244690489958178,chirp
20.42,0.190909185981541,0.00267295347290929,chirp
20.43,0.199356270216737,0.00291381272079047,chirp
20.44,0.207972329793504,0.00317006301825952,chirp
20.45,0.216755686794281,0.00344229123304038,chirp
20.46,0.225704555348378,0.00373109040442941,chirp
20.47,0.234817037329769,0.00403705941579376,chirp
20.48,0.244091118004837,0.00436080266039338,chirp
20.49,0.253524661634234,0.00470292970023499,chirp
20.5,0.263115407033231,0.00506405491766631,chirp
20.51,0.272860963095223,0.00544479715941985,chirp
20.52,0.282758804283292,0.00584577937281684,chirp
20.53,0.292806266095007,0.00626762823384343,chirp
20.54,0.303000540505937,0.00671097376681371,chirp
20.55,0.313338671397618,0.00717644895533686,chirp
20.56,0.323817549976013,0.00766468934430901,chirp
20.57,0.334433910186828,0.00817633263265424,chirp
20.58,0.345184324134328,0.00871201825654373,chirp
20.59,0.356065197510629,0.00927238696282701,chirp
20.6,0.367072765042768,0.00985808037241507,chirp
20.61,0.37820308596516,0.0104697405333614,chirp
20.62,0.389452039525434,0.011108009463394,chirp
20.63,0.400815320531916,0.0117735286816593,chirp
20.64,0.412288434951432,0.0124669387294467,chirp
20.65,0.423866695566423,0.0131888786796732,chirp
20.66,0.435545217700721,0.013939985634915,chirp
20.67,0.447318915023723,0.0147208942137866,chirp
20.68,0.459182495443005,0.0155322360254766,chirp
20.69,0.47113045709585,0.0163746391322639,chirp
20.7,0.48315708445048,0.0172487274998503,chirp
20.71,0.495256444528169,0.0181551204353595,chirp
20.72,0.507422383257789,0.0190944320128674,chirp
20.73,0.519648521974688,0.0200672704863448,chirp
20.74,0.53192825407618,0.0210742376899113,chirp
20.75,0.54425474184629,0.0221159284253138,chirp
20.76,0.556620913462752,0.0231929298365658,chirp
20.77,0.569019460199614,0.0243058207717013,chirp
20.78,0.581442833839153,0.0254551711316168,chirp
20.79,0.593883244307162,0.0266415412059999,chirp
20.8,0.606332657545982,0.0278654809963621,chirp
20.81,0.618782793639997,0.0291275295262204,chirp
20.82,0.631225125208628,0.0304282141384958,chirp
20.83,0.643650876082154,0.0317680497802226,chirp
20.84,0.65605102027599,0.0331475382746904,chirp
20.85,0.668416281279329,0.0345671675811683,chirp
20.86,0.680737131674315,0.0360274110423922,chirp
20.87,0.693003793102157,0.0375287266200217,chirp
20.88,0.705206236592815,0.0390715561183118,chirp
20.89,0.717334183275109,0.0406563243962713,chirp
20.9,0.729377105484258,0.0422834385686165,chirp
20.91,0.741324228284031,0.043953287195865,chirp
20.92,0.753164531420816,0.0456662394639467,chirp
20.93,0.764886751727013,0.0474226443537514,chirp
20.94,0.776479385991233,0.0492228298010663,chirp
20.95,0.787930694312813,0.0510671018474001,chirp
20.96,0.799228703958179,0.0529557437822281,chirp
20.97,0.81036121373654,0.0548890152772353,chirp
20.98,0.821315798912335,0.0568671515131794,chirp
20.99,0.832079816671747,0.0588903623000356,chirp
21,0.842640412160432,0.060958831191133,chirp
21.01,0.852984525109424,0.0630727145920364,chirp
21.02,0.863098897065928,0.0652321408649753,chirp
21.03,0.87297007924541,0.0674372094296678,chirp
21.04,0.882584441021063,0.0696879898614379,chirp
21.05,0.891928179066298,0.0719845209875702,chirp
21.06,0.900987327165487,0.074326809982901,chirp
21.07,0.909747766707638,0.0767148314656899,chirp
21.08,0.918195237877121,0.0791485265948718,chirp
21.09,0.926315351554921,0.0816278021698381,chirp
21.1,0.934093601943187,0.0841525297339493,chirp
21.11,0.941515379925084,0.0867225446830339,chirp
21.12,0.94856598717108,0.08933764538018,chirp
21.13,0.955230651001947,0.0919975922781827,chirp
21.14,0.961494540017694,0.0947021070510581,chirp
21.15,0.967342780500661,0.0974508717360936,chirp
21.16,0.972760473599804,0.100243527887954,chirp
21.17,0.977732713302022,0.103079675746417,chirp
21.18,0.982244605195064,0.105958873419362,chirp
21.19,0.986281286025169,0.1088806360827,chirp
21.2,0.989827944051143,0.111844435198953,chirp
21.21,0.992869840195016,0.114849697756296,chirp
21.22,0.9953923299878,0.117895805529859,chirp
21.23,0.997380886307129,0.120982094367195,chirp
21.24,0.998821122901787,0.12410785349983,chirp
21.25,0.999698818696204,0.127272324882862,chirp
21.26,0.999999942866045,0.130474702564657,chirp
21.27,0.999710680673914,0.133714132088666,chirp
21.28,0.99881746005208,0.136989709929502,chirp
21.29,0.997306978916847,0.140300482965401,chirp
21.3,0.995166233196884,0.143645447989257,chirp
21.31,0.992382545555407,0.147023551260444,chirp
21.32,0.988943594783595,0.150433688099673,chirp
21.33,0.984837445840063,0.153874702529168,chirp
21.34,0.980052580508516,0.157345386960461,chirp
21.35,0.974577928643006,0.160844481932129,chirp
21.36,0.968402899967368,0.164370675899829,chirp
21.37,0.961517416392525,0.167922605080993,chirp
21.38,0.953911944812419,0.171498853356549,chirp
21.39,0.945577530336271,0.175097952232066,chirp
21.4,0.936505829911801,0.178718380860688,chirp
21.41,0.92668914629092,0.182358566130272,chirp
21.42,0.916120462286185,0.186016882817076,chirp
21.43,0.9047934752631,0.189691653808392,chirp
21.44,0.892702631810057,0.193381150396457,chirp
21.45,0.879843162524432,0.197083592645983,chirp
21.46,0.866211116849989,0.200797149837598,chirp
21.47,0.851803397897429,0.204519940989471,chirp
21.48,0.836617797176567,0.208250035459347,chirp
21.49,0.820653029165243,0.211985453629163,chirp
21.5,0.803908765636765,0.21572416767439,chirp
21.51,0.786385669664326,0.219464102420136,chirp
21.52,0.768085429217576,0.223203136286043,chirp
21.53,0.749010790263249,0.226939102321867,chirp
21.54,0.729165589278563,0.230669789335604,chirp
21.55,0.708554785082979,0.23439294311589,chirp
21.56,0.687184489890817,0.238106267750344,chirp
21.57,0.665061999484309,0.241807427041376,chirp
21.58,0.642195822403751,0.245494046020903,chirp
21.59,0.618595708048711,0.249163712565261,chirp
21.6,0.594272673581598,0.252813979111499,chirp
21.61,0.569239029522473,0.256442364476066,chirp
21.62,0.54350840392163,0.260046355776781,chirp
21.63,0.517095764994389,0.263623410458807,chirp
21.64,0.490017442100585,0.267170958425162,chirp
21.65,0.462291144949527,0.270686404272168,chirp
21.66,0.433935980909719,0.274167129629996,chirp
21.67,0.40497247030136,0.277610495608324,chirp
