time,reference,output,control,error
9.280000000,1.000000000,0.996713287,1.111537778,0.003286713
9.290000000,1.000000000,0.996728502,1.111549784,0.003271498
9.300000000,1.000000000,0.996743616,1.111561787,0.003256384
9.310000000,1.000000000,0.996758632,1.111573786,0.003241368
9.320000000,1.000000000,0.996773549,1.111585778,0.003226451
9.330000000,1.000000000,0.996788369,1.111597764,0.003211631
9.340000000,1.000000000,0.996803093,1.111609740,0.003196907
9.350000000,1.000000000,0.996817722,1.111621707,0.003182278
9.360000000,1.000000000,0.996832257,1.111633662,0.003167743
9.370000000,1.000000000,0.996846699,1.111645605,0.003153301
9.380000000,1.000000000,0.996861049,1.111657534,0.003138951
9.390000000,1.000000000,0.996875307,1.111669447,0.003124693
9.400000000,1.000000000,0.996889476,1.111681345,0.003110524
9.410000000,1.000000000,0.996903554,1.111693224,0.003096446
9.420000000,1.000000000,0.996917545,1.111705085,0.003082455
9.430000000,1.000000000,0.996931448,1.111716926,0.003068552
9.440000000,1.000000000,0.996945265,1.111728745,0.003054735
9.450000000,1.000000000,0.996958996,1.111740543,0.003041004
9.460000000,1.000000000,0.996972642,1.111752316,0.003027358
9.470000000,1.000000000,0.996986205,1.111764065,0.003013795
9.480000000,1.000000000,0.996999685,1.111775789,0.003000315
9.490000000,1.000000000,0.997013083,1.111787485,0.002986917
9.500000000,1.000000000,0.997026400,1.111799154,0.002973600
9.510000000,1.000000000,0.997039637,1.111810794,0.002960363
9.520000000,1.000000000,0.997052794,1.111822403,0.002947206
9.530000000,1.000000000,0.997065874,1.111833982,0.002934126
9.540000000,1.000000000,0.997078875,1.111845529,0.002921125
9.550000000,1.000000000,0.997091800,1.111857043,0.002908200
9.560000000,1.000000000,0.997104649,1.111868523,0.002895351
9.570000000,1.000000000,0.997117424,1.111879968,0.002882576
9.580000000,1.000000000,0.997130124,1.111891377,0.002869876
9.590000000,1.000000000,0.997142751,1.111902750,0.002857249
9.600000000,1.000000000,0.997155305,1.111914086,0.002844695
9.610000000,1.000000000,0.997167787,1.111925382,0.002832213
9.620000000,1.000000000,0.997180199,1.111936640,0.002819801
9.630000000,1.000000000,0.997192541,1.111947858,0.002807459
9.640000000,1.000000000,0.997204813,1.111959035,0.002795187
9.650000000,1.000000000,0.997217017,1.111970170,0.002782983
9.660000000,1.000000000,0.997229153,1.111981263,0.002770847
9.670000000,1.000000000,0.997241222,1.111992312,0.002758778
9.680000000,1.000000000,0.997253225,1.112003318,0.002746775
9.690000000,1.000000000,0.997265163,1.112014279,0.002734837
9.700000000,1.000000000,0.997277036,1.112025195,0.002722964
9.710000000,1.000000000,0.997288844,1.112036065,0.002711156
9.720000000,1.000000000,0.997300590,1.112046888,0.002699410
9.730000000,1.000000000,0.997312273,1.112057665,0.002687727
9.740000000,1.000000000,0.997323894,1.112068393,0.002676106
9.750000000,1.000000000,0.997335454,1.112079073,0.002664546
9.760000000,1.000000000,0.997346953,1.112089704,0.002653047
9.770000000,1.000000000,0.997358393,1.112100285,0.002641607
9.780000000,1.000000000,0.997369773,1.112110816,0.002630227
9.790000000,1.000000000,0.997381095,1.112121297,0.002618905
9.800000000,1.000000000,0.997392359,1.112131726,0.002607641
9.810000000,1.000000000,0.997403567,1.112142104,0.002596433
9.820000000,1.000000000,0.997414717,1.112152429,0.002585283
9.830000000,1.000000000,0.997425812,1.112162702,0.002574188
9.840000000,1.000000000,0.997436851,1.112172922,0.002563149
9.850000000,1.000000000,0.997447836,1.112183089,0.002552164
9.860000000,1.000000000,0.997458767,1.112193202,0.002541233
9.870000000,1.000000000,0.997469644,1.112203260,0.002530356
9.880000000,1.000000000,0.997480469,1.112213264,0.002519531
9.890000000,1.000000000,0.997491241,1.112223213,0.002508759
9.900000000,1.000000000,0.997501961,1.112233107,0.002498039
9.910000000,1.000000000,0.997512631,1.112242945,0.002487369
9.920000000,1.000000000,0.997523250,1.112252727,0.002476750
9.930000000,1.000000000,0.997533818,1.112262453,0.002466182
9.940000000,1.000000000,0.997544338,1.112272122,0.002455662
9.950000000,1.000000000,0.997554808,1.112281735,0.002445192
9.960000000,1.000000000,0.997565230,1.112291291,0.002434770
9.970000000,1.000000000,0.997575604,1.112300790,0.002424396
9.980000000,1.000000000,0.997585931,1.112310231,0.002414069
9.990000000,1.000000000,0.997596210,1.112319615,0.002403790
10.000000000,1.000000000,0.997606444,1.112328941,0.002393556
10.010000000,1.000000000,0.997616631,1.112338209,0.002383369
10.020000000,1.000000000,0.997626773,1.112347419,0.002373227
10.030000000,1.000000000,0.997636870,1.112356570,0.002363130
10.040000000,1.000000000,0.997646922,1.112365664,0.002353078
10.050000000,1.000000000,0.997656930,1.112374699,0.002343070
10.060000000,1.000000000,0.997666895,1.112383675,0.002333105
10.070000000,1.000000000,0.997676816,1.112392593,0.002323184
10.080000000,1.000000000,0.997686695,1.112401452,0.002313305
10.090000000,1.000000000,0.997696532,1.112410253,0.002303468
10.100000000,1.000000000,0.997706326,1.112418994,0.002293674
10.110000000,1.000000000,0.997716079,1.112427677,0.002283921
10.120000000,1.000000000,0.997725791,1.112436301,0.002274209
10.130000000,1.000000000,0.997735462,1.112444866,0.002264538
10.140000000,1.000000000,0.997745093,1.112453373,0.002254907
10.150000000,1.000000000,0.997754684,1.112461820,0.002245316
10.160000000,1.000000000,0.997764235,1.112470209,0.002235765
10.170000000,1.000000000,0.997773747,1.112478539,0.002226253
10.180000000,1.000000000,0.997783220,1.112486811,0.002216780
10.190000000,1.000000000,0.997792655,1.112495024,0.002207345
10.200000000,1.000000000,0.997802051,1.112503178,0.002197949
10.210000000,1.000000000,0.997811410,1.112511274,0.002188590
10.220000000,1.000000000,0.997820731,1.112519312,0.002179269
10.230000000,1.000000000,0.997830015,1.112527291,0.002169985
10.240000000,1.000000000,0.997839262,1.112535212,0.002160738
10.250000000,1.000000000,0.997848473,1.112543076,0.002151527
10.260000000,1.000000000,0.997857648,1.112550881,0.002142352
10.270000000,1.000000000,0.997866786,1.112558629,0.002133214
10.280000000,1.000000000,0.997875889,1.112566320,0.002124111
10.290000000,1.000000000,0.997884957,1.112573953,0.002115043
10.300000000,1.000000000,0.997893989,1.112581529,0.002106011
10.310000000,1.000000000,0.997902987,1.112589048,0.002097013
10.320000000,1.000000000,0.997911950,1.112596510,0.002088050
10.330000000,1.000000000,0.997920879,1.112603916,0.002079121
10.340000000,1.000000000,0.997929774,1.112611265,0.002070226
10.350000000,1.000000000,0.997938635,1.112618558,0.002061365
10.360000000,1.000000000,0.997947463,1.112625796,0.002052537
10.370000000,1.000000000,0.997956258,1.112632977,0.002043742
10.380000000,1.000000000,0.997965019,1.112640103,0.002034981
10.390000000,1.000000000,0.997973748,1.112647175,0.002026252
10.400000000,1.000000000,0.997982444,1.112654191,0.002017556
10.410000000,1.000000000,0.997991108,1.112661152,0.002008892
10.420000000,1.000000000,0.997999739,1.112668059,0.002000261
10.430000000,1.000000000,0.998008339,1.112674912,0.001991661
10.440000000,1.000000000,0.998016907,1.112681712,0.001983093
10.450000000,1.000000000,0.998025444,1.112688457,0.001974556
10.460000000,1.000000000,0.998033949,1.112695150,0.001966051
10.470000000,1.000000000,0.998042423,1.112701789,0.001957577
10.480000000,1.000000000,0.998050866,1.112708376,0.001949134
10.490000000,1.000000000,0.998059278,1.112714911,0.001940722
10.500000000,1.000000000,0.998067660,1.112721393,0.001932340
10.510000000,1.000000000,0.998076012,1.112727824,0.001923988
10.520000000,1.000000000,0.998084333,1.112734204,0.001915667
10.530000000,1.000000000,0.998092624,1.112740533,0.001907376
10.540000000,1.000000000,0.998100885,1.112746811,0.001899115
10.550000000,1.000000000,0.998109116,1.112753038,0.001890884
10.560000000,1.000000000,0.998117318,1.112759216,0.001882682
10.570000000,1.000000000,0.998125490,1.112765344,0.001874510
10.580000000,1.000000000,0.998133634,1.112771423,0.001866366
10.590000000,1.000000000,0.998141747,1.112777453,0.001858253
10.600000000,1.000000000,0.998149832,1.112783434,0.001850168
10.610000000,1.000000000,0.998157888,1.112789367,0.001842112
10.620000000,1.000000000,0.998165915,1.112795253,0.001834085
10.630000000,1.000000000,0.998173914,1.112801090,0.001826086
10.640000000,1.000000000,0.998181884,1.112806881,0.001818116
10.650000000,1.000000000,0.998189825,1.112812625,0.001810175
10.660000000,1.000000000,0.998197739,1.112818323,0.001802261
10.670000000,1.000000000,0.998205624,1.112823975,0.001794376
10.680000000,1.000000000,0.998213481,1.112829581,0.001786519
10.690000000,1.000000000,0.998221310,1.112835142,0.001778690
10.700000000,1.000000000,0.998229111,1.112840658,0.001770889
10.710000000,1.000000000,0.998236884,1.112846130,0.001763116
10.720000000,1.000000000,0.998244630,1.112851558,0.001755370
10.730000000,1.000000000,0.998252348,1.112856942,0.001747652
10.740000000,1.000000000,0.998260039,1.112862283,0.001739961
10.750000000,1.000000000,0.998267702,1.112867581,0.001732298
10.760000000,1.000000000,0.998275338,1.112872837,0.001724662
10.770000000,1.000000000,0.998282947,1.112878050,0.001717053
10.780000000,1.000000000,0.998290529,1.112883222,0.001709471
10.790000000,1.000000000,0.998298084,1.112888353,0.001701916
10.800000000,1.000000000,0.998305611,1.112893443,0.001694389
10.810000000,1.000000000,0.998313112,1.112898492,0.001686888
10.820000000,1.000000000,0.998320586,1.112903502,0.001679414
10.830000000,1.000000000,0.998328033,1.112908471,0.001671967
10.840000000,1.000000000,0.998335454,1.112913402,0.001664546
10.850000000,1.000000000,0.998342847,1.112918293,0.001657153
10.860000000,1.000000000,0.998350215,1.112923147,0.001649785
10.870000000,1.000000000,0.998357556,1.112927962,0.001642444
10.880000000,1.000000000,0.998364870,1.112932739,0.001635130
10.890000000,1.000000000,0.998372158,1.112937479,0.001627842
10.900000000,1.000000000,0.998379420,1.112942182,0.001620580
10.910000000,1.000000000,0.998386655,1.112946849,0.001613345
10.920000000,1.000000000,0.998393865,1.112951480,0.001606135
10.930000000,1.000000000,0.998401048,1.112956074,0.001598952
10.940000000,1.000000000,0.998408205,1.112960634,0.001591795
10.950000000,1.000000000,0.998415336,1.112965159,0.001584664
10.960000000,1.000000000,0.998422441,1.112969649,0.001577559
10.970000000,1.000000000,0.998429520,1.112974105,0.001570480
10.980000000,1.000000000,0.998436573,1.112978528,0.001563427
10.990000000,1.000000000,0.998443600,1.112982917,0.001556400
11.000000000,1.000000000,0.998450602,1.112987273,0.001549398
11.010000000,1.000000000,0.998457577,1.112991596,0.001542423
11.020000000,1.000000000,0.998464527,1.112995888,0.001535473
11.030000000,1.000000000,0.998471452,1.113000147,0.001528548
11.040000000,1.000000000,0.998478350,1.113004375,0.001521650
11.050000000,1.000000000,0.998485223,1.113008572,0.001514777
11.060000000,1.000000000,0.998492071,1.113012738,0.001507929
11.070000000,1.000000000,0.998498893,1.113016874,0.001501107
11.080000000,1.000000000,0.998505689,1.113020980,0.001494311
11.090000000,1.000000000,0.998512460,1.113025057,0.001487540
11.100000000,1.000000000,0.998519206,1.113029104,0.001480794
11.110000000,1.000000000,0.998525926,1.113033123,0.001474074
11.120000000,1.000000000,0.998532621,1.113037113,0.001467379
11.130000000,1.000000000,0.998539290,1.113041074,0.001460710
11.140000000,1.000000000,0.998545935,1.113045008,0.001454065
11.150000000,1.000000000,0.998552554,1.113048915,0.001447446
11.160000000,1.000000000,0.998559147,1.113052795,0.001440853
11.170000000,1.000000000,0.998565716,1.113056648,0.001434284
11.180000000,1.000000000,0.998572259,1.113060474,0.001427741
11.190000000,1.000000000,0.998578778,1.113064275,0.001421222
11.200000000,1.000000000,0.998585271,1.113068049,0.001414729
11.210000000,1.000000000,0.998591739,1.113071799,0.001408261
11.220000000,1.000000000,0.998598182,1.113075523,0.001401818
11.230000000,1.000000000,0.998604600,1.113079223,0.001395400
11.240000000,1.000000000,0.998610993,1.113082899,0.001389007
11.250000000,1.000000000,0.998617361,1.113086550,0.001382639
11.260000000,1.000000000,0.998623705,1.113090178,0.001376295
11.270000000,1.000000000,0.998630023,1.113093782,0.001369977
11.280000000,1.000000000,0.998636316,1.113097363,0.001363684
11.290000000,1.000000000,0.998642585,1.113100922,0.001357415
11.300000000,1.000000000,0.998648829,1.113104458,0.001351171
11.310000000,1.000000000,0.998655048,1.113107972,0.001344952
11.320000000,1.000000000,0.998661243,1.113111464,0.001338757
11.330000000,1.000000000,0.998667412,1.113114935,0.001332588
11.340000000,1.000000000,0.998673557,1.113118384,0.001326443
11.350000000,1.000000000,0.998679678,1.113121813,0.001320322
11.360000000,1.000000000,0.998685773,1.113125220,0.001314227
11.370000000,1.000000000,0.998691845,1.113128608,0.001308155
11.380000000,1.000000000,0.998697891,1.113131975,0.001302109
11.390000000,1.000000000,0.998703913,1.113135323,0.001296087
11.400000000,1.000000000,0.998709911,1.113138651,0.001290089
11.410000000,1.000000000,0.998715884,1.113141960,0.001284116
11.420000000,1.000000000,0.998721833,1.113145249,0.001278167
11.430000000,1.000000000,0.998727757,1.113148521,0.001272243
11.440000000,1.000000000,0.998733657,1.113151773,0.001266343
11.450000000,1.000000000,0.998739533,1.113155008,0.001260467
11.460000000,1.000000000,0.998745384,1.113158225,0.001254616
11.470000000,1.000000000,0.998751211,1.113161423,0.001248789
11.480000000,1.000000000,0.998757014,1.113164605,0.001242986
11.490000000,1.000000000,0.998762793,1.113167769,0.001237207
11.500000000,1.000000000,0.998768547,1.113170917,0.001231453
11.510000000,1.000000000,0.998774278,1.113174048,0.001225722
11.520000000,1.000000000,0.998779984,1.113177162,0.001220016
11.530000000,1.000000000,0.998785666,1.113180260,0.001214334
11.540000000,1.000000000,0.998791325,1.113183342,0.001208675
11.550000000,1.000000000,0.998796959,1.113186408,0.001203041
11.560000000,1.000000000,0.998802569,1.113189459,0.001197431
11.570000000,1.000000000,0.998808156,1.113192495,0.001191844
11.580000000,1.000000000,0.998813719,1.113195515,0.001186281
11.590000000,1.000000000,0.998819257,1.113198521,0.001180743
11.600000000,1.000000000,0.998824772,1.113201512,0.001175228
11.610000000,1.000000000,0.998830264,1.113204488,0.001169736
11.620000000,1.000000000,0.998835731,1.113207450,0.001164269
11.630000000,1.000000000,0.998841175,1.113210398,0.001158825
11.640000000,1.000000000,0.998846596,1.113213332,0.001153404
11.650000000,1.000000000,0.998851992,1.113216253,0.001148008
11.660000000,1.000000000,0.998857366,1.113219160,0.001142634
11.670000000,1.000000000,0.998862715,1.113222053,0.001137285
11.680000000,1.000000000,0.998868042,1.113224934,0.001131958
11.690000000,1.000000000,0.998873345,1.113227801,0.001126655
11.700000000,1.000000000,0.998878624,1.113230656,0.001121376
11.710000000,1.000000000,0.998883881,1.113233499,0.001116119
11.720000000,1.000000000,0.998889114,1.113236328,0.001110886
11.730000000,1.000000000,0.998894324,1.113239146,0.001105676
11.740000000,1.000000000,0.998899510,1.113241952,0.001100490
11.750000000,1.000000000,0.998904674,1.113244745,0.001095326
11.760000000,1.000000000,0.998909815,1.113247527,0.001090185
11.770000000,1.000000000,0.998914932,1.113250297,0.001085068
11.780000000,1.000000000,0.998920027,1.113253056,0.001079973
11.790000000,1.000000000,0.998925099,1.113255803,0.001074901
11.800000000,1.000000000,0.998930147,1.113258539,0.001069853
11.810000000,1.000000000,0.998935174,1.113261265,0.001064826
11.820000000,1.000000000,0.998940177,1.113263979,0.001059823
11.830000000,1.000000000,0.998945158,1.113266682,0.001054842
11.840000000,1.000000000,0.998950116,1.113269375,0.001049884
11.850000000,1.000000000,0.998955051,1.113272058,0.001044949
11.860000000,1.000000000,0.998959964,1.113274730,0.001040036
11.870000000,1.000000000,0.998964854,1.113277392,0.001035146
11.880000000,1.000000000,0.998969723,1.113280043,0.001030277
11.890000000,1.000000000,0.998974568,1.113282685,0.001025432
11.900000000,1.000000000,0.998979392,1.113285317,0.001020608
11.910000000,1.000000000,0.998984193,1.113287939,0.001015807
11.920000000,1.000000000,0.998988972,1.113290551,0.001011028
11.930000000,1.000000000,0.998993729,1.113293154,0.001006271
11.940000000,1.000000000,0.998998464,1.113295748,0.001001536
11.950000000,1.000000000,0.999003177,1.113298332,0.000996823
11.960000000,1.000000000,0.999007868,1.113300907,0.000992132
11.970000000,1.000000000,0.999012537,1.113303472,0.000987463
11.980000000,1.000000000,0.999017184,1.113306029,0.000982816
11.990000000,1.000000000,0.999021810,1.113308577,0.000978190
12.000000000,1.000000000,0.999026414,1.113311116,0.000973586
12.010000000,1.000000000,0.999030996,1.113313646,0.000969004
12.020000000,1.000000000,0.999035557,1.113316167,0.000964443
12.030000000,1.000000000,0.999040096,1.113318680,0.000959904
12.040000000,1.000000000,0.999044614,1.113321184,0.000955386
12.050000000,1.000000000,0.999049111,1.113323680,0.000950889
12.060000000,1.000000000,0.999053586,1.113326168,0.000946414
12.070000000,1.000000000,0.999058040,1.113328647,0.000941960
12.080000000,1.000000000,0.999062473,1.113331118,0.000937527
12.090000000,1.000000000,0.999066885,1.113333581,0.000933115
12.100000000,1.000000000,0.999071276,1.113336036,0.000928724
12.110000000,1.000000000,0.999075646,1.113338482,0.000924354
12.120000000,1.000000000,0.999079995,1.113340921,0.000920005
12.130000000,1.000000000,0.999084323,1.113343352,0.000915677
12.140000000,1.000000000,0.999088631,1.113345775,0.000911369
12.150000000,1.000000000,0.999092918,1.113348191,0.000907082
12.160000000,1.000000000,0.999097184,1.113350598,0.000902816
12.170000000,1.000000000,0.999101430,1.113352998,0.000898570
12.180000000,1.000000000,0.999105656,1.113355391,0.000894344
12.190000000,1.000000000,0.999109861,1.113357776,0.000890139
12.200000000,1.000000000,0.999114046,1.113360153,0.000885954
12.210000000,1.000000000,0.999118211,1.113362523,0.000881789
12.220000000,1.000000000,0.999122355,1.113364886,0.000877645
12.230000000,1.000000000,0.999126480,1.113367241,0.000873520
12.240000000,1.000000000,0.999130584,1.113369589,0.000869416
12.250000000,1.000000000,0.999134669,1.113371929,0.000865331
12.260000000,1.000000000,0.999138734,1.113374262,0.000861266
12.270000000,1.000000000,0.999142779,1.113376589,0.000857221
12.280000000,1.000000000,0.999146804,1.113378907,0.000853196
12.290000000,1.000000000,0.999150810,1.113381219,0.000849190
12.300000000,1.000000000,0.999154796,1.113383524,0.000845204
12.310000000,1.000000000,0.999158763,1.113385822,0.000841237
12.320000000,1.000000000,0.999162711,1.113388112,0.000837289
12.330000000,1.000000000,0.999166639,1.113390396,0.000833361
12.340000000,1.000000000,0.999170548,1.113392672,0.000829452
12.350000000,1.000000000,0.999174438,1.113394942,0.000825562
12.360000000,1.000000000,0.999178309,1.113397205,0.000821691
12.370000000,1.000000000,0.999182161,1.113399461,0.000817839
12.380000000,1.000000000,0.999185994,1.113401710,0.000814006
12.390000000,1.000000000,0.999189808,1.113403952,0.000810192
12.400000000,1.000000000,0.999193603,1.113406187,0.000806397
12.410000000,1.000000000,0.999197380,1.113408415,0.000802620
12.420000000,1.000000000,0.999201138,1.113410637,0.000798862
12.430000000,1.000000000,0.999204878,1.113412852,0.000795122
12.440000000,1.000000000,0.999208600,1.113415060,0.000791400
12.450000000,1.000000000,0.999212303,1.113417261,0.000787697
12.460000000,1.000000000,0.999215988,1.113419456,0.000784012
12.470000000,1.000000000,0.999219654,1.113421643,0.000780346
12.480000000,1.000000000,0.999223303,1.113423824,0.000776697
12.490000000,1.000000000,0.999226934,1.113425999,0.000773066
12.500000000,1.000000000,0.999230546,1.113428166,0.000769454
12.510000000,1.000000000,0.999234141,1.113430327,0.000765859
12.520000000,1.000000000,0.999237718,1.113432482,0.000762282
12.530000000,1.000000000,0.999241278,1.113434629,0.000758722
12.540000000,1.000000000,0.999244820,1.113436770,0.000755180
12.550000000,1.000000000,0.999248344,1.113438905,0.000751656
12.560000000,1.000000000,0.999251851,1.113441032,0.000748149
12.570000000,1.000000000,0.999255341,1.113443153,0.000744659
12.580000000,1.000000000,0.999258813,1.113445268,0.000741187
12.590000000,1.000000000,0.999262268,1.113447375,0.000737732
12.600000000,1.000000000,0.999265706,1.113449477,0.000734294
12.610000000,1.000000000,0.999269127,1.113451571,0.000730873
12.620000000,1.000000000,0.999272531,1.113453659,0.000727469
12.630000000,1.000000000,0.999275919,1.113455740,0.000724081
12.640000000,1.000000000,0.999279289,1.113457815,0.000720711
12.650000000,1.000000000,0.999282643,1.113459883,0.000717357
12.660000000,1.000000000,0.999285980,1.113461944,0.000714020
12.670000000,1.000000000,0.999289301,1.113463999,0.000710699
12.680000000,1.000000000,0.999292605,1.113466047,0.000707395
12.690000000,1.000000000,0.999295893,1.113468088,0.000704107
12.700000000,1.000000000,0.999299165,1.113470123,0.000700835
12.710000000,1.000000000,0.999302421,1.113472151,0.000697579
12.720000000,1.000000000,0.999305660,1.113474172,0.000694340
12.730000000,1.000000000,0.999308883,1.113476187,0.000691117
12.740000000,1.000000000,0.999312091,1.113478196,0.000687909
12.750000000,1.000000000,0.999315282,1.113480197,0.000684718
12.760000000,1.000000000,0.999318458,1.113482192,0.000681542
12.770000000,1.000000000,0.999321618,1.113484180,0.000678382
12.780000000,1.000000000,0.999324763,1.113486162,0.000675237
12.790000000,1.000000000,0.999327892,1.113488137,0.000672108
12.800000000,1.000000000,0.999331005,1.113490105,0.000668995
12.810000000,1.000000000,0.999334103,1.113492067,0.000665897
12.820000000,1.000000000,0.999337186,1.113494022,0.000662814
12.830000000,1.000000000,0.999340253,1.113495970,0.000659747
12.840000000,1.000000000,0.999343306,1.113497911,0.000656694
12.850000000,1.000000000,0.999346343,1.113499846,0.000653657
12.860000000,1.000000000,0.999349366,1.113501775,0.000650634
12.870000000,1.000000000,0.999352373,1.113503696,0.000647627
12.880000000,1.000000000,0.999355366,1.113505611,0.000644634
12.890000000,1.000000000,0.999358344,1.113507519,0.000641656
12.900000000,1.000000000,0.999361307,1.113509420,0.000638693
12.910000000,1.000000000,0.999364256,1.113511315,0.000635744
12.920000000,1.000000000,0.999367190,1.113513203,0.000632810
12.930000000,1.000000000,0.999370110,1.113515084,0.000629890
12.940000000,1.000000000,0.999373015,1.113516958,0.000626985
12.950000000,1.000000000,0.999375907,1.113518826,0.000624093
12.960000000,1.000000000,0.999378784,1.113520687,0.000621216
12.970000000,1.000000000,0.999381646,1.113522541,0.000618354
12.980000000,1.000000000,0.999384495,1.113524388,0.000615505
12.990000000,1.000000000,0.999387330,1.113526229,0.000612670
13.000000000,1.000000000,0.999390151,1.113528063,0.000609849
13.010000000,1.000000000,0.999392958,1.113529890,0.000607042
13.020000000,1.000000000,0.999395752,1.113531710,0.000604248
13.030000000,1.000000000,0.999398532,1.113533524,0.000601468
13.040000000,1.000000000,0.999401298,1.113535330,0.000598702
13.050000000,1.000000000,0.999404051,1.113537130,0.000595949
13.060000000,1.000000000,0.999406790,1.113538923,0.000593210
13.070000000,1.000000000,0.999409516,1.113540710,0.000590484
13.080000000,1.000000000,0.999412229,1.113542489,0.000587771
13.090000000,1.000000000,0.999414928,1.113544262,0.000585072
13.100000000,1.000000000,0.999417615,1.113546028,0.000582385
13.110000000,1.000000000,0.999420288,1.113547787,0.000579712
13.120000000,1.000000000,0.999422948,1.113549539,0.000577052
13.130000000,1.000000000,0.999425596,1.113551285,0.000574404
13.140000000,1.000000000,0.999428230,1.113553023,0.000571770
13.150000000,1.000000000,0.999430852,1.113554755,0.000569148
13.160000000,1.000000000,0.999433461,1.113556480,0.000566539
13.170000000,1.000000000,0.999436057,1.113558198,0.000563943
13.180000000,1.000000000,0.999438641,1.113559909,0.000561359
13.190000000,1.000000000,0.999441213,1.113561614,0.000558787
13.200000000,1.000000000,0.999443772,1.113563312,0.000556228
13.210000000,1.000000000,0.999446318,1.113565002,0.000553682
13.220000000,1.000000000,0.999448853,1.113566686,0.000551147
13.230000000,1.000000000,0.999451375,1.113568364,0.000548625
13.240000000,1.000000000,0.999453885,1.113570034,0.000546115
13.250000000,1.000000000,0.999456383,1.113571697,0.000543617
13.260000000,1.000000000,0.999458869,1.113573354,0.000541131
13.270000000,1.000000000,0.999461343,1.113575004,0.000538657
13.280000000,1.000000000,0.999463805,1.113576647,0.000536195
13.290000000,1.000000000,0.999466256,1.113578283,0.000533744
13.300000000,1.000000000,0.999468694,1.113579912,0.000531306
13.310000000,1.000000000,0.999471121,1.113581535,0.000528879
13.320000000,1.000000000,0.999473537,1.113583150,0.000526463
13.330000000,1.000000000,0.999475941,1.113584759,0.000524059
13.340000000,1.000000000,0.999478333,1.113586361,0.000521667
13.350000000,1.000000000,0.999480714,1.113587957,0.000519286
13.360000000,1.000000000,0.999483084,1.113589545,0.000516916
13.370000000,1.000000000,0.999485442,1.113591127,0.000514558
13.380000000,1.000000000,0.999487789,1.113592701,0.000512211
13.390000000,1.000000000,0.999490125,1.113594269,0.000509875
13.400000000,1.000000000,0.999492450,1.113595831,0.000507550
13.410000000,1.000000000,0.999494764,1.113597385,0.000505236
13.420000000,1.000000000,0.999497067,1.113598933,0.000502933
13.430000000,1.000000000,0.999499359,1.113600474,0.000500641
13.440000000,1.000000000,0.999501640,1.113602008,0.000498360
13.450000000,1.000000000,0.999503911,1.113603535,0.000496089
13.460000000,1.000000000,0.999506171,1.113605056,0.000493829
13.470000000,1.000000000,0.999508420,1.113606570,0.000491580
13.480000000,1.000000000,0.999510658,1.113608077,0.000489342
13.490000000,1.000000000,0.999512886,1.113609577,0.000487114
13.500000000,1.000000000,0.999515104,1.113611071,0.000484896
13.510000000,1.000000000,0.999517311,1.113612558,0.000482689
13.520000000,1.000000000,0.999519508,1.113614038,0.000480492
13.530000000,1.000000000,0.999521694,1.113615512,0.000478306
13.540000000,1.000000000,0.999523870,1.113616979,0.000476130
13.550000000,1.000000000,0.999526036,1.113618439,0.000473964
13.560000000,1.000000000,0.999528192,1.113619892,0.000471808
13.570000000,1.000000000,0.999530338,1.113621339,0.000469662
13.580000000,1.000000000,0.999532474,1.113622780,0.000467526
13.590000000,1.000000000,0.999534599,1.113624213,0.000465401
13.600000000,1.000000000,0.999536715,1.113625640,0.000463285
13.610000000,1.000000000,0.999538821,1.113627061,0.000461179
13.620000000,1.000000000,0.999540918,1.113628475,0.000459082
13.630000000,1.000000000,0.999543004,1.113629882,0.000456996
13.640000000,1.000000000,0.999545081,1.113631283,0.000454919
13.650000000,1.000000000,0.999547148,1.113632677,0.000452852
13.660000000,1.000000000,0.999549206,1.113634064,0.000450794
13.670000000,1.000000000,0.999551254,1.113635446,0.000448746
13.680000000,1.000000000,0.999553293,1.113636820,0.000446707
13.690000000,1.000000000,0.999555322,1.113638188,0.000444678
13.700000000,1.000000000,0.999557342,1.113639550,0.000442658
13.710000000,1.000000000,0.999559352,1.113640905,0.000440648
13.720000000,1.000000000,0.999561353,1.113642254,0.000438647
13.730000000,1.000000000,0.999563345,1.113643596,0.000436655
13.740000000,1.000000000,0.999565328,1.113644932,0.000434672
13.750000000,1.000000000,0.999567302,1.113646261,0.000432698
13.760000000,1.000000000,0.999569267,1.113647584,0.000430733
13.770000000,1.000000000,0.999571222,1.113648901,0.000428778
13.780000000,1.000000000,0.999573169,1.113650211,0.000426831
13.790000000,1.000000000,0.999575107,1.113651515,0.000424893
13.800000000,1.000000000,0.999577035,1.113652813,0.000422965
13.810000000,1.000000000,0.999578955,1.113654104,0.000421045
13.820000000,1.000000000,0.999580867,1.113655389,0.000419133
13.830000000,1.000000000,0.999582769,1.113656668,0.000417231
13.840000000,1.000000000,0.999584663,1.113657941,0.000415337
13.850000000,1.000000000,0.999586548,1.113659207,0.000413452
13.860000000,1.000000000,0.999588425,1.113660468,0.000411575
13.870000000,1.000000000,0.999590293,1.113661722,0.000409707
13.880000000,1.000000000,0.999592152,1.113662969,0.000407848
13.890000000,1.000000000,0.999594003,1.113664211,0.000405997
13.900000000,1.000000000,0.999595846,1.113665447,0.000404154
13.910000000,1.000000000,0.999597680,1.113666676,0.000402320
13.920000000,1.000000000,0.999599506,1.113667899,0.000400494
13.930000000,1.000000000,0.999601324,1.113669117,0.000398676
