t,theta_ts,theta_dot_ts,u_ts,theta_base,u_base,w1,w2
3.26000,-2.96653,-0.09035,0.00000,3.93051,-15.00000,0.00000,0.00000
3.26500,-2.96706,-0.10653,0.00000,3.78327,-15.00000,0.00000,0.00000
3.27000,-2.96768,-0.12250,0.00000,3.62221,-15.00000,0.00000,0.00000
3.27500,-2.96837,-0.13825,0.00000,3.44753,-15.00000,0.00000,0.00000
3.28000,-2.96914,-0.15377,0.00000,3.25945,-15.00000,0.00000,0.00000
3.28500,-2.96998,-0.16907,0.00000,3.05820,-15.00000,0.00000,0.00000
3.29000,-2.97090,-0.18413,0.00000,2.84400,-15.00000,0.00000,0.00000
3.29500,-2.97190,-0.19895,0.00000,2.61708,-15.00000,0.00000,0.00000
3.30000,-2.97296,-0.21353,0.00000,2.37768,-15.00000,0.00000,0.00000
3.30500,-2.97410,-0.22786,0.00000,2.12601,-15.00000,0.00000,0.00000
3.31000,-2.97531,-0.24194,0.00000,1.86228,-15.00000,0.00000,0.00000
3.31500,-2.97659,-0.25575,0.00000,1.58665,-15.00000,0.00000,0.00000
3.32000,-2.97794,-0.26931,0.00000,1.29927,-15.00000,0.00000,0.00000
3.32500,-2.97935,-0.28260,0.00000,1.00024,-15.00000,0.00000,0.00000
3.33000,-2.98083,-0.29562,0.00000,0.68961,-15.00000,0.00000,0.00000
3.33500,-2.98237,-0.30837,0.00000,0.36739,-15.00000,0.00000,0.00000
3.34000,-2.98398,-0.32084,0.00000,0.03358,-15.00000,0.00000,0.00000
3.34500,-2.98564,-0.33303,0.00000,-0.31188,-15.00000,0.00000,0.00000
3.35000,-2.98737,-0.34493,0.00000,-0.66904,-15.00000,0.00000,0.00000
3.35500,-2.98915,-0.35655,0.00000,-1.03792,-15.00000,0.00000,0.00000
3.36000,-2.99099,-0.36788,0.00000,-1.38855,15.00000,0.00000,0.00000
3.36500,-2.99288,-0.37892,0.00000,-1.72114,15.00000,0.00000,0.00000
3.37000,-2.99483,-0.38967,0.00000,-2.03590,15.00000,0.00000,0.00000
3.37500,-2.99683,-0.40012,0.00000,-2.33295,15.00000,0.00000,0.00000
3.38000,-2.99888,-0.41027,0.00000,-2.61238,15.00000,0.00000,0.00000
3.38500,-3.00098,-0.42012,0.00000,-2.87427,15.00000,0.00000,0.00000
3.39000,-3.00313,-0.42967,0.00000,-3.11866,15.00000,0.00000,0.00000
3.39500,-3.00533,-0.43891,0.00000,-3.34563,15.00000,0.00000,0.00000
3.40000,-3.00757,-0.44785,0.00000,-3.55522,15.00000,0.00000,0.00000
3.40500,-3.00985,-0.45648,0.00000,-3.74752,15.00000,0.00000,0.00000
3.41000,-3.01217,-0.46480,0.00000,-3.92262,15.00000,0.00000,0.00000
3.41500,-3.01454,-0.47281,0.00000,-4.08062,15.00000,0.00000,0.00000
3.42000,-3.01694,-0.48051,0.00000,-4.22165,15.00000,0.00000,0.00000
3.42500,-3.01938,-0.48790,0.00000,-4.34583,15.00000,0.00000,0.00000
3.43000,-3.02185,-0.49499,0.00000,-4.45332,15.00000,0.00000,0.00000
3.43500,-3.02436,-0.50175,0.00000,-4.54425,15.00000,0.00000,0.00000
3.44000,-3.02690,-0.50821,0.00000,-4.61880,15.00000,0.00000,0.00000
3.44500,-3.02947,-0.51435,0.00000,-4.67710,15.00000,0.00000,0.00000
3.45000,-3.03208,-0.52019,0.00000,-4.71934,15.00000,0.00000,0.00000
3.45500,-3.03470,-0.52571,0.00000,-4.74566,15.00000,0.00000,0.00000
3.46000,-3.03736,-0.53092,0.00000,-4.75623,15.00000,0.00000,0.00000
3.46500,-3.04004,-0.53581,0.00000,-4.75120,15.00000,0.00000,0.00000
3.47000,-3.04274,-0.54040,0.00000,-4.73074,15.00000,0.00000,0.00000
3.47500,-3.04546,-0.54468,0.00000,-4.69498,15.00000,0.00000,0.00000
3.48000,-3.04821,-0.54865,0.00000,-4.64410,15.00000,0.00000,0.00000
3.48500,-3.05097,-0.55231,0.00000,-4.57823,15.00000,0.00000,0.00000
3.49000,-3.05375,-0.55566,0.00000,-4.49754,15.00000,0.00000,0.00000
3.49500,-3.05654,-0.55871,0.00000,-4.40217,15.00000,0.00000,0.00000
3.50000,-3.05935,-0.56146,0.00000,-4.29230,15.00000,0.00000,0.00000
3.50500,-3.06217,-0.56390,0.00000,-4.16807,15.00000,0.00000,0.00000
3.51000,-3.06500,-0.56605,0.00000,-4.02966,15.00000,0.00000,0.00000
3.51500,-3.06784,-0.56790,0.00000,-3.87726,15.00000,0.00000,0.00000
3.52000,-3.07068,-0.56945,0.00000,-3.71105,15.00000,0.00000,0.00000
3.52500,-3.07354,-0.57070,0.00000,-3.53124,15.00000,0.00000,0.00000
3.53000,-3.07640,-0.57167,0.00000,-3.33805,15.00000,0.00000,0.00000
3.53500,-3.07926,-0.57234,0.00000,-3.13168,15.00000,0.00000,0.00000
3.54000,-3.08212,-0.57273,0.00000,-2.91239,15.00000,0.00000,0.00000
3.54500,-3.08499,-0.57283,0.00000,-2.68040,15.00000,0.00000,0.00000
3.55000,-3.08785,-0.57265,0.00000,-2.43595,15.00000,0.00000,0.00000
3.55500,-3.09071,-0.57220,0.00000,-2.17926,15.00000,0.00000,0.00000
3.56000,-3.09357,-0.57146,0.00000,-1.91055,15.00000,0.00000,0.00000
3.56500,-3.09642,-0.57046,0.00000,-1.62998,15.00000,0.00000,0.00000
3.57000,-3.09926,-0.56918,0.00000,-1.33770,15.00000,0.00000,0.00000
3.57500,-3.10210,-0.56764,0.00000,-1.03383,15.00000,0.00000,0.00000
3.58000,-3.10493,-0.56584,0.00000,-0.71842,15.00000,0.00000,0.00000
3.58500,-3.10775,-0.56378,0.00000,-0.39148,15.00000,0.00000,0.00000
3.59000,-3.11056,-0.56146,0.00000,-0.05300,15.00000,0.00000,0.00000
3.59500,-3.11335,-0.55889,0.00000,0.29707,15.00000,0.00000,0.00000
3.60000,-3.11613,-0.55607,0.00000,0.65878,15.00000,0.00000,0.00000
3.60500,-3.11890,-0.55301,0.00000,1.03218,15.00000,0.00000,0.00000
3.61000,-3.12165,-0.54970,0.00000,1.38726,-15.00000,0.00000,0.00000
3.61500,-3.12438,-0.54616,0.00000,1.72427,-15.00000,0.00000,0.00000
3.62000,-3.12709,-0.54239,0.00000,2.04340,-15.00000,0.00000,0.00000
3.62500,-3.12978,-0.53839,0.00000,2.34477,-15.00000,0.00000,0.00000
3.63000,-3.13245,-0.53416,0.00000,2.62848,-15.00000,0.00000,0.00000
3.63500,-3.13510,-0.52972,0.00000,2.89460,-15.00000,0.00000,0.00000
3.64000,-3.13773,-0.52506,0.00000,3.14317,-15.00000,0.00000,0.00000
3.64500,-3.14033,-0.52019,0.00000,3.37426,-15.00000,0.00000,0.00000
3.65000,-3.14290,-0.51511,0.00000,3.58792,-15.00000,0.00000,0.00000
3.65500,-3.14545,-0.50983,0.00000,3.78424,-15.00000,0.00000,0.00000
3.66000,-3.14797,-0.50435,0.00000,3.96329,-15.00000,0.00000,0.00000
3.66500,-3.15047,-0.49868,0.00000,4.12520,-15.00000,0.00000,0.00000
3.67000,-3.15293,-0.49282,0.00000,4.27008,-15.00000,0.00000,0.00000
3.67500,-3.15536,-0.48678,0.00000,4.39807,-15.00000,0.00000,0.00000
3.68000,-3.15777,-0.48056,0.00000,4.50931,-15.00000,0.00000,0.00000
3.68500,-3.16014,-0.47417,0.00000,4.60396,-15.00000,0.00000,0.00000
3.69000,-3.16248,-0.46761,0.00000,4.68217,-15.00000,0.00000,0.00000
3.69500,-3.16478,-0.46089,0.00000,4.74412,-15.00000,0.00000,0.00000
3.70000,-3.16705,-0.45400,0.00000,4.78995,-15.00000,0.00000,0.00000
3.70500,-3.16929,-0.44697,0.00000,4.81983,-15.00000,0.00000,0.00000
3.71000,-3.17148,-0.43978,0.00000,4.83393,-15.00000,0.00000,0.00000
3.71500,-3.17365,-0.43245,0.00000,4.83240,-15.00000,0.00000,0.00000
3.72000,-3.17577,-0.42498,0.00000,4.81540,-15.00000,0.00000,0.00000
3.72500,-3.17786,-0.41738,0.00000,4.78308,-15.00000,0.00000,0.00000
3.73000,-3.17991,-0.40965,0.00000,4.73560,-15.00000,0.00000,0.00000
3.73500,-3.18192,-0.40179,0.00000,4.67310,-15.00000,0.00000,0.00000
3.74000,-3.18389,-0.39382,0.00000,4.59573,-15.00000,0.00000,0.00000
3.74500,-3.18581,-0.38574,0.00000,4.50365,-15.00000,0.00000,0.00000
3.75000,-3.18770,-0.37754,0.00000,4.39702,-15.00000,0.00000,0.00000
3.75500,-3.18955,-0.36925,0.00000,4.27598,-15.00000,0.00000,0.00000
3.76000,-3.19135,-0.36085,0.00000,4.14070,-15.00000,0.00000,0.00000
3.76500,-3.19311,-0.35236,0.00000,3.99137,-15.00000,0.00000,0.00000
3.77000,-3.19483,-0.34379,0.00000,3.82817,-15.00000,0.00000,0.00000
3.77500,-3.19651,-0.33513,0.00000,3.65128,-15.00000,0.00000,0.00000
3.78000,-3.19814,-0.32639,0.00000,3.46092,-15.00000,0.00000,0.00000
3.78500,-3.19973,-0.31758,0.00000,3.25732,-15.00000,0.00000,0.00000
3.79000,-3.20127,-0.30871,0.00000,3.04069,-15.00000,0.00000,0.00000
3.79500,-3.20277,-0.29977,0.00000,2.81128,-15.00000,0.00000,0.00000
3.80000,-3.20422,-0.29077,0.00000,2.56932,-15.00000,0.00000,0.00000
3.80500,-3.20563,-0.28173,0.00000,2.31505,-15.00000,0.00000,0.00000
3.81000,-3.20700,-0.27263,0.00000,2.04868,-15.00000,0.00000,0.00000
3.81500,-3.20831,-0.26349,0.00000,1.77041,-15.00000,0.00000,0.00000
3.82000,-3.20959,-0.25432,0.00000,1.48040,-15.00000,0.00000,0.00000
3.82500,-3.21081,-0.24511,0.00000,1.17878,-15.00000,0.00000,0.00000
3.83000,-3.21199,-0.23587,0.00000,0.86563,-15.00000,0.00000,0.00000
3.83500,-3.21312,-0.22661,0.00000,0.54099,-15.00000,0.00000,0.00000
3.84000,-3.21421,-0.21734,0.00000,0.20484,-15.00000,0.00000,0.00000
3.84500,-3.21525,-0.20805,0.00000,-0.14284,-15.00000,0.00000,0.00000
3.85000,-3.21624,-0.19875,0.00000,-0.50212,-15.00000,0.00000,0.00000
3.85500,-3.21719,-0.18944,0.00000,-0.87304,-15.00000,0.00000,0.00000
3.86000,-3.21809,-0.18014,0.00000,-1.22562,15.00000,0.00000,0.00000
3.86500,-3.21895,-0.17084,0.00000,-1.56015,15.00000,0.00000,0.00000
3.87000,-3.21975,-0.16155,0.00000,-1.87681,15.00000,0.00000,0.00000
3.87500,-3.22052,-0.15228,0.00000,-2.17578,15.00000,0.00000,0.00000
3.88000,-3.22123,-0.14302,0.00000,-2.45716,15.00000,0.00000,0.00000
3.88500,-3.22190,-0.13378,0.00000,-2.72104,15.00000,0.00000,0.00000
3.89000,-3.22252,-0.12458,0.00000,-2.96748,15.00000,0.00000,0.00000
3.89500,-3.22310,-0.11540,0.00000,-3.19654,15.00000,0.00000,0.00000
3.90000,-3.22363,-0.10626,0.00000,-3.40829,15.00000,0.00000,0.00000
3.90500,-3.22412,-0.09716,0.00000,-3.60278,15.00000,0.00000,0.00000
3.91000,-3.22456,-0.08810,0.00000,-3.78012,15.00000,0.00000,0.00000
3.91500,-3.22495,-0.07909,0.00000,-3.94038,15.00000,0.00000,0.00000
3.92000,-3.22530,-0.07013,0.00000,-4.08370,15.00000,0.00000,0.00000
3.92500,-3.22561,-0.06123,0.00000,-4.21018,15.00000,0.00000,0.00000
3.93000,-3.22587,-0.05238,0.00000,-4.31997,15.00000,0.00000,0.00000
3.93500,-3.22609,-0.04360,0.00000,-4.41321,15.00000,0.00000,0.00000
3.94000,-3.22626,-0.03489,0.00000,-4.49004,15.00000,0.00000,0.00000
3.94500,-3.22639,-0.02624,0.00000,-4.55063,15.00000,0.00000,0.00000
3.95000,-3.22648,-0.01767,0.00000,-4.59513,15.00000,0.00000,0.00000
3.95500,-3.22653,-0.00917,0.00000,-4.62370,15.00000,0.00000,0.00000
3.96000,-3.22653,-0.00076,0.00000,-4.63649,15.00000,0.00000,0.00000
3.96500,-3.22649,0.00757,0.00000,-4.63367,15.00000,0.00000,0.00000
3.97000,-3.22642,0.01581,0.00000,-4.61539,15.00000,0.00000,0.00000
3.97500,-3.22630,0.02397,0.00000,-4.58180,15.00000,0.00000,0.00000
3.98000,-3.22614,0.03203,0.00000,-4.53306,15.00000,0.00000,0.00000
3.98500,-3.22594,0.03999,0.00000,-4.46932,15.00000,0.00000,0.00000
3.99000,-3.22570,0.04785,0.00000,-4.39075,15.00000,0.00000,0.00000
3.99500,-3.22542,0.05562,0.00000,-4.29749,15.00000,0.00000,0.00000
4.00000,-3.22510,0.06327,0.00000,-4.18972,15.00000,0.00000,0.00000
4.00500,-3.22475,0.07082,0.00000,-4.06761,15.00000,0.00000,0.00000
4.01000,-3.22436,0.07826,0.00000,-3.93132,15.00000,0.00000,0.00000
4.01500,-3.22393,0.08559,0.00000,-3.78104,15.00000,0.00000,0.00000
4.02000,-3.22346,0.09280,0.00000,-3.61698,15.00000,0.00000,0.00000
4.02500,-3.22297,0.09990,0.00000,-3.43933,15.00000,0.00000,0.00000
4.03000,-3.22243,0.10687,0.00000,-3.24832,15.00000,0.00000,0.00000
4.03500,-3.22186,0.11373,0.00000,-3.04416,15.00000,0.00000,0.00000
4.04000,-3.22126,0.12045,0.00000,-2.82709,15.00000,0.00000,0.00000
4.04500,-3.22062,0.12706,0.00000,-2.59735,15.00000,0.00000,0.00000
4.05000,-3.21996,0.13353,0.00000,-2.35515,15.00000,0.00000,0.00000
4.05500,-3.21926,0.13988,0.00000,-2.10073,15.00000,0.00000,0.00000
4.06000,-3.21853,0.14609,0.00000,-1.83427,15.00000,0.00000,0.00000
4.06500,-3.21777,0.15217,0.00000,-1.55595,15.00000,0.00000,0.00000
4.07000,-3.21698,0.15811,0.00000,-1.26591,15.00000,0.00000,0.00000
4.07500,-3.21616,0.16392,0.00000,-0.96423,15.00000,0.00000,0.00000
4.08000,-3.21531,0.16959,0.00000,-0.65097,15.00000,0.00000,0.00000
4.08500,-3.21443,0.17512,0.00000,-0.32615,15.00000,0.00000,0.00000
4.09000,-3.21353,0.18050,0.00000,0.01028,15.00000,0.00000,0.00000
4.09500,-3.21260,0.18575,0.00000,0.35834,15.00000,0.00000,0.00000
4.10000,-3.21165,0.19085,0.00000,0.71809,15.00000,0.00000,0.00000
4.10500,-3.21067,0.19581,0.00000,1.08501,10.43217,0.00000,0.00000
4.11000,-3.20967,0.20062,0.00000,1.43368,-15.00000,0.00000,0.00000
4.11500,-3.20864,0.20529,0.00000,1.76436,-15.00000,0.00000,0.00000
4.12000,-3.20759,0.20981,0.00000,2.07721,-15.00000,0.00000,0.00000
4.12500,-3.20652,0.21418,0.00000,2.37236,-15.00000,0.00000,0.00000
4.13000,-3.20543,0.21840,0.00000,2.64990,-15.00000,0.00000,0.00000
4.13500,-3.20431,0.22248,0.00000,2.90989,-15.00000,0.00000,0.00000
4.14000,-3.20318,0.22640,0.00000,3.15240,-15.00000,0.00000,0.00000
4.14500,-3.20203,0.23018,0.00000,3.37748,-15.00000,0.00000,0.00000
4.15000,-3.20086,0.23380,0.00000,3.58520,-15.00000,0.00000,0.00000
4.15500,-3.19968,0.23727,0.00000,3.77562,-15.00000,0.00000,0.00000
4.16000,-3.19847,0.24059,0.00000,3.94885,-15.00000,0.00000,0.00000
4.16500,-3.19725,0.24377,0.00000,4.10500,-15.00000,0.00000,0.00000
4.17000,-3.19602,0.24679,0.00000,4.24418,-15.00000,0.00000,0.00000
4.17500,-3.19477,0.24965,0.00000,4.36653,-15.00000,0.00000,0.00000
4.18000,-3.19351,0.25237,0.00000,4.47219,-15.00000,0.00000,0.00000
4.18500,-3.19224,0.25494,0.00000,4.56132,-15.00000,0.00000,0.00000
4.19000,-3.19095,0.25736,0.00000,4.63408,-15.00000,0.00000,0.00000
4.19500,-3.18965,0.25962,0.00000,4.69062,-15.00000,0.00000,0.00000
4.20000,-3.18834,0.26174,0.00000,4.73110,-15.00000,0.00000,0.00000
4.20500,-3.18702,0.26371,0.00000,4.75569,-15.00000,0.00000,0.00000
4.21000,-3.18570,0.26552,0.00000,4.76454,-15.00000,0.00000,0.00000
4.21500,-3.18436,0.26719,0.00000,4.75782,-15.00000,0.00000,0.00000
4.22000,-3.18302,0.26872,0.00000,4.73567,-15.00000,0.00000,0.00000
4.22500,-3.18167,0.27009,0.00000,4.69825,-15.00000,0.00000,0.00000
4.23000,-3.18031,0.27132,0.00000,4.64572,-15.00000,0.00000,0.00000
4.23500,-3.17895,0.27240,0.00000,4.57822,-15.00000,0.00000,0.00000
4.24000,-3.17758,0.27334,0.00000,4.49591,-15.00000,0.00000,0.00000
4.24500,-3.17621,0.27414,0.00000,4.39895,-15.00000,0.00000,0.00000
4.25000,-3.17484,0.27479,0.00000,4.28749,-15.00000,0.00000,0.00000
4.25500,-3.17346,0.27531,0.00000,4.16169,-15.00000,0.00000,0.00000
4.26000,-3.17208,0.27568,0.00000,4.02174,-15.00000,0.00000,0.00000
4.26500,-3.17070,0.27591,0.00000,3.86781,-15.00000,0.00000,0.00000
4.27000,-3.16932,0.27601,0.00000,3.70009,-15.00000,0.00000,0.00000
4.27500,-3.16794,0.27597,0.00000,3.51879,-15.00000,0.00000,0.00000
4.28000,-3.16656,0.27579,0.00000,3.32412,-15.00000,0.00000,0.00000
4.28500,-3.16518,0.27548,0.00000,3.11630,-15.00000,0.00000,0.00000
4.29000,-3.16381,0.27504,0.00000,2.89558,-15.00000,0.00000,0.00000
4.29500,-3.16244,0.27447,0.00000,2.66219,-15.00000,0.00000,0.00000
4.30000,-3.16107,0.27377,0.00000,2.41635,-15.00000,0.00000,0.00000
4.30500,-3.15970,0.27295,0.00000,2.15830,-15.00000,0.00000,0.00000
4.31000,-3.15834,0.27199,0.00000,1.88824,-15.00000,0.00000,0.00000
4.31500,-3.15699,0.27092,0.00000,1.60635,-15.00000,0.00000,0.00000
4.32000,-3.15564,0.26972,0.00000,1.31276,-15.00000,0.00000,0.00000
4.32500,-3.15430,0.26840,0.00000,1.00758,-15.00000,0.00000,0.00000
4.33000,-3.15296,0.26696,0.00000,0.69087,-15.00000,0.00000,0.00000
4.33500,-3.15164,0.26541,0.00000,0.36264,-15.00000,0.00000,0.00000
4.34000,-3.15032,0.26374,0.00000,0.02287,-15.00000,0.00000,0.00000
4.34500,-3.14901,0.26196,0.00000,-0.32849,-15.00000,0.00000,0.00000
4.35000,-3.14771,0.26006,0.00000,-0.69150,-15.00000,0.00000,0.00000
4.35500,-3.14642,0.25806,0.00000,-1.06619,-15.00000,0.00000,0.00000
4.36000,-3.14514,0.25596,0.00000,-1.42257,15.00000,0.00000,0.00000
4.36500,-3.14387,0.25374,0.00000,-1.76086,15.00000,0.00000,0.00000
4.37000,-3.14261,0.25143,0.00000,-2.08126,15.00000,0.00000,0.00000
4.37500,-3.14137,0.24902,0.00000,-2.38388,15.00000,0.00000,0.00000
4.38000,-3.14013,0.24650,0.00000,-2.66881,15.00000,0.00000,0.00000
4.38500,-3.13891,0.24390,0.00000,-2.93611,15.00000,0.00000,0.00000
4.39000,-3.13771,0.24119,0.00000,-3.18584,15.00000,0.00000,0.00000
4.39500,-3.13652,0.23840,0.00000,-3.41805,15.00000,0.00000,0.00000
4.40000,-3.13534,0.23552,0.00000,-3.63281,15.00000,0.00000,0.00000
4.40500,-3.13418,0.23255,0.00000,-3.83018,15.00000,0.00000,0.00000
4.41000,-3.13303,0.22950,0.00000,-4.01028,15.00000,0.00000,0.00000
4.41500,-3.13190,0.22636,0.00000,-4.17319,15.00000,0.00000,0.00000
4.42000,-3.13078,0.22315,0.00000,-4.31906,15.00000,0.00000,0.00000
4.42500,-3.12968,0.21986,0.00000,-4.44801,15.00000,0.00000,0.00000
4.43000,-3.12860,0.21649,0.00000,-4.56020,15.00000,0.00000,0.00000
4.43500,-3.12753,0.21305,0.00000,-4.65579,15.00000,0.00000,0.00000
4.44000,-3.12649,0.20954,0.00000,-4.73492,15.00000,0.00000,0.00000
4.44500,-3.12546,0.20596,0.00000,-4.79778,15.00000,0.00000,0.00000
4.45000,-3.12445,0.20232,0.00000,-4.84452,15.00000,0.00000,0.00000
4.45500,-3.12345,0.19861,0.00000,-4.87531,15.00000,0.00000,0.00000
4.46000,-3.12248,0.19485,0.00000,-4.89030,15.00000,0.00000,0.00000
4.46500,-3.12152,0.19103,0.00000,-4.88966,15.00000,0.00000,0.00000
4.47000,-3.12059,0.18715,0.00000,-4.87355,15.00000,0.00000,0.00000
4.47500,-3.11967,0.18321,0.00000,-4.84211,15.00000,0.00000,0.00000
4.48000,-3.11878,0.17923,0.00000,-4.79550,15.00000,0.00000,0.00000
4.48500,-3.11790,0.17520,0.00000,-4.73387,15.00000,0.00000,0.00000
4.49000,-3.11704,0.17113,0.00000,-4.65736,15.00000,0.00000,0.00000
4.49500,-3.11621,0.16701,0.00000,-4.56613,15.00000,0.00000,0.00000
4.50000,-3.11539,0.16285,0.00000,-4.46032,15.00000,0.00000,0.00000
4.50500,-3.11460,0.15865,0.00000,-4.34010,15.00000,0.00000,0.00000
4.51000,-3.11383,0.15441,0.00000,-4.20563,15.00000,0.00000,0.00000
4.51500,-3.11308,0.15015,0.00000,-4.05707,15.00000,0.00000,0.00000
4.52000,-3.11235,0.14585,0.00000,-3.89460,15.00000,0.00000,0.00000
4.52500,-3.11164,0.14152,0.00000,-3.71843,15.00000,0.00000,0.00000
4.53000,-3.11096,0.13717,0.00000,-3.52875,15.00000,0.00000,0.00000
4.53500,-3.11029,0.13279,0.00000,-3.32578,15.00000,0.00000,0.00000
4.54000,-3.10965,0.12839,0.00000,-3.10975,15.00000,0.00000,0.00000
4.54500,-3.10903,0.12398,0.00000,-2.88090,15.00000,0.00000,0.00000
4.55000,-3.10843,0.11954,0.00000,-2.63946,15.00000,0.00000,0.00000
4.55500,-3.10786,0.11510,0.00000,-2.38567,15.00000,0.00000,0.00000
4.56000,-3.10730,0.11064,0.00000,-2.11976,15.00000,0.00000,0.00000
4.56500,-3.10677,0.10617,0.00000,-1.84193,15.00000,0.00000,0.00000
4.57000,-3.10626,0.10169,0.00000,-1.55234,15.00000,0.00000,0.00000
4.57500,-3.10578,0.09721,0.00000,-1.25114,15.00000,0.00000,0.00000
4.58000,-3.10531,0.09272,0.00000,-0.93842,15.00000,0.00000,0.00000
4.58500,-3.10487,0.08824,0.00000,-0.61423,15.00000,0.00000,0.00000
4.59000,-3.10445,0.08375,0.00000,-0.27855,15.00000,0.00000,0.00000
4.59500,-3.10406,0.07927,0.00000,0.06863,15.00000,0.00000,0.00000
4.60000,-3.10368,0.07480,0.00000,0.42737,15.00000,0.00000,0.00000
4.60500,-3.10333,0.07033,0.00000,0.79773,15.00000,0.00000,0.00000
4.61000,-3.10300,0.06588,0.00000,1.16337,-1.36355,0.00000,0.00000
4.61500,-3.10270,0.06143,0.00000,1.51081,-15.00000,0.00000,0.00000
4.62000,-3.10241,0.05701,0.00000,1.84026,-15.00000,0.00000,0.00000
4.62500,-3.10215,0.05259,0.00000,2.15189,-15.00000,0.00000,0.00000
4.63000,-3.10191,0.04820,0.00000,2.44582,-15.00000,0.00000,0.00000
4.63500,-3.10169,0.04382,0.00000,2.72212,-15.00000,0.00000,0.00000
4.64000,-3.10149,0.03947,0.00000,2.98085,-15.00000,0.00000,0.00000
4.64500,-3.10131,0.03514,0.00000,3.22208,-15.00000,0.00000,0.00000
4.65000,-3.10116,0.03084,0.00000,3.44586,-15.00000,0.00000,0.00000
4.65500,-3.10103,0.02657,0.00000,3.65225,-15.00000,0.00000,0.00000
4.66000,-3.10092,0.02232,0.00000,3.84133,-15.00000,0.00000,0.00000
4.66500,-3.10083,0.01811,0.00000,4.01321,-15.00000,0.00000,0.00000
4.67000,-3.10076,0.01393,0.00000,4.16800,-15.00000,0.00000,0.00000
4.67500,-3.10071,0.00979,0.00000,4.30582,-15.00000,0.00000,0.00000
4.68000,-3.10068,0.00568,0.00000,4.42681,-15.00000,0.00000,0.00000
4.68500,-3.10067,0.00161,0.00000,4.53112,-15.00000,0.00000,0.00000
4.69000,-3.10068,-0.00242,0.00000,4.61890,-15.00000,0.00000,0.00000
4.69500,-3.10071,-0.00641,0.00000,4.69032,-15.00000,0.00000,0.00000
4.70000,-3.10077,-0.01035,0.00000,4.74553,-15.00000,0.00000,0.00000
4.70500,-3.10084,-0.01425,0.00000,4.78470,-15.00000,0.00000,0.00000
4.71000,-3.10093,-0.01811,0.00000,4.80799,-15.00000,0.00000,0.00000
4.71500,-3.10104,-0.02191,0.00000,4.81556,-15.00000,0.00000,0.00000
4.72000,-3.10117,-0.02567,0.00000,4.80757,-15.00000,0.00000,0.00000
4.72500,-3.10131,-0.02938,0.00000,4.78417,-15.00000,0.00000,0.00000
4.73000,-3.10148,-0.03304,0.00000,4.74551,-15.00000,0.00000,0.00000
4.73500,-3.10166,-0.03664,0.00000,4.69174,-15.00000,0.00000,0.00000
4.74000,-3.10186,-0.04019,0.00000,4.62303,-15.00000,0.00000,0.00000
4.74500,-3.10208,-0.04368,0.00000,4.53951,-15.00000,0.00000,0.00000
4.75000,-3.10232,-0.04712,0.00000,4.44135,-15.00000,0.00000,0.00000
4.75500,-3.10257,-0.05050,0.00000,4.32869,-15.00000,0.00000,0.00000
4.76000,-3.10284,-0.05383,0.00000,4.20171,-15.00000,0.00000,0.00000
4.76500,-3.10312,-0.05709,0.00000,4.06057,-15.00000,0.00000,0.00000
4.77000,-3.10342,-0.06029,0.00000,3.90545,-15.00000,0.00000,0.00000
4.77500,-3.10374,-0.06343,0.00000,3.73654,-15.00000,0.00000,0.00000
4.78000,-3.10407,-0.06651,0.00000,3.55405,-15.00000,0.00000,0.00000
4.78500,-3.10442,-0.06952,0.00000,3.35818,-15.00000,0.00000,0.00000
4.79000,-3.10478,-0.07247,0.00000,3.14917,-15.00000,0.00000,0.00000
4.79500,-3.10516,-0.07536,0.00000,2.92724,-15.00000,0.00000,0.00000
4.80000,-3.10555,-0.07818,0.00000,2.69264,-15.00000,0.00000,0.00000
4.80500,-3.10596,-0.08093,0.00000,2.44560,-15.00000,0.00000,0.00000
4.81000,-3.10637,-0.08362,0.00000,2.18634,-15.00000,0.00000,0.00000
4.81500,-3.10681,-0.08624,0.00000,1.91507,-15.00000,0.00000,0.00000
4.82000,-3.10725,-0.08878,0.00000,1.63198,-15.00000,0.00000,0.00000
4.82500,-3.10771,-0.09127,0.00000,1.33721,-15.00000,0.00000,0.00000
4.83000,-3.10817,-0.09368,0.00000,1.03087,-15.00000,0.00000,0.00000
4.83500,-3.10865,-0.09602,0.00000,0.71300,-15.00000,0.00000,0.00000
4.84000,-3.10915,-0.09829,0.00000,0.38364,-15.00000,0.00000,0.00000
4.84500,-3.10965,-0.10049,0.00000,0.04276,-15.00000,0.00000,0.00000
4.85000,-3.11016,-0.10262,0.00000,-0.30970,-15.00000,0.00000,0.00000
4.85500,-3.11069,-0.10467,0.00000,-0.67378,-15.00000,0.00000,0.00000
4.86000,-3.11122,-0.10666,0.00000,-1.04952,-15.00000,0.00000,0.00000
4.86500,-3.11176,-0.10857,0.00000,-1.40694,15.00000,0.00000,0.00000
4.87000,-3.11231,-0.11041,0.00000,-1.74626,15.00000,0.00000,0.00000
4.87500,-3.11287,-0.11218,0.00000,-2.06767,15.00000,0.00000,0.00000
4.88000,-3.11344,-0.11387,0.00000,-2.37130,15.00000,0.00000,0.00000
4.88500,-3.11402,-0.11550,0.00000,-2.65724,15.00000,0.00000,0.00000
4.89000,-3.11461,-0.11704,0.00000,-2.92554,15.00000,0.00000,0.00000
4.89500,-3.11520,-0.11852,0.00000,-3.17627,15.00000,0.00000,0.00000
