Time,dx1,dx2,dx3,u1,u2,u3
872,6.97935e-16,4.67287e-16,-2.54095e-16,0.59589,0.89447,0.78829
873,6.95591e-16,4.92345e-16,-2.60613e-16,0.59589,0.89447,0.78829
874,6.93254e-16,5.14657e-16,-2.6711e-16,0.59589,0.89447,0.78829
875,6.90925e-16,5.34497e-16,-2.73586e-16,0.59589,0.89447,0.78829
876,6.88604e-16,5.52114e-16,-2.80039e-16,0.59589,0.89447,0.78829
877,6.86291e-16,5.6773e-16,-2.86471e-16,0.59589,0.89447,0.78829
878,6.83985e-16,5.81547e-16,-2.92881e-16,0.59589,0.89447,0.78829
879,6.81687e-16,5.93744e-16,-2.99269e-16,0.59589,0.89447,0.78829
880,6.79397e-16,6.04486e-16,-3.05636e-16,0.59589,0.89447,0.78829
881,6.77115e-16,6.13918e-16,-3.11982e-16,0.59589,0.89447,0.78829
882,6.7484e-16,6.22172e-16,-3.18306e-16,0.59589,0.89447,0.78829
883,7.24462e-16,-1.47503e-15,-1.23463e-16,0.59589,0.89447,0.78829
884,7.22029e-16,-1.25301e-15,-1.3023e-16,0.59589,0.89447,0.78829
885,7.19603e-16,-1.05344e-15,-1.36974e-16,0.59589,0.89447,0.78829
886,7.17186e-16,-8.74082e-16,-1.43695e-16,0.59589,0.89447,0.78829
887,7.14776e-16,-7.12906e-16,-1.50394e-16,0.59589,0.89447,0.78829
888,7.12375e-16,-5.68096e-16,-1.5707e-16,0.59589,0.89447,0.78829
889,7.09982e-16,-4.38014e-16,-1.63724e-16,0.59589,0.89447,0.78829
890,7.07597e-16,-3.21186e-16,-1.70355e-16,0.59589,0.89447,0.78829
891,7.0522e-16,-2.16286e-16,-1.76964e-16,0.59589,0.89447,0.78829
892,7.02851e-16,-1.22121e-16,-1.83551e-16,0.59589,0.89447,0.78829
893,7.0049e-16,-3.7616e-17,-1.90116e-16,0.59589,0.89447,0.78829
894,6.98136e-16,3.81957e-17,-1.96658e-16,0.59589,0.89447,0.78829
895,6.95791e-16,1.06184e-16,-2.03179e-16,0.59589,0.89447,0.78829
896,6.93454e-16,1.67133e-16,-2.09678e-16,0.59589,0.89447,0.78829
897,6.91124e-16,2.21746e-16,-2.16155e-16,0.59589,0.89447,0.78829
898,6.88802e-16,2.70658e-16,-2.2261e-16,0.59589,0.89447,0.78829
899,6.86488e-16,3.1444e-16,-2.29044e-16,0.59589,0.89447,0.78829
900,6.84182e-16,3.53606e-16,-2.35456e-16,0.59589,0.89447,0.78829
901,6.81884e-16,3.88618e-16,-2.41846e-16,0.59589,0.89447,0.78829
902,6.79593e-16,4.19893e-16,-2.48215e-16,0.59589,0.89447,0.78829
903,6.7731e-16,4.47804e-16,-2.54563e-16,0.59589,0.89447,0.78829
904,6.75035e-16,4.7269e-16,-2.60889e-16,0.59589,0.89447,0.78829
905,6.72767e-16,4.94853e-16,-2.67194e-16,0.59589,0.89447,0.78829
906,6.70507e-16,5.14566e-16,-2.73478e-16,0.59589,0.89447,0.78829
907,6.68254e-16,5.32076e-16,-2.7974e-16,0.59589,0.89447,0.78829
908,6.66009e-16,5.47602e-16,-2.85982e-16,0.59589,0.89447,0.78829
909,6.63772e-16,5.61346e-16,-2.92202e-16,0.59589,0.89447,0.78829
910,6.61542e-16,5.73485e-16,-2.98402e-16,0.59589,0.89447,0.78829
911,6.5932e-16,5.8418e-16,-3.04581e-16,0.59589,0.89447,0.78829
912,6.57105e-16,5.93578e-16,-3.10739e-16,0.59589,0.89447,0.78829
913,6.54898e-16,6.01808e-16,-3.16877e-16,0.59589,0.89447,0.78829
914,7.04587e-16,-1.49541e-15,-1.21847e-16,0.59589,0.89447,0.78829
915,7.0222e-16,-1.27339e-15,-1.28428e-16,0.59589,0.89447,0.78829
916,6.99861e-16,-1.07383e-15,-1.34987e-16,0.59589,0.89447,0.78829
917,6.9751e-16,-8.94459e-16,-1.41524e-16,0.59589,0.89447,0.78829
918,6.95166e-16,-7.33269e-16,-1.48039e-16,0.59589,0.89447,0.78829
919,6.92831e-16,-5.8844e-16,-1.54532e-16,0.59589,0.89447,0.78829
920,6.90504e-16,-4.58333e-16,-1.61003e-16,0.59589,0.89447,0.78829
921,6.88184e-16,-3.41477e-16,-1.67453e-16,0.59589,0.89447,0.78829
922,6.85872e-16,-2.36545e-16,-1.7388e-16,0.59589,0.89447,0.78829
923,6.83568e-16,-1.42344e-16,-1.80287e-16,0.59589,0.89447,0.78829
924,6.81272e-16,-5.78e-17,-1.86671e-16,0.59589,0.89447,0.78829
925,6.78983e-16,1.80534e-17,-1.93034e-16,0.59589,0.89447,0.78829
926,6.76702e-16,8.60861e-17,-1.99376e-16,0.59589,0.89447,0.78829
927,6.74429e-16,1.47081e-16,-2.05697e-16,0.59589,0.89447,0.78829
928,6.72163e-16,2.01742e-16,-2.11996e-16,0.59589,0.89447,0.78829
929,6.69905e-16,2.50705e-16,-2.18274e-16,0.59589,0.89447,0.78829
930,6.67654e-16,2.94538e-16,-2.24531e-16,0.59589,0.89447,0.78829
931,6.65412e-16,3.33757e-16,-2.30767e-16,0.59589,0.89447,0.78829
932,6.63176e-16,3.68824e-16,-2.36982e-16,0.59589,0.89447,0.78829
933,6.60948e-16,4.00153e-16,-2.43177e-16,0.59589,0.89447,0.78829
934,6.58728e-16,4.28121e-16,-2.4935e-16,0.59589,0.89447,0.78829
935,6.56515e-16,4.53064e-16,-2.55503e-16,0.59589,0.89447,0.78829
936,6.5431e-16,4.75284e-16,-2.61635e-16,0.59589,0.89447,0.78829
937,6.52111e-16,4.95056e-16,-2.67746e-16,0.59589,0.89447,0.78829
938,6.49921e-16,5.12624e-16,-2.73837e-16,0.59589,0.89447,0.78829
939,6.47737e-16,5.28211e-16,-2.79907e-16,0.59589,0.89447,0.78829
940,6.45561e-16,5.42014e-16,-2.85957e-16,0.59589,0.89447,0.78829
941,6.43393e-16,5.54213e-16,-2.91987e-16,0.59589,0.89447,0.78829
942,6.41231e-16,5.64969e-16,-2.97996e-16,0.59589,0.89447,0.78829
943,6.39077e-16,5.74427e-16,-3.03986e-16,0.59589,0.89447,0.78829
944,6.3693e-16,5.82718e-16,-3.09955e-16,0.59589,0.89447,0.78829
945,6.34791e-16,5.89959e-16,-3.15904e-16,0.59589,0.89447,0.78829
946,6.84547e-16,-1.50814e-15,-1.20687e-16,0.59589,0.89447,0.78829
947,6.82248e-16,-1.28691e-15,-1.2708e-16,0.59589,0.89447,0.78829
948,6.79956e-16,-1.08805e-15,-1.33453e-16,0.59589,0.89447,0.78829
949,6.77672e-16,-9.09306e-16,-1.39804e-16,0.59589,0.89447,0.78829
950,6.75395e-16,-7.48673e-16,-1.46133e-16,0.59589,0.89447,0.78829
951,6.73126e-16,-6.04336e-16,-1.52441e-16,0.59589,0.89447,0.78829
952,6.70865e-16,-4.74667e-16,-1.58729e-16,0.59589,0.89447,0.78829
953,6.68611e-16,-3.58198e-16,-1.64995e-16,0.59589,0.89447,0.78829
954,6.66365e-16,-2.53607e-16,-1.7124e-16,0.59589,0.89447,0.78829
955,6.64126e-16,-1.59706e-16,-1.77464e-16,0.59589,0.89447,0.78829
956,6.61895e-16,-7.54253e-17,-1.83667e-16,0.59589,0.89447,0.78829
957,6.59672e-16,1.97683e-19,-1.89849e-16,0.59589,0.89447,0.78829
958,6.57456e-16,6.80296e-17,-1.9601e-16,0.59589,0.89447,0.78829
959,6.55247e-16,1.2885e-16,-2.02151e-16,0.59589,0.89447,0.78829
960,6.53046e-16,1.83362e-16,-2.08271e-16,0.59589,0.89447,0.78829
961,6.50852e-16,2.32196e-16,-2.14371e-16,0.59589,0.89447,0.78829
962,6.48666e-16,2.75921e-16,-2.2045e-16,0.59589,0.89447,0.78829
963,6.46486e-16,3.15048e-16,-2.26509e-16,0.59589,0.89447,0.78829
964,6.44315e-16,3.50039e-16,-2.32547e-16,0.59589,0.89447,0.78829
965,6.4215e-16,3.81307e-16,-2.38565e-16,0.59589,0.89447,0.78829
966,6.39993e-16,4.09226e-16,-2.44563e-16,0.59589,0.89447,0.78829
967,6.37843e-16,4.34131e-16,-2.5054e-16,0.59589,0.89447,0.78829
968,6.357e-16,4.56324e-16,-2.56498e-16,0.59589,0.89447,0.78829
969,6.33565e-16,4.76078e-16,-2.62436e-16,0.59589,0.89447,0.78829
970,6.31436e-16,4.93637e-16,-2.68353e-16,0.59589,0.89447,0.78829
971,6.29315e-16,5.0922e-16,-2.74251e-16,0.59589,0.89447,0.78829
972,6.27201e-16,5.23028e-16,-2.80129e-16,0.59589,0.89447,0.78829
973,6.25094e-16,5.35237e-16,-2.85987e-16,0.59589,0.89447,0.78829
974,6.22994e-16,5.46008e-16,-2.91826e-16,0.59589,0.89447,0.78829
975,6.20901e-16,5.55487e-16,-2.97644e-16,0.59589,0.89447,0.78829
976,6.18815e-16,5.63802e-16,-3.03444e-16,0.59589,0.89447,0.78829
977,6.16736e-16,5.71071e-16,-3.09224e-16,0.59589,0.89447,0.78829
978,6.14665e-16,5.77399e-16,-3.14984e-16,0.59589,0.89447,0.78829
979,6.126e-16,5.82882e-16,-3.20725e-16,0.59589,0.89447,0.78829
980,6.62431e-16,-1.51679e-15,-1.25301e-16,0.59589,0.89447,0.78829
981,6.60206e-16,-1.29698e-15,-1.31488e-16,0.59589,0.89447,0.78829
982,6.57988e-16,-1.09937e-15,-1.37654e-16,0.59589,0.89447,0.78829
983,6.55777e-16,-9.21756e-16,-1.438e-16,0.59589,0.89447,0.78829
984,6.53574e-16,-7.62129e-16,-1.49925e-16,0.59589,0.89447,0.78829
985,6.51379e-16,-6.18692e-16,-1.5603e-16,0.59589,0.89447,0.78829
986,6.4919e-16,-4.89824e-16,-1.62114e-16,0.59589,0.89447,0.78829
987,6.4701e-16,-3.74068e-16,-1.68177e-16,0.59589,0.89447,0.78829
988,6.44836e-16,-2.70112e-16,-1.7422e-16,0.59589,0.89447,0.78829
989,6.4267e-16,-1.76775e-16,-1.80243e-16,0.59589,0.89447,0.78829
990,6.40511e-16,-9.29944e-17,-1.86246e-16,0.59589,0.89447,0.78829
991,6.38359e-16,-1.78141e-17,-1.92229e-16,0.59589,0.89447,0.78829
992,6.36215e-16,4.96269e-17,-1.98191e-16,0.59589,0.89447,0.78829
993,6.34077e-16,1.10103e-16,-2.04133e-16,0.59589,0.89447,0.78829
994,6.31947e-16,1.64312e-16,-2.10056e-16,0.59589,0.89447,0.78829
995,6.29824e-16,2.12881e-16,-2.15958e-16,0.59589,0.89447,0.78829
996,6.27708e-16,2.56374e-16,-2.21841e-16,0.59589,0.89447,0.78829
997,6.256e-16,2.95301e-16,-2.27704e-16,0.59589,0.89447,0.78829
998,6.23498e-16,3.30118e-16,-2.33547e-16,0.59589,0.89447,0.78829
999,6.21404e-16,3.61237e-16,-2.39371e-16,0.59589,0.89447,0.78829
1000,6.19316e-16,3.89029e-16,-2.45175e-16,0.59589,0.89447,0.78829
1001,6.17235e-16,4.13827e-16,-2.50959e-16,0.59589,0.89447,0.78829
1002,6.15162e-16,4.35931e-16,-2.56724e-16,0.59589,0.89447,0.78829
1003,6.13095e-16,4.55612e-16,-2.6247e-16,0.59589,0.89447,0.78829
1004,6.11036e-16,4.73111e-16,-2.68196e-16,0.59589,0.89447,0.78829
1005,6.08983e-16,4.88649e-16,-2.73904e-16,0.59589,0.89447,0.78829
1006,6.06937e-16,5.02423e-16,-2.79592e-16,0.59589,0.89447,0.78829
1007,6.04898e-16,5.14608e-16,-2.85261e-16,0.59589,0.89447,0.78829
1008,6.02866e-16,5.25365e-16,-2.9091e-16,0.59589,0.89447,0.78829
1009,6.00841e-16,5.34837e-16,-2.96541e-16,0.59589,0.89447,0.78829
1010,5.98823e-16,5.43154e-16,-3.02153e-16,0.59589,0.89447,0.78829
1011,5.96811e-16,5.50432e-16,-3.07746e-16,0.59589,0.89447,0.78829
1012,5.94806e-16,5.56775e-16,-3.13321e-16,0.59589,0.89447,0.78829
1013,5.92808e-16,5.62277e-16,-3.18876e-16,0.59589,0.89447,0.78829
1014,6.42705e-16,-1.53737e-15,-1.23267e-16,0.59589,0.89447,0.78829
1015,6.40546e-16,-1.31753e-15,-1.2927e-16,0.59589,0.89447,0.78829
1016,6.38395e-16,-1.11989e-15,-1.35253e-16,0.59589,0.89447,0.78829
1017,6.3625e-16,-9.42238e-16,-1.41216e-16,0.59589,0.89447,0.78829
1018,6.34113e-16,-7.82571e-16,-1.47158e-16,0.59589,0.89447,0.78829
1019,6.31982e-16,-6.39091e-16,-1.53081e-16,0.59589,0.89447,0.78829
1020,6.29859e-16,-5.10178e-16,-1.58984e-16,0.59589,0.89447,0.78829
1021,6.27743e-16,-3.94375e-16,-1.64867e-16,0.59589,0.89447,0.78829
1022,6.25635e-16,-2.9037e-16,-1.7073e-16,0.59589,0.89447,0.78829
1023,6.23533e-16,-1.96982e-16,-1.76574e-16,0.59589,0.89447,0.78829
1024,6.21438e-16,-1.1315e-16,-1.82398e-16,0.59589,0.89447,0.78829
1025,6.1935e-16,-3.79154e-17,-1.88202e-16,0.59589,0.89447,0.78829
1026,6.1727e-16,2.95805e-17,-1.93987e-16,0.59589,0.89447,0.78829
1027,6.15196e-16,9.01128e-17,-1.99752e-16,0.59589,0.89447,0.78829
1028,6.13129e-16,1.44379e-16,-2.05498e-16,0.59589,0.89447,0.78829
1029,6.1107e-16,1.93005e-16,-2.11225e-16,0.59589,0.89447,0.78829
1030,6.09017e-16,2.36557e-16,-2.16933e-16,0.59589,0.89447,0.78829
1031,6.06971e-16,2.75543e-16,-2.22621e-16,0.59589,0.89447,0.78829
1032,6.04932e-16,3.1042e-16,-2.2829e-16,0.59589,0.89447,0.78829
1033,6.029e-16,3.41599e-16,-2.3394e-16,0.59589,0.89447,0.78829
1034,6.00874e-16,3.69452e-16,-2.39572e-16,0.59589,0.89447,0.78829
1035,5.98856e-16,3.94311e-16,-2.45184e-16,0.59589,0.89447,0.78829
1036,5.96844e-16,4.16476e-16,-2.50777e-16,0.59589,0.89447,0.78829
1037,5.94839e-16,4.36218e-16,-2.56352e-16,0.59589,0.89447,0.78829
1038,5.92841e-16,4.53779e-16,-2.61908e-16,0.59589,0.89447,0.78829
1039,5.90849e-16,4.69379e-16,-2.67445e-16,0.59589,0.89447,0.78829
1040,5.88864e-16,4.83214e-16,-2.72964e-16,0.59589,0.89447,0.78829
1041,5.86886e-16,4.95461e-16,-2.78464e-16,0.59589,0.89447,0.78829
1042,5.84915e-16,5.0628e-16,-2.83945e-16,0.59589,0.89447,0.78829
1043,5.8295e-16,5.15815e-16,-2.89409e-16,0.59589,0.89447,0.78829
1044,5.80991e-16,5.24193e-16,-2.94854e-16,0.59589,0.89447,0.78829
1045,5.79039e-16,5.31533e-16,-3.0028e-16,0.59589,0.89447,0.78829
1046,5.77094e-16,5.37938e-16,-3.05688e-16,0.59589,0.89447,0.78829
1047,5.75156e-16,5.43502e-16,-3.11079e-16,0.59589,0.89447,0.78829
1048,5.73223e-16,5.4831e-16,-3.16451e-16,0.59589,0.89447,0.78829
1049,5.71298e-16,5.52439e-16,-3.21805e-16,0.59589,0.89447,0.78829
1050,6.21268e-16,-1.54844e-15,-1.25994e-16,0.59589,0.89447,0.78829
1051,6.19181e-16,-1.32969e-15,-1.31797e-16,0.59589,0.89447,0.78829
1052,6.17101e-16,-1.13304e-15,-1.37581e-16,0.59589,0.89447,0.78829
1053,6.15027e-16,-9.56259e-16,-1.43344e-16,0.59589,0.89447,0.78829
1054,6.12961e-16,-7.97373e-16,-1.49089e-16,0.59589,0.89447,0.78829
1055,6.10902e-16,-6.54589e-16,-1.54814e-16,0.59589,0.89447,0.78829
1056,6.0885e-16,-5.26294e-16,-1.6052e-16,0.59589,0.89447,0.78829
1057,6.06805e-16,-4.11041e-16,-1.66207e-16,0.59589,0.89447,0.78829
1058,6.04766e-16,-3.07523e-16,-1.71874e-16,0.59589,0.89447,0.78829
1059,6.02734e-16,-2.14566e-16,-1.77523e-16,0.59589,0.89447,0.78829
1060,6.0071e-16,-1.31114e-16,-1.83153e-16,0.59589,0.89447,0.78829
1061,5.98692e-16,-5.62156e-17,-1.88763e-16,0.59589,0.89447,0.78829
1062,5.9668e-16,1.09854e-17,-1.94355e-16,0.59589,0.89447,0.78829
1063,5.94676e-16,7.12595e-17,-1.99928e-16,0.59589,0.89447,0.78829
1064,5.92678e-16,1.253e-16,-2.05483e-16,0.59589,0.89447,0.78829
1065,5.90687e-16,1.73731e-16,-2.11019e-16,0.59589,0.89447,0.78829
1066,5.88703e-16,2.17114e-16,-2.16536e-16,0.59589,0.89447,0.78829
1067,5.86725e-16,2.55955e-16,-2.22034e-16,0.59589,0.89447,0.78829
1068,5.84754e-16,2.90708e-16,-2.27514e-16,0.59589,0.89447,0.78829
1069,5.8279e-16,3.21783e-16,-2.32976e-16,0.59589,0.89447,0.78829
1070,5.80832e-16,3.49549e-16,-2.3842e-16,0.59589,0.89447,0.78829
1071,5.78881e-16,3.74336e-16,-2.43845e-16,0.59589,0.89447,0.78829
1072,5.76936e-16,3.96444e-16,-2.49252e-16,0.59589,0.89447,0.78829
1073,5.74998e-16,4.16142e-16,-2.5464e-16,0.59589,0.89447,0.78829
1074,5.73066e-16,4.3367e-16,-2.60011e-16,0.59589,0.89447,0.78829
1075,5.71141e-16,4.49247e-16,-2.65363e-16,0.59589,0.89447,0.78829
1076,5.69222e-16,4.63068e-16,-2.70698e-16,0.59589,0.89447,0.78829
1077,5.6731e-16,4.75309e-16,-2.76015e-16,0.59589,0.89447,0.78829
1078,5.65404e-16,4.8613e-16,-2.81313e-16,0.59589,0.89447,0.78829
1079,5.63505e-16,4.95673e-16,-2.86594e-16,0.59589,0.89447,0.78829
1080,5.61612e-16,5.04066e-16,-2.91858e-16,0.59589,0.89447,0.78829
1081,5.59725e-16,5.11425e-16,-2.97103e-16,0.59589,0.89447,0.78829
1082,5.57845e-16,5.17854e-16,-3.02331e-16,0.59589,0.89447,0.78829
1083,5.55971e-16,5.23447e-16,-3.07541e-16,0.59589,0.89447,0.78829
1084,5.54103e-16,5.28287e-16,-3.12734e-16,0.59589,0.89447,0.78829
1085,5.52242e-16,5.32452e-16,-3.1791e-16,0.59589,0.89447,0.78829
1086,5.50387e-16,5.36008e-16,-3.23068e-16,0.59589,0.89447,0.78829
1087,6.00427e-16,-1.56538e-15,-1.27062e-16,0.59589,0.89447,0.78829
1088,5.9841e-16,-1.34708e-15,-1.3267e-16,0.59589,0.89447,0.78829
1089,5.96399e-16,-1.15082e-15,-1.3826e-16,0.59589,0.89447,0.78829
1090,5.94396e-16,-9.74396e-16,-1.4383e-16,0.59589,0.89447,0.78829
1091,5.92399e-16,-8.15818e-16,-1.49382e-16,0.59589,0.89447,0.78829
1092,5.90409e-16,-6.73304e-16,-1.54915e-16,0.59589,0.89447,0.78829
1093,5.88426e-16,-5.45246e-16,-1.6043e-16,0.59589,0.89447,0.78829
1094,5.86449e-16,-4.30198e-16,-1.65926e-16,0.59589,0.89447,0.78829
1095,5.84479e-16,-3.26858e-16,-1.71403e-16,0.59589,0.89447,0.78829
1096,5.82515e-16,-2.34055e-16,-1.76862e-16,0.59589,0.89447,0.78829
1097,5.80558e-16,-1.50734e-16,-1.82303e-16,0.59589,0.89447,0.78829
1098,5.78608e-16,-7.59458e-17,-1.87726e-16,0.59589,0.89447,0.78829
1099,5.76664e-16,-8.83746e-18,-1.9313e-16,0.59589,0.89447,0.78829
1100,5.74727e-16,5.13601e-17,-1.98516e-16,0.59589,0.89447,0.78829
1101,5.72796e-16,1.05339e-16,-2.03884e-16,0.59589,0.89447,0.78829
1102,5.70872e-16,1.53721e-16,-2.09234e-16,0.59589,0.89447,0.78829
1103,5.68954e-16,1.97067e-16,-2.14566e-16,0.59589,0.89447,0.78829
1104,5.67043e-16,2.35881e-16,-2.1988e-16,0.59589,0.89447,0.78829
1105,5.65138e-16,2.70617e-16,-2.25177e-16,0.59589,0.89447,0.78829
1106,5.6324e-16,3.01684e-16,-2.30455e-16,0.59589,0.89447,0.78829
1107,5.61347e-16,3.29448e-16,-2.35716e-16,0.59589,0.89447,0.78829
1108,5.59462e-16,3.54242e-16,-2.40959e-16,0.59589,0.89447,0.78829
1109,5.57582e-16,3.76362e-16,-2.46185e-16,0.59589,0.89447,0.78829
1110,5.55709e-16,3.96077e-16,-2.51392e-16,0.59589,0.89447,0.78829
1111,5.53842e-16,4.13628e-16,-2.56583e-16,0.59589,0.89447,0.78829
1112,5.51982e-16,4.29231e-16,-2.61756e-16,0.59589,0.89447,0.78829
1113,5.50127e-16,4.43083e-16,-2.66912e-16,0.59589,0.89447,0.78829
1114,5.48279e-16,4.55359e-16,-2.7205e-16,0.59589,0.89447,0.78829
1115,5.46437e-16,4.66218e-16,-2.77171e-16,0.59589,0.89447,0.78829
1116,5.44602e-16,4.75801e-16,-2.82275e-16,0.59589,0.89447,0.78829
1117,5.42772e-16,4.84236e-16,-2.87361e-16,0.59589,0.89447,0.78829
1118,5.40949e-16,4.91641e-16,-2.92431e-16,0.59589,0.89447,0.78829
1119,5.39132e-16,4.98117e-16,-2.97484e-16,0.59589,0.89447,0.78829
1120,5.3732e-16,5.03758e-16,-3.02519e-16,0.59589,0.89447,0.78829
1121,5.35515e-16,5.0865e-16,-3.07538e-16,0.59589,0.89447,0.78829
1122,5.33716e-16,5.12866e-16,-3.1254e-16,0.59589,0.89447,0.78829
1123,5.31923e-16,5.16476e-16,-3.17525e-16,0.59589,0.89447,0.78829
1124,5.30136e-16,5.1954e-16,-3.22493e-16,0.59589,0.89447,0.78829
1125,5.80245e-16,-1.58228e-15,-1.26298e-16,0.59589,0.89447,0.78829
1126,5.78295e-16,-1.36437e-15,-1.31718e-16,0.59589,0.89447,0.78829
1127,5.76353e-16,-1.16845e-15,-1.37119e-16,0.59589,0.89447,0.78829
1128,5.74417e-16,-9.92324e-16,-1.42502e-16,0.59589,0.89447,0.78829
1129,5.72487e-16,-8.34009e-16,-1.47868e-16,0.59589,0.89447,0.78829
1130,5.70564e-16,-6.91724e-16,-1.53215e-16,0.59589,0.89447,0.78829
1131,5.68647e-16,-5.63865e-16,-1.58544e-16,0.59589,0.89447,0.78829
1132,5.66737e-16,-4.4899e-16,-1.63855e-16,0.59589,0.89447,0.78829
1133,5.64833e-16,-3.45798e-16,-1.69149e-16,0.59589,0.89447,0.78829
1134,5.62935e-16,-2.53121e-16,-1.74424e-16,0.59589,0.89447,0.78829
1135,5.61044e-16,-1.69907e-16,-1.79682e-16,0.59589,0.89447,0.78829
1136,5.59159e-16,-9.52095e-17,-1.84923e-16,0.59589,0.89447,0.78829
1137,5.57281e-16,-2.81752e-17,-1.90145e-16,0.59589,0.89447,0.78829
1138,5.55409e-16,3.19624e-17,-1.9535e-16,0.59589,0.89447,0.78829
1139,5.53543e-16,8.58938e-17,-2.00538e-16,0.59589,0.89447,0.78829
1140,5.51683e-16,1.3424e-16,-2.05708e-16,0.59589,0.89447,0.78829
1141,5.4983e-16,1.7756e-16,-2.10861e-16,0.59589,0.89447,0.78829
1142,5.47983e-16,2.16358e-16,-2.15997e-16,0.59589,0.89447,0.78829
1143,5.46142e-16,2.51086e-16,-2.21115e-16,0.59589,0.89447,0.78829
1144,5.44307e-16,2.82152e-16,-2.26216e-16,0.59589,0.89447,0.78829
1145,5.42479e-16,3.09922e-16,-2.313e-16,0.59589,0.89447,0.78829
1146,5.40657e-16,3.34728e-16,-2.36367e-16,0.59589,0.89447,0.78829
1147,5.3884e-16,3.56865e-16,-2.41416e-16,0.59589,0.89447,0.78829
1148,5.3703e-16,3.76602e-16,-2.46449e-16,0.59589,0.89447,0.78829
1149,5.35226e-16,3.94179e-16,-2.51465e-16,0.59589,0.89447,0.78829
1150,5.33428e-16,4.09813e-16,-2.56464e-16,0.59589,0.89447,0.78829
1151,5.31636e-16,4.23698e-16,-2.61447e-16,0.59589,0.89447,0.78829
1152,5.2985e-16,4.36011e-16,-2.66412e-16,0.59589,0.89447,0.78829
1153,5.2807e-16,4.46908e-16,-2.71361e-16,0.59589,0.89447,0.78829
1154,5.26296e-16,4.56533e-16,-2.76294e-16,0.59589,0.89447,0.78829
1155,5.24528e-16,4.65013e-16,-2.81209e-16,0.59589,0.89447,0.78829
1156,5.22766e-16,4.72463e-16,-2.86108e-16,0.59589,0.89447,0.78829
1157,5.2101e-16,4.78987e-16,-2.90991e-16,0.59589,0.89447,0.78829
1158,5.1926e-16,4.84677e-16,-2.95858e-16,0.59589,0.89447,0.78829
1159,5.17515e-16,4.89619e-16,-3.00708e-16,0.59589,0.89447,0.78829
1160,5.15777e-16,4.93887e-16,-3.05541e-16,0.59589,0.89447,0.78829
1161,5.14044e-16,4.97549e-16,-3.10359e-16,0.59589,0.89447,0.78829
1162,5.12317e-16,5.00667e-16,-3.1516e-16,0.59589,0.89447,0.78829
1163,5.10596e-16,5.03296e-16,-3.19945e-16,0.59589,0.89447,0.78829
1164,5.08881e-16,5.05485e-16,-3.24714e-16,0.59589,0.89447,0.78829
1165,5.5906e-16,-1.59712e-15,-1.28321e-16,0.59589,0.89447,0.78829
1166,5.57182e-16,-1.3799e-15,-1.33543e-16,0.59589,0.89447,0.78829
1167,5.55311e-16,-1.1846e-15,-1.38747e-16,0.59589,0.89447,0.78829
1168,5.53445e-16,-1.00902e-15,-1.43934e-16,0.59589,0.89447,0.78829
1169,5.51586e-16,-8.51196e-16,-1.49103e-16,0.59589,0.89447,0.78829
1170,5.49733e-16,-7.09342e-16,-1.54255e-16,0.59589,0.89447,0.78829
1171,5.47886e-16,-5.81864e-16,-1.59389e-16,0.59589,0.89447,0.78829
1172,5.46045e-16,-4.67324e-16,-1.64507e-16,0.59589,0.89447,0.78829
1173,5.44211e-16,-3.64427e-16,-1.69607e-16,0.59589,0.89447,0.78829
1174,5.42383e-16,-2.72008e-16,-1.7469e-16,0.59589,0.89447,0.78829
1175,5.40561e-16,-1.8902e-16,-1.79756e-16,0.59589,0.89447,0.78829
1176,5.38745e-16,-1.14517e-16,-1.84805e-16,0.59589,0.89447,0.78829
1177,5.36935e-16,-4.76521e-17,-1.89837e-16,0.59589,0.89447,0.78829
1178,5.35131e-16,1.23405e-17,-1.94852e-16,0.59589,0.89447,0.78829
1179,5.33334e-16,6.61483e-17,-1.9985e-16,0.59589,0.89447,0.78829
1180,5.31542e-16,1.1439e-16,-2.04832e-16,0.59589,0.89447,0.78829
1181,5.29756e-16,1.57624e-16,-2.09796e-16,0.59589,0.89447,0.78829
1182,5.27977e-16,1.96351e-16,-2.14744e-16,0.59589,0.89447,0.78829
1183,5.26203e-16,2.31022e-16,-2.19676e-16,0.59589,0.89447,0.78829
1184,5.24435e-16,2.62043e-16,-2.24591e-16,0.59589,0.89447,0.78829
1185,5.22673e-16,2.8978e-16,-2.29489e-16,0.59589,0.89447,0.78829
1186,5.20918e-16,3.14563e-16,-2.34371e-16,0.59589,0.89447,0.78829
1187,5.19168e-16,3.36686e-16,-2.39236e-16,0.59589,0.89447,0.78829
1188,5.17424e-16,3.56418e-16,-2.44085e-16,0.59589,0.89447,0.78829
1189,5.15685e-16,3.73996e-16,-2.48918e-16,0.59589,0.89447,0.78829
1190,5.13953e-16,3.89639e-16,-2.53735e-16,0.59589,0.89447,0.78829
1191,5.12226e-16,4.03538e-16,-2.58535e-16,0.59589,0.89447,0.78829
1192,5.10506e-16,4.1587e-16,-2.6332e-16,0.59589,0.89447,0.78829
1193,5.08791e-16,4.26792e-16,-2.68088e-16,0.59589,0.89447,0.78829
1194,5.07081e-16,4.36446e-16,-2.7284e-16,0.59589,0.89447,0.78829
1195,5.05378e-16,4.44958e-16,-2.77576e-16,0.59589,0.89447,0.78829
1196,5.0368e-16,4.52444e-16,-2.82297e-16,0.59589,0.89447,0.78829
