Time,dx1,dx2,dx3,u1,u2,u3
901,2.1941e-18,5.06264e-19,1.01837e-16,0.11926,0.38063,0.12262
902,2.1912e-18,5.05594e-19,1.01831e-16,0.11926,0.38063,0.12262
903,2.1883e-18,5.04925e-19,1.01825e-16,0.11926,0.38063,0.12262
904,2.1854e-18,5.04256e-19,1.01819e-16,0.11926,0.38063,0.12262
905,2.18251e-18,5.03589e-19,1.01813e-16,0.11926,0.38063,0.12262
906,2.17962e-18,5.02922e-19,1.01808e-16,0.11926,0.38063,0.12262
907,2.17673e-18,5.02257e-19,1.01802e-16,0.11926,0.38063,0.12262
908,2.17385e-18,5.01592e-19,1.01796e-16,0.11926,0.38063,0.12262
909,2.17098e-18,5.00928e-19,1.0179e-16,0.11926,0.38063,0.12262
910,2.1681e-18,5.00265e-19,1.01784e-16,0.11926,0.38063,0.12262
911,2.16523e-18,4.99603e-19,1.01778e-16,0.11926,0.38063,0.12262
912,2.16237e-18,4.98942e-19,1.01773e-16,0.11926,0.38063,0.12262
913,2.15951e-18,4.98281e-19,1.01767e-16,0.11926,0.38063,0.12262
914,2.15665e-18,4.97622e-19,1.01761e-16,0.11926,0.38063,0.12262
915,2.15379e-18,4.96963e-19,1.01755e-16,0.11926,0.38063,0.12262
916,2.15094e-18,4.96305e-19,1.01749e-16,0.11926,0.38063,0.12262
917,2.14809e-18,4.95648e-19,1.01743e-16,0.11926,0.38063,0.12262
918,2.14525e-18,4.94992e-19,1.01738e-16,0.11926,0.38063,0.12262
919,2.14241e-18,4.94337e-19,1.01732e-16,0.11926,0.38063,0.12262
920,2.13958e-18,4.93683e-19,1.01726e-16,0.11926,0.38063,0.12262
921,2.13674e-18,4.93029e-19,1.0172e-16,0.11926,0.38063,0.12262
922,2.13392e-18,4.92377e-19,1.01715e-16,0.11926,0.38063,0.12262
923,2.13109e-18,4.91725e-19,1.01709e-16,0.11926,0.38063,0.12262
924,2.12827e-18,4.91074e-19,1.01703e-16,0.11926,0.38063,0.12262
925,2.12545e-18,4.90424e-19,1.01697e-16,0.11926,0.38063,0.12262
926,2.12264e-18,4.89775e-19,1.01692e-16,0.11926,0.38063,0.12262
927,2.11983e-18,4.89127e-19,1.01686e-16,0.11926,0.38063,0.12262
928,2.11703e-18,4.8848e-19,1.0168e-16,0.11926,0.38063,0.12262
929,2.11422e-18,4.87833e-19,1.01675e-16,0.11926,0.38063,0.12262
930,2.11143e-18,4.87187e-19,1.01669e-16,0.11926,0.38063,0.12262
931,2.10863e-18,4.86543e-19,1.01663e-16,0.11926,0.38063,0.12262
932,2.10584e-18,4.85899e-19,1.01658e-16,0.11926,0.38063,0.12262
933,2.10305e-18,4.85255e-19,1.01652e-16,0.11926,0.38063,0.12262
934,2.10027e-18,4.84613e-19,1.01646e-16,0.11926,0.38063,0.12262
935,2.09749e-18,4.83972e-19,1.01641e-16,0.11926,0.38063,0.12262
936,2.09471e-18,4.83331e-19,1.01635e-16,0.11926,0.38063,0.12262
937,2.09194e-18,4.82691e-19,1.01629e-16,0.11926,0.38063,0.12262
938,2.08917e-18,4.82053e-19,1.01624e-16,0.11926,0.38063,0.12262
939,2.08641e-18,4.81415e-19,1.01618e-16,0.11926,0.38063,0.12262
940,2.08365e-18,4.80777e-19,1.01612e-16,0.11926,0.38063,0.12262
941,2.08089e-18,4.80141e-19,1.01607e-16,0.11926,0.38063,0.12262
942,2.07813e-18,4.79505e-19,1.01601e-16,0.11926,0.38063,0.12262
943,2.07538e-18,4.78871e-19,1.01596e-16,0.11926,0.38063,0.12262
944,2.07264e-18,4.78237e-19,1.0159e-16,0.11926,0.38063,0.12262
945,2.06989e-18,4.77604e-19,1.01585e-16,0.11926,0.38063,0.12262
946,2.06715e-18,4.76972e-19,1.01579e-16,0.11926,0.38063,0.12262
947,2.06442e-18,4.76341e-19,1.01573e-16,0.11926,0.38063,0.12262
948,2.06168e-18,4.7571e-19,1.01568e-16,0.11926,0.38063,0.12262
949,2.05896e-18,4.7508e-19,1.01562e-16,0.11926,0.38063,0.12262
950,2.05623e-18,4.74452e-19,1.01557e-16,0.11926,0.38063,0.12262
951,2.05351e-18,4.73824e-19,1.01551e-16,0.11926,0.38063,0.12262
952,2.05079e-18,4.73197e-19,1.01546e-16,0.11926,0.38063,0.12262
953,2.04808e-18,4.7257e-19,1.0154e-16,0.11926,0.38063,0.12262
954,2.04537e-18,4.71945e-19,1.01535e-16,0.11926,0.38063,0.12262
955,2.04266e-18,4.7132e-19,1.01529e-16,0.11926,0.38063,0.12262
956,2.03995e-18,4.70696e-19,1.01524e-16,0.11926,0.38063,0.12262
957,2.03725e-18,4.70073e-19,1.01518e-16,0.11926,0.38063,0.12262
958,2.03456e-18,4.69451e-19,1.01513e-16,0.11926,0.38063,0.12262
959,2.03187e-18,4.6883e-19,1.01507e-16,0.11926,0.38063,0.12262
960,2.02918e-18,4.68209e-19,1.01502e-16,0.11926,0.38063,0.12262
961,2.02649e-18,4.67589e-19,1.01496e-16,0.11926,0.38063,0.12262
962,2.02381e-18,4.66971e-19,1.01491e-16,0.11926,0.38063,0.12262
963,2.02113e-18,4.66352e-19,1.01485e-16,0.11926,0.38063,0.12262
964,2.01845e-18,4.65735e-19,1.0148e-16,0.11926,0.38063,0.12262
965,2.01578e-18,4.65119e-19,1.01475e-16,0.11926,0.38063,0.12262
966,2.01311e-18,4.64503e-19,1.01469e-16,0.11926,0.38063,0.12262
967,2.01045e-18,4.63888e-19,1.01464e-16,0.11926,0.38063,0.12262
968,2.00779e-18,4.63274e-19,1.01458e-16,0.11926,0.38063,0.12262
969,2.00513e-18,4.62661e-19,1.01453e-16,0.11926,0.38063,0.12262
970,2.00248e-18,4.62049e-19,1.01447e-16,0.11926,0.38063,0.12262
971,1.99983e-18,4.61437e-19,1.01442e-16,0.11926,0.38063,0.12262
972,1.99718e-18,4.60826e-19,1.01437e-16,0.11926,0.38063,0.12262
973,1.99454e-18,4.60217e-19,1.01431e-16,0.11926,0.38063,0.12262
974,1.9919e-18,4.59607e-19,1.01426e-16,0.11926,0.38063,0.12262
975,1.98926e-18,4.58999e-19,1.01421e-16,0.11926,0.38063,0.12262
976,1.98663e-18,4.58392e-19,1.01415e-16,0.11926,0.38063,0.12262
977,1.984e-18,4.57785e-19,1.0141e-16,0.11926,0.38063,0.12262
978,1.98137e-18,4.57179e-19,1.01405e-16,0.11926,0.38063,0.12262
979,1.97875e-18,4.56574e-19,1.01399e-16,0.11926,0.38063,0.12262
980,1.97613e-18,4.5597e-19,1.01394e-16,0.11926,0.38063,0.12262
981,1.97351e-18,4.55366e-19,1.01389e-16,0.11926,0.38063,0.12262
982,1.9709e-18,4.54763e-19,1.01383e-16,0.11926,0.38063,0.12262
983,1.96829e-18,4.54161e-19,1.01378e-16,0.11926,0.38063,0.12262
984,1.96569e-18,4.5356e-19,1.01373e-16,0.11926,0.38063,0.12262
985,1.96309e-18,4.5296e-19,1.01367e-16,0.11926,0.38063,0.12262
986,1.96049e-18,4.5236e-19,1.01362e-16,0.11926,0.38063,0.12262
987,1.95789e-18,4.51762e-19,1.01357e-16,0.11926,0.38063,0.12262
988,1.9553e-18,4.51164e-19,1.01352e-16,0.11926,0.38063,0.12262
989,1.95271e-18,4.50567e-19,1.01346e-16,0.11926,0.38063,0.12262
990,1.95013e-18,4.4997e-19,1.01341e-16,0.11926,0.38063,0.12262
991,1.94755e-18,4.49375e-19,1.01336e-16,0.11926,0.38063,0.12262
992,1.94497e-18,4.4878e-19,1.01331e-16,0.11926,0.38063,0.12262
993,1.9424e-18,4.48186e-19,1.01325e-16,0.11926,0.38063,0.12262
994,1.93983e-18,4.47593e-19,1.0132e-16,0.11926,0.38063,0.12262
995,1.93726e-18,4.47e-19,1.01315e-16,0.11926,0.38063,0.12262
996,1.93469e-18,4.46409e-19,1.0131e-16,0.11926,0.38063,0.12262
997,1.93213e-18,4.45818e-19,1.01304e-16,0.11926,0.38063,0.12262
998,1.92958e-18,4.45228e-19,1.01299e-16,0.11926,0.38063,0.12262
999,1.92702e-18,4.44638e-19,1.01294e-16,0.11926,0.38063,0.12262
1000,1.92447e-18,4.4405e-19,1.01289e-16,0.11926,0.38063,0.12262
1001,1.92192e-18,4.43462e-19,1.01284e-16,0.11926,0.38063,0.12262
1002,1.91938e-18,4.42875e-19,1.01279e-16,0.11926,0.38063,0.12262
1003,1.91684e-18,4.42289e-19,1.01273e-16,0.11926,0.38063,0.12262
1004,1.9143e-18,4.41704e-19,1.01268e-16,0.11926,0.38063,0.12262
1005,1.91177e-18,4.41119e-19,1.01263e-16,0.11926,0.38063,0.12262
1006,1.90924e-18,4.40535e-19,1.01258e-16,0.11926,0.38063,0.12262
1007,1.90671e-18,4.39952e-19,1.01253e-16,0.11926,0.38063,0.12262
1008,1.90419e-18,4.3937e-19,1.01248e-16,0.11926,0.38063,0.12262
1009,1.90167e-18,4.38788e-19,1.01243e-16,0.11926,0.38063,0.12262
1010,1.89915e-18,4.38207e-19,1.01237e-16,0.11926,0.38063,0.12262
1011,1.89664e-18,4.37627e-19,1.01232e-16,0.11926,0.38063,0.12262
1012,1.89413e-18,4.37048e-19,1.01227e-16,0.11926,0.38063,0.12262
1013,1.89162e-18,4.3647e-19,1.01222e-16,0.11926,0.38063,0.12262
1014,1.88912e-18,4.35892e-19,1.01217e-16,0.11926,0.38063,0.12262
1015,1.88662e-18,4.35315e-19,1.01212e-16,0.11926,0.38063,0.12262
1016,1.88412e-18,4.34739e-19,1.01207e-16,0.11926,0.38063,0.12262
1017,1.88162e-18,4.34163e-19,1.01202e-16,0.11926,0.38063,0.12262
1018,1.87913e-18,4.33589e-19,1.01197e-16,0.11926,0.38063,0.12262
1019,1.87665e-18,4.33015e-19,1.01192e-16,0.11926,0.38063,0.12262
1020,1.87416e-18,4.32442e-19,1.01187e-16,0.11926,0.38063,0.12262
1021,1.87168e-18,4.31869e-19,1.01182e-16,0.11926,0.38063,0.12262
1022,1.86921e-18,4.31298e-19,1.01177e-16,0.11926,0.38063,0.12262
1023,1.86673e-18,4.30727e-19,1.01172e-16,0.11926,0.38063,0.12262
1024,1.86426e-18,4.30157e-19,1.01167e-16,0.11926,0.38063,0.12262
1025,1.86179e-18,4.29587e-19,1.01162e-16,0.11926,0.38063,0.12262
1026,1.85933e-18,4.29019e-19,1.01157e-16,0.11926,0.38063,0.12262
1027,1.85687e-18,4.28451e-19,1.01152e-16,0.11926,0.38063,0.12262
1028,1.85441e-18,4.27884e-19,1.01147e-16,0.11926,0.38063,0.12262
1029,1.85196e-18,4.27318e-19,1.01142e-16,0.11926,0.38063,0.12262
1030,1.8495e-18,4.26752e-19,1.01137e-16,0.11926,0.38063,0.12262
1031,1.84706e-18,4.26187e-19,1.01132e-16,0.11926,0.38063,0.12262
1032,1.84461e-18,4.25623e-19,1.01127e-16,0.11926,0.38063,0.12262
1033,1.84217e-18,4.2506e-19,1.01122e-16,0.11926,0.38063,0.12262
1034,1.83973e-18,4.24497e-19,1.01117e-16,0.11926,0.38063,0.12262
1035,1.8373e-18,4.23935e-19,1.01112e-16,0.11926,0.38063,0.12262
1036,1.83486e-18,4.23374e-19,1.01107e-16,0.11926,0.38063,0.12262
1037,1.83244e-18,4.22814e-19,1.01102e-16,0.11926,0.38063,0.12262
1038,1.83001e-18,4.22254e-19,1.01097e-16,0.11926,0.38063,0.12262
1039,1.82759e-18,4.21695e-19,1.01092e-16,0.11926,0.38063,0.12262
1040,1.82517e-18,4.21137e-19,1.01087e-16,0.11926,0.38063,0.12262
1041,1.82275e-18,4.2058e-19,1.01082e-16,0.11926,0.38063,0.12262
1042,1.82034e-18,4.20023e-19,1.01077e-16,0.11926,0.38063,0.12262
1043,1.81793e-18,4.19467e-19,1.01072e-16,0.11926,0.38063,0.12262
1044,1.81553e-18,4.18912e-19,1.01067e-16,0.11926,0.38063,0.12262
1045,1.81312e-18,4.18357e-19,1.01063e-16,0.11926,0.38063,0.12262
1046,1.81072e-18,4.17804e-19,1.01058e-16,0.11926,0.38063,0.12262
1047,1.80833e-18,4.17251e-19,1.01053e-16,0.11926,0.38063,0.12262
1048,1.80593e-18,4.16698e-19,1.01048e-16,0.11926,0.38063,0.12262
1049,1.80354e-18,4.16147e-19,1.01043e-16,0.11926,0.38063,0.12262
1050,1.80116e-18,4.15596e-19,1.01038e-16,0.11926,0.38063,0.12262
1051,1.79877e-18,4.15046e-19,1.01033e-16,0.11926,0.38063,0.12262
1052,1.79639e-18,4.14497e-19,1.01029e-16,0.11926,0.38063,0.12262
1053,1.79401e-18,4.13948e-19,1.01024e-16,0.11926,0.38063,0.12262
1054,1.79164e-18,4.134e-19,1.01019e-16,0.11926,0.38063,0.12262
1055,1.78927e-18,4.12853e-19,1.01014e-16,0.11926,0.38063,0.12262
1056,1.7869e-18,4.12307e-19,1.01009e-16,0.11926,0.38063,0.12262
1057,1.78453e-18,4.11761e-19,1.01004e-16,0.11926,0.38063,0.12262
1058,1.78217e-18,4.11216e-19,1.01e-16,0.11926,0.38063,0.12262
1059,1.77981e-18,4.10672e-19,1.00995e-16,0.11926,0.38063,0.12262
1060,1.77746e-18,4.10128e-19,1.0099e-16,0.11926,0.38063,0.12262
1061,1.7751e-18,4.09585e-19,1.00985e-16,0.11926,0.38063,0.12262
1062,1.77276e-18,4.09043e-19,1.00981e-16,0.11926,0.38063,0.12262
1063,1.77041e-18,4.08502e-19,1.00976e-16,0.11926,0.38063,0.12262
1064,1.76807e-18,4.07961e-19,1.00971e-16,0.11926,0.38063,0.12262
1065,1.76573e-18,4.07421e-19,1.00966e-16,0.11926,0.38063,0.12262
1066,1.76339e-18,4.06882e-19,1.00961e-16,0.11926,0.38063,0.12262
1067,1.76105e-18,4.06343e-19,1.00957e-16,0.11926,0.38063,0.12262
1068,1.75872e-18,4.05805e-19,1.00952e-16,0.11926,0.38063,0.12262
1069,1.7564e-18,4.05268e-19,1.00947e-16,0.11926,0.38063,0.12262
1070,1.75407e-18,4.04732e-19,1.00943e-16,0.11926,0.38063,0.12262
1071,1.75175e-18,4.04196e-19,1.00938e-16,0.11926,0.38063,0.12262
1072,1.74943e-18,4.03661e-19,1.00933e-16,0.11926,0.38063,0.12262
1073,1.74712e-18,4.03127e-19,1.00928e-16,0.11926,0.38063,0.12262
1074,1.7448e-18,4.02593e-19,1.00924e-16,0.11926,0.38063,0.12262
1075,1.74249e-18,4.0206e-19,1.00919e-16,0.11926,0.38063,0.12262
1076,1.74019e-18,4.01528e-19,1.00914e-16,0.11926,0.38063,0.12262
1077,1.73788e-18,4.00997e-19,1.0091e-16,0.11926,0.38063,0.12262
1078,1.73558e-18,4.00466e-19,1.00905e-16,0.11926,0.38063,0.12262
1079,1.73329e-18,3.99936e-19,1.009e-16,0.11926,0.38063,0.12262
1080,1.73099e-18,3.99407e-19,1.00896e-16,0.11926,0.38063,0.12262
1081,1.7287e-18,3.98878e-19,1.00891e-16,0.11926,0.38063,0.12262
1082,1.72641e-18,3.9835e-19,1.00886e-16,0.11926,0.38063,0.12262
1083,1.72413e-18,3.97823e-19,1.00882e-16,0.11926,0.38063,0.12262
1084,1.72185e-18,3.97296e-19,1.00877e-16,0.11926,0.38063,0.12262
1085,1.71957e-18,3.9677e-19,1.00872e-16,0.11926,0.38063,0.12262
1086,1.71729e-18,3.96245e-19,1.00868e-16,0.11926,0.38063,0.12262
1087,1.71502e-18,3.95721e-19,1.00863e-16,0.11926,0.38063,0.12262
1088,1.71275e-18,3.95197e-19,1.00859e-16,0.11926,0.38063,0.12262
1089,1.71048e-18,3.94674e-19,1.00854e-16,0.11926,0.38063,0.12262
1090,1.70822e-18,3.94152e-19,1.00849e-16,0.11926,0.38063,0.12262
1091,1.70596e-18,3.9363e-19,1.00845e-16,0.11926,0.38063,0.12262
1092,1.7037e-18,3.93109e-19,1.0084e-16,0.11926,0.38063,0.12262
1093,1.70144e-18,3.92589e-19,1.00836e-16,0.11926,0.38063,0.12262
1094,1.69919e-18,3.92069e-19,1.00831e-16,0.11926,0.38063,0.12262
1095,1.69694e-18,3.9155e-19,1.00826e-16,0.11926,0.38063,0.12262
1096,1.6947e-18,3.91032e-19,1.00822e-16,0.11926,0.38063,0.12262
1097,1.69245e-18,3.90514e-19,1.00817e-16,0.11926,0.38063,0.12262
1098,1.69021e-18,3.89997e-19,1.00813e-16,0.11926,0.38063,0.12262
1099,1.68798e-18,3.89481e-19,1.00808e-16,0.11926,0.38063,0.12262
1100,1.68574e-18,3.88966e-19,1.00804e-16,0.11926,0.38063,0.12262
1101,1.68351e-18,3.88451e-19,1.00799e-16,0.11926,0.38063,0.12262
1102,1.68128e-18,3.87937e-19,1.00795e-16,0.11926,0.38063,0.12262
1103,1.67906e-18,3.87423e-19,1.0079e-16,0.11926,0.38063,0.12262
1104,1.67683e-18,3.8691e-19,1.00786e-16,0.11926,0.38063,0.12262
1105,1.67462e-18,3.86398e-19,1.00781e-16,0.11926,0.38063,0.12262
1106,1.6724e-18,3.85887e-19,1.00777e-16,0.11926,0.38063,0.12262
1107,1.67019e-18,3.85376e-19,1.00772e-16,0.11926,0.38063,0.12262
1108,1.66797e-18,3.84866e-19,1.00768e-16,0.11926,0.38063,0.12262
1109,1.66577e-18,3.84357e-19,1.00763e-16,0.11926,0.38063,0.12262
1110,1.66356e-18,3.83848e-19,1.00759e-16,0.11926,0.38063,0.12262
1111,1.66136e-18,3.8334e-19,1.00754e-16,0.11926,0.38063,0.12262
1112,1.65916e-18,3.82833e-19,1.0075e-16,0.11926,0.38063,0.12262
1113,1.65697e-18,3.82326e-19,1.00745e-16,0.11926,0.38063,0.12262
1114,1.65477e-18,3.8182e-19,1.00741e-16,0.11926,0.38063,0.12262
1115,1.65258e-18,3.81314e-19,1.00736e-16,0.11926,0.38063,0.12262
1116,1.65039e-18,3.8081e-19,1.00732e-16,0.11926,0.38063,0.12262
1117,1.64821e-18,3.80306e-19,1.00727e-16,0.11926,0.38063,0.12262
1118,1.64603e-18,3.79802e-19,1.00723e-16,0.11926,0.38063,0.12262
1119,1.64385e-18,3.793e-19,1.00718e-16,0.11926,0.38063,0.12262
1120,1.64167e-18,3.78798e-19,1.00714e-16,0.11926,0.38063,0.12262
1121,1.6395e-18,3.78296e-19,1.0071e-16,0.11926,0.38063,0.12262
1122,1.63733e-18,3.77795e-19,1.00705e-16,0.11926,0.38063,0.12262
1123,1.63516e-18,3.77295e-19,1.00701e-16,0.11926,0.38063,0.12262
1124,1.633e-18,3.76796e-19,1.00696e-16,0.11926,0.38063,0.12262
1125,1.63084e-18,3.76297e-19,1.00692e-16,0.11926,0.38063,0.12262
1126,1.62868e-18,3.75799e-19,1.00688e-16,0.11926,0.38063,0.12262
1127,1.62652e-18,3.75302e-19,1.00683e-16,0.11926,0.38063,0.12262
1128,1.62437e-18,3.74805e-19,1.00679e-16,0.11926,0.38063,0.12262
1129,1.62222e-18,3.74309e-19,1.00675e-16,0.11926,0.38063,0.12262
1130,1.62007e-18,3.73814e-19,1.0067e-16,0.11926,0.38063,0.12262
1131,1.61793e-18,3.73319e-19,1.00666e-16,0.11926,0.38063,0.12262
1132,1.61579e-18,3.72825e-19,1.00661e-16,0.11926,0.38063,0.12262
1133,1.61365e-18,3.72331e-19,1.00657e-16,0.11926,0.38063,0.12262
1134,1.61151e-18,3.71838e-19,1.00653e-16,0.11926,0.38063,0.12262
1135,1.60938e-18,3.71346e-19,1.00648e-16,0.11926,0.38063,0.12262
1136,1.60725e-18,3.70855e-19,1.00644e-16,0.11926,0.38063,0.12262
1137,1.60512e-18,3.70364e-19,1.0064e-16,0.11926,0.38063,0.12262
1138,1.603e-18,3.69874e-19,1.00635e-16,0.11926,0.38063,0.12262
1139,1.60088e-18,3.69384e-19,1.00631e-16,0.11926,0.38063,0.12262
1140,1.59876e-18,3.68895e-19,1.00627e-16,0.11926,0.38063,0.12262
1141,1.59664e-18,3.68407e-19,1.00623e-16,0.11926,0.38063,0.12262
1142,1.59453e-18,3.67919e-19,1.00618e-16,0.11926,0.38063,0.12262
1143,1.59242e-18,3.67432e-19,1.00614e-16,0.11926,0.38063,0.12262
1144,1.59031e-18,3.66946e-19,1.0061e-16,0.11926,0.38063,0.12262
1145,1.58821e-18,3.6646e-19,1.00605e-16,0.11926,0.38063,0.12262
1146,1.5861e-18,3.65975e-19,1.00601e-16,0.11926,0.38063,0.12262
1147,1.584e-18,3.65491e-19,1.00597e-16,0.11926,0.38063,0.12262
1148,1.58191e-18,3.65007e-19,1.00593e-16,0.11926,0.38063,0.12262
1149,1.57981e-18,3.64524e-19,1.00588e-16,0.11926,0.38063,0.12262
1150,1.57772e-18,3.64042e-19,1.00584e-16,0.11926,0.38063,0.12262
1151,1.57563e-18,3.6356e-19,1.0058e-16,0.11926,0.38063,0.12262
1152,1.57355e-18,3.63079e-19,1.00576e-16,0.11926,0.38063,0.12262
1153,1.57147e-18,3.62598e-19,1.00571e-16,0.11926,0.38063,0.12262
1154,1.56939e-18,3.62118e-19,1.00567e-16,0.11926,0.38063,0.12262
1155,1.56731e-18,3.61639e-19,1.00563e-16,0.11926,0.38063,0.12262
1156,1.56524e-18,3.6116e-19,1.00559e-16,0.11926,0.38063,0.12262
1157,1.56316e-18,3.60682e-19,1.00554e-16,0.11926,0.38063,0.12262
1158,1.56109e-18,3.60205e-19,1.0055e-16,0.11926,0.38063,0.12262
1159,1.55903e-18,3.59728e-19,1.00546e-16,0.11926,0.38063,0.12262
1160,1.55696e-18,3.59252e-19,1.00542e-16,0.11926,0.38063,0.12262
1161,1.5549e-18,3.58776e-19,1.00538e-16,0.11926,0.38063,0.12262
1162,1.55285e-18,3.58301e-19,1.00534e-16,0.11926,0.38063,0.12262
1163,1.55079e-18,3.57827e-19,1.00529e-16,0.11926,0.38063,0.12262
1164,1.54874e-18,3.57354e-19,1.00525e-16,0.11926,0.38063,0.12262
1165,1.54669e-18,3.56881e-19,1.00521e-16,0.11926,0.38063,0.12262
1166,1.54464e-18,3.56408e-19,1.00517e-16,0.11926,0.38063,0.12262
1167,1.5426e-18,3.55937e-19,1.00513e-16,0.11926,0.38063,0.12262
1168,1.54055e-18,3.55465e-19,1.00509e-16,0.11926,0.38063,0.12262
1169,1.53852e-18,3.54995e-19,1.00504e-16,0.11926,0.38063,0.12262
1170,1.53648e-18,3.54525e-19,1.005e-16,0.11926,0.38063,0.12262
1171,1.53445e-18,3.54056e-19,1.00496e-16,0.11926,0.38063,0.12262
1172,1.53241e-18,3.53587e-19,1.00492e-16,0.11926,0.38063,0.12262
1173,1.53039e-18,3.53119e-19,1.00488e-16,0.11926,0.38063,0.12262
1174,1.52836e-18,3.52652e-19,1.00484e-16,0.11926,0.38063,0.12262
1175,1.52634e-18,3.52185e-19,1.0048e-16,0.11926,0.38063,0.12262
1176,1.52432e-18,3.51719e-19,1.00476e-16,0.11926,0.38063,0.12262
1177,1.5223e-18,3.51253e-19,1.00471e-16,0.11926,0.38063,0.12262
1178,1.52029e-18,3.50788e-19,1.00467e-16,0.11926,0.38063,0.12262
1179,1.51827e-18,3.50324e-19,1.00463e-16,0.11926,0.38063,0.12262
1180,1.51626e-18,3.4986e-19,1.00459e-16,0.11926,0.38063,0.12262
1181,1.51426e-18,3.49397e-19,1.00455e-16,0.11926,0.38063,0.12262
1182,1.51225e-18,3.48935e-19,1.00451e-16,0.11926,0.38063,0.12262
1183,1.51025e-18,3.48473e-19,1.00447e-16,0.11926,0.38063,0.12262
1184,1.50825e-18,3.48012e-19,1.00443e-16,0.11926,0.38063,0.12262
1185,1.50626e-18,3.47551e-19,1.00439e-16,0.11926,0.38063,0.12262
1186,1.50426e-18,3.47091e-19,1.00435e-16,0.11926,0.38063,0.12262
1187,1.50227e-18,3.46632e-19,1.00431e-16,0.11926,0.38063,0.12262
1188,1.50028e-18,3.46173e-19,1.00427e-16,0.11926,0.38063,0.12262
1189,1.4983e-18,3.45715e-19,1.00423e-16,0.11926,0.38063,0.12262
1190,1.49631e-18,3.45257e-19,1.00419e-16,0.11926,0.38063,0.12262
1191,1.49433e-18,3.448e-19,1.00415e-16,0.11926,0.38063,0.12262
1192,1.49236e-18,3.44344e-19,1.00411e-16,0.11926,0.38063,0.12262
1193,1.49038e-18,3.43888e-19,1.00407e-16,0.11926,0.38063,0.12262
1194,1.48841e-18,3.43433e-19,1.00403e-16,0.11926,0.38063,0.12262
1195,1.48644e-18,3.42978e-19,1.00399e-16,0.11926,0.38063,0.12262
1196,1.48447e-18,3.42524e-19,1.00395e-16,0.11926,0.38063,0.12262
1197,1.48251e-18,3.42071e-19,1.00391e-16,0.11926,0.38063,0.12262
1198,1.48054e-18,3.41618e-19,1.00387e-16,0.11926,0.38063,0.12262
1199,1.47858e-18,3.41166e-19,1.00383e-16,0.11926,0.38063,0.12262
1200,1.47663e-18,3.40715e-19,1.00379e-16,0.11926,0.38063,0.12262
1201,1.47467e-18,3.40264e-19,1.00375e-16,0.11926,0.38063,0.12262
1202,1.47272e-18,3.39813e-19,1.00371e-16,0.11926,0.38063,0.12262
1203,1.47077e-18,3.39364e-19,1.00367e-16,0.11926,0.38063,0.12262
1204,1.46882e-18,3.38914e-19,1.00363e-16,0.11926,0.38063,0.12262
1205,1.46688e-18,3.38466e-19,1.00359e-16,0.11926,0.38063,0.12262
1206,1.46494e-18,3.38018e-19,1.00355e-16,0.11926,0.38063,0.12262
1207,1.463e-18,3.3757e-19,1.00351e-16,0.11926,0.38063,0.12262
1208,1.46106e-18,3.37124e-19,1.00347e-16,0.11926,0.38063,0.12262
1209,1.45913e-18,3.36677e-19,1.00343e-16,0.11926,0.38063,0.12262
1210,1.4572e-18,3.36232e-19,1.00339e-16,0.11926,0.38063,0.12262
1211,1.45527e-18,3.35787e-19,1.00335e-16,0.11926,0.38063,0.12262
1212,1.45334e-18,3.35342e-19,1.00331e-16,0.11926,0.38063,0.12262
1213,1.45142e-18,3.34898e-19,1.00327e-16,0.11926,0.38063,0.12262
1214,1.4495e-18,3.34455e-19,1.00323e-16,0.11926,0.38063,0.12262
1215,1.44758e-18,3.34013e-19,1.0032e-16,0.11926,0.38063,0.12262
1216,1.44566e-18,3.3357e-19,1.00316e-16,0.11926,0.38063,0.12262
1217,1.44375e-18,3.33129e-19,1.00312e-16,0.11926,0.38063,0.12262
1218,1.44184e-18,3.32688e-19,1.00308e-16,0.11926,0.38063,0.12262
1219,1.43993e-18,3.32248e-19,1.00304e-16,0.11926,0.38063,0.12262
1220,1.43803e-18,3.31808e-19,1.003e-16,0.11926,0.38063,0.12262
1221,1.43612e-18,3.31369e-19,1.00296e-16,0.11926,0.38063,0.12262
1222,1.43422e-18,3.3093e-19,1.00292e-16,0.11926,0.38063,0.12262
1223,1.43232e-18,3.30492e-19,1.00289e-16,0.11926,0.38063,0.12262
1224,1.43043e-18,3.30055e-19,1.00285e-16,0.11926,0.38063,0.12262
1225,1.42853e-18,3.29618e-19,1.00281e-16,0.11926,0.38063,0.12262
1226,1.42664e-18,3.29182e-19,1.00277e-16,0.11926,0.38063,0.12262
1227,1.42475e-18,3.28746e-19,1.00273e-16,0.11926,0.38063,0.12262
1228,1.42287e-18,3.28311e-19,1.00269e-16,0.11926,0.38063,0.12262
1229,1.42099e-18,3.27876e-19,1.00265e-16,0.11926,0.38063,0.12262
1230,1.4191e-18,3.27442e-19,1.00262e-16,0.11926,0.38063,0.12262
1231,1.41723e-18,3.27009e-19,1.00258e-16,0.11926,0.38063,0.12262
1232,1.41535e-18,3.26576e-19,1.00254e-16,0.11926,0.38063,0.12262
1233,1.41348e-18,3.26144e-19,1.0025e-16,0.11926,0.38063,0.12262
1234,1.41161e-18,3.25712e-19,1.00246e-16,0.11926,0.38063,0.12262
1235,1.40974e-18,3.25281e-19,1.00243e-16,0.11926,0.38063,0.12262
