Time,y1,y2,y3,u1,u2,u3,du1,du2,du3,dx1_est,dx2_est,dx3_est,u1_ideal,u2_ideal,u3_ideal
912,97.1815,50.4545,-0.168774,0.270538,0.622113,0.339507,0.00124288,0.000970185,-0.000369519,-0.000141892,-0.0232068,0.00605209,0.27049,0.62082,0.33979
913,97.1804,50.462,-0.168013,0.271247,0.622144,0.339381,0.000708282,3.12328e-05,-0.000126839,-0.0126501,-0.0105345,0.00717299,0.27049,0.62082,0.33979
914,97.1801,50.4808,-0.167829,0.270938,0.621369,0.339525,-0.000308484,-0.000774682,0.000144392,-0.00771988,0.00832354,0.00388329,0.27049,0.62082,0.33979
915,97.1805,50.4981,-0.168276,0.270797,0.621101,0.339571,-0.000141233,-0.000267923,4.58956e-05,-0.00541735,0.0155912,0.00279668,0.27049,0.62082,0.33979
916,97.1808,50.504,-0.16844,0.270517,0.620612,0.339716,-0.000279933,-0.000489593,0.00014472,-0.00074571,0.0204221,0.00021073,0.27049,0.62082,0.33979
917,97.1811,50.506,-0.16874,0.270743,0.621114,0.339579,0.000225693,0.000501752,-0.000136435,-0.00444911,0.0141141,0.0027615,0.27049,0.62082,0.33979
918,97.1812,50.5016,-0.168448,0.271443,0.621957,0.339291,0.000700146,0.000843287,-0.000288635,-0.0163536,0.0102003,0.00753967,0.27049,0.62082,0.33979
919,97.1814,50.504,-0.16788,0.270417,0.620534,0.33968,-0.00102624,-0.00142318,0.000389904,0.000893066,0.0296789,0.000397058,0.27049,0.62082,0.33979
920,97.182,50.5167,-0.16881,0.270169,0.620253,0.339813,-0.000247508,-0.000281155,0.000132442,0.00515714,0.02596,-0.00155305,0.27049,0.62082,0.33979
921,97.1821,50.5104,-0.169002,0.269811,0.62018,0.339895,-0.000358045,-7.27177e-05,8.19266e-05,0.0114566,0.0198109,-0.0024402,0.27049,0.62082,0.33979
922,97.1821,50.5011,-0.169123,0.269891,0.620464,0.339855,8.03173e-05,0.000284433,-3.93391e-05,0.0102401,0.0111344,-0.00135859,0.27049,0.62082,0.33979
923,97.1817,50.4918,-0.168967,0.269738,0.620552,0.339852,-0.00015375,8.82149e-05,-3.69549e-06,0.0129925,0.00817238,-0.00105142,0.27049,0.62082,0.33979
924,97.1813,50.487,-0.168964,0.269401,0.620543,0.339869,-0.000336826,-9.11951e-06,1.74046e-05,0.0188871,0.00790384,-0.00114195,0.27049,0.62082,0.33979
925,97.1807,50.4838,-0.169054,0.269728,0.620698,0.339831,0.000327408,0.000154972,-3.86536e-05,0.0132501,0.00413432,-0.000470119,0.27049,0.62082,0.33979
926,97.1798,50.4808,-0.1689,0.270006,0.621019,0.339728,0.000277519,0.00032115,-0.000102729,0.0085364,0.00157573,0.0012745,0.27049,0.62082,0.33979
927,97.1792,50.4799,-0.168681,0.270188,0.621029,0.3397,0.000182837,9.41753e-06,-2.82526e-05,0.00531483,0.00414793,0.00152226,0.27049,0.62082,0.33979
928,97.1788,50.4832,-0.168634,0.270565,0.621567,0.339507,0.000376582,0.000537634,-0.000192553,-0.00106812,0.00321557,0.00467565,0.27049,0.62082,0.33979
929,97.1785,50.4862,-0.16829,0.27065,0.621159,0.339595,8.48472e-05,-0.000407517,8.78572e-05,-0.00277161,0.010184,0.00274858,0.27049,0.62082,0.33979
930,97.1785,50.4956,-0.168465,0.270645,0.620724,0.339717,-4.52995e-06,-0.000434518,0.00012219,-0.00289107,0.0140928,0.00043905,0.27049,0.62082,0.33979
931,97.1786,50.499,-0.168671,0.270292,0.620384,0.339846,-0.000353158,-0.000340879,0.000129074,0.00316173,0.0142926,-0.00159402,0.27049,0.62082,0.33979
932,97.1788,50.4966,-0.168917,0.27052,0.620634,0.339806,0.000227392,0.00025034,-3.96073e-05,-0.000650976,0.00654885,-0.000641434,0.27049,0.62082,0.33979
933,97.1788,50.4902,-0.16874,0.270869,0.620995,0.339723,0.000349641,0.000360906,-8.34763e-05,-0.00656362,-0.00102002,0.00098823,0.27049,0.62082,0.33979
934,97.1789,50.4875,-0.168481,0.271678,0.621844,0.339442,0.000809163,0.00084883,-0.000281215,-0.0203563,-0.00680911,0.00567172,0.27049,0.62082,0.33979
935,97.1793,50.4897,-0.16788,0.271486,0.621605,0.339441,-0.000192732,-0.000238419,-4.47035e-07,-0.0171928,0.00581214,0.00513774,0.27049,0.62082,0.33979
936,97.1801,50.5023,-0.168044,0.271562,0.621408,0.339459,7.58767e-05,-0.000197411,1.72257e-05,-0.0186595,0.0125723,0.00444598,0.27049,0.62082,0.33979
937,97.1809,50.5107,-0.168119,0.271998,0.621524,0.339391,0.000436068,0.000116348,-6.76215e-05,-0.0262645,0.0141902,0.00527559,0.27049,0.62082,0.33979
938,97.1818,50.5159,-0.167957,0.271558,0.620687,0.339626,-0.000439584,-0.000837624,0.000235289,-0.0189759,0.0239903,0.000962167,0.27049,0.62082,0.33979
939,97.183,50.522,-0.168459,0.271605,0.620589,0.339705,4.70877e-05,-9.71556e-05,7.84397e-05,-0.0197724,0.0174245,-7.94615e-05,0.27049,0.62082,0.33979
940,97.1841,50.5171,-0.168488,0.271785,0.62069,0.339718,0.000179619,0.000100851,1.30236e-05,-0.0228055,0.00977062,-1.27424e-05,0.27049,0.62082,0.33979
941,97.1852,50.5115,-0.168389,0.272261,0.621346,0.339534,0.000476241,0.000655711,-0.00018397,-0.0308169,0.00138687,0.00332034,0.27049,0.62082,0.33979
942,97.1865,50.5078,-0.167957,0.271697,0.620934,0.339647,-0.000564098,-0.000411868,0.000113487,-0.0211629,0.00831341,0.0013308,0.27049,0.62082,0.33979
943,97.188,50.5128,-0.168289,0.271206,0.62083,0.339671,-0.000490487,-0.000104606,2.41697e-05,-0.0126573,0.0125227,0.000981423,0.27049,0.62082,0.33979
944,97.1891,50.5122,-0.168458,0.270591,0.620378,0.339828,-0.000615567,-0.000451088,0.000156671,-0.00207898,0.0155386,-0.00152109,0.27049,0.62082,0.33979
945,97.1898,50.5104,-0.168821,0.26997,0.619893,0.340035,-0.000620782,-0.000485122,0.000206798,0.00862963,0.0131816,-0.00460768,0.27049,0.62082,0.33979
946,97.19,50.5031,-0.169201,0.269793,0.620123,0.340039,-0.000177473,0.000229537,3.69549e-06,0.0119248,0.00244384,-0.00401195,0.27049,0.62082,0.33979
947,97.1898,50.4905,-0.169132,0.271025,0.621752,0.339554,0.00123197,0.00162947,-0.000484705,-0.00886843,-0.0147655,0.00452983,0.27049,0.62082,0.33979
948,97.1894,50.4821,-0.168057,0.271241,0.621623,0.339519,0.000216246,-0.000129044,-3.51667e-05,-0.0127985,-0.00467304,0.00448853,0.27049,0.62082,0.33979
949,97.1896,50.4949,-0.168068,0.270572,0.620644,0.33977,-0.000668526,-0.000979245,0.000251442,-0.00161083,0.0109029,-0.000269854,0.27049,0.62082,0.33979
950,97.1901,50.5048,-0.168697,0.27186,0.622131,0.339309,0.00128731,0.00148672,-0.000461578,-0.0234582,-0.00292404,0.00766516,0.27049,0.62082,0.33979
951,97.1903,50.5015,-0.167677,0.271808,0.621934,0.339266,-5.1558e-05,-0.000196934,-4.24981e-05,-0.0227812,0.0128767,0.00761059,0.27049,0.62082,0.33979
952,97.1912,50.5172,-0.167788,0.271132,0.621008,0.339495,-0.000676185,-0.000925422,0.000228971,-0.0114453,0.029042,0.00321391,0.27049,0.62082,0.33979
953,97.1921,50.5289,-0.168396,0.271294,0.621363,0.339383,0.000161946,0.000354946,-0.000111997,-0.014126,0.0267457,0.0051722,0.27049,0.62082,0.33979
954,97.1927,50.5279,-0.168191,0.26981,0.620052,0.339775,-0.0014835,-0.00131172,0.000391841,0.0111979,0.0429065,-0.00156576,0.27049,0.62082,0.33979
955,97.1934,50.5314,-0.169181,0.268658,0.619606,0.339993,-0.00115222,-0.000445187,0.000218064,0.0312312,0.039773,-0.00449703,0.27049,0.62082,0.33979
956,97.193,50.5182,-0.169677,0.268957,0.620021,0.339979,0.000299215,0.000414133,-1.44243e-05,0.0263363,0.020169,-0.00340657,0.27049,0.62082,0.33979
957,97.1917,50.5006,-0.169407,0.269452,0.620766,0.339806,0.000495076,0.000745893,-0.000172406,0.0180874,0.00568657,3.12973e-05,0.27049,0.62082,0.33979
958,97.1906,50.49,-0.168933,0.269958,0.621213,0.339658,0.000505298,0.0004462,-0.000147969,0.00944162,0.00225201,0.00246985,0.27049,0.62082,0.33979
959,97.1897,50.4897,-0.168601,0.270386,0.621618,0.339488,0.000428557,0.000405073,-0.000170439,0.00207019,0.00436812,0.00505307,0.27049,0.62082,0.33979
960,97.1891,50.495,-0.168309,0.269959,0.620926,0.339647,-0.000427186,-0.000691712,0.000159591,0.00916253,0.0176757,0.0018575,0.27049,0.62082,0.33979
961,97.1889,50.5048,-0.168748,0.269042,0.620001,0.339937,-0.000917047,-0.000925183,0.00028941,0.0247847,0.0265687,-0.00306584,0.27049,0.62082,0.33979
962,97.1884,50.505,-0.169415,0.268163,0.619188,0.340266,-0.000878572,-0.000813305,0.000329733,0.0398846,0.0241676,-0.00812241,0.27049,0.62082,0.33979
963,97.1874,50.4935,-0.170015,0.26882,0.620459,0.339983,0.000656843,0.00127196,-0.000283927,0.0291017,-0.000975849,-0.00230064,0.27049,0.62082,0.33979
964,97.1857,50.4728,-0.16925,0.269193,0.620572,0.339968,0.000372708,0.000112951,-1.42157e-05,0.0226721,-0.00638278,-0.00199249,0.27049,0.62082,0.33979
965,97.1843,50.4701,-0.169106,0.268242,0.619907,0.34018,-0.00095138,-0.000665009,0.000211239,0.0390064,0.00107103,-0.00547134,0.27049,0.62082,0.33979
966,97.1833,50.469,-0.169658,0.268866,0.62075,0.339964,0.000624508,0.00084269,-0.000215888,0.0285204,-0.0126569,-0.00139654,0.27049,0.62082,0.33979
967,97.1815,50.4596,-0.169107,0.268903,0.620784,0.339943,3.64184e-05,3.3617e-05,-2.10106e-05,0.0278844,-0.01152,-0.00111398,0.27049,0.62082,0.33979
968,97.1801,50.4616,-0.169086,0.268358,0.620215,0.340097,-0.000544846,-0.000569105,0.000154287,0.0371255,-0.00280761,-0.00391156,0.27049,0.62082,0.33979
969,97.1787,50.4638,-0.169494,0.267633,0.61941,0.340385,-0.000724643,-0.000804484,0.000288188,0.0494897,-0.00058777,-0.00857991,0.27049,0.62082,0.33979
970,97.177,50.4585,-0.170053,0.267788,0.620212,0.340209,0.000154585,0.000801504,-0.000176191,0.0472248,-0.0154752,-0.00485715,0.27049,0.62082,0.33979
971,97.1748,50.4435,-0.169637,0.267818,0.620165,0.340238,3.02792e-05,-4.63128e-05,2.94149e-05,0.0466976,-0.0175243,-0.00527647,0.27049,0.62082,0.33979
972,97.1725,50.44,-0.169654,0.268532,0.620746,0.340075,0.000714123,0.000580251,-0.000163019,0.034499,-0.0264205,-0.00241678,0.27049,0.62082,0.33979
973,97.1703,50.4361,-0.169205,0.268971,0.620859,0.340021,0.000439376,0.000113726,-5.427e-05,0.026852,-0.0265708,-0.00172813,0.27049,0.62082,0.33979
974,97.1686,50.4398,-0.169045,0.26864,0.620661,0.340049,-0.000330955,-0.000198066,2.77758e-05,0.0324999,-0.0191623,-0.00239853,0.27049,0.62082,0.33979
975,97.1673,50.4444,-0.169225,0.267873,0.619644,0.340362,-0.00076741,-0.00101769,0.00031355,0.0454661,-0.00994975,-0.00784226,0.27049,0.62082,0.33979
976,97.1657,50.446,-0.169896,0.26793,0.619929,0.340333,5.66542e-05,0.000285268,-2.89679e-05,0.0446771,-0.0200031,-0.00685428,0.27049,0.62082,0.33979
977,97.1637,50.4345,-0.169746,0.266891,0.618883,0.340712,-0.0010384,-0.00104535,0.00037846,0.0624379,-0.0171807,-0.0129297,0.27049,0.62082,0.33979
978,97.1617,50.4277,-0.170494,0.267048,0.619568,0.340607,0.000156909,0.000684559,-0.000105023,0.0601307,-0.0364198,-0.0102112,0.27049,0.62082,0.33979
979,97.159,50.4083,-0.170129,0.266593,0.619758,0.340591,-0.000454694,0.000189781,-1.63019e-05,0.0682038,-0.0409835,-0.00942844,0.27049,0.62082,0.33979
980,97.1562,50.3993,-0.170153,0.267128,0.620211,0.340472,0.000534773,0.000452757,-0.000118762,0.0590891,-0.0489991,-0.00727451,0.27049,0.62082,0.33979
981,97.153,50.3934,-0.169807,0.267806,0.620841,0.340253,0.000677854,0.000630677,-0.000218898,0.0474896,-0.0522959,-0.00371963,0.27049,0.62082,0.33979
982,97.1502,50.3936,-0.169344,0.268427,0.621136,0.340103,0.000620604,0.000294983,-0.000150323,0.0367012,-0.0486606,-0.0016741,0.27049,0.62082,0.33979
983,97.1478,50.4015,-0.169056,0.268833,0.620831,0.340129,0.000406057,-0.000305176,2.60174e-05,0.0293936,-0.0396126,-0.00282827,0.27049,0.62082,0.33979
984,97.146,50.4122,-0.169101,0.268972,0.620759,0.340114,0.000139236,-7.1764e-05,-1.47521e-05,0.0268833,-0.0347776,-0.00290524,0.27049,0.62082,0.33979
985,97.1445,50.4179,-0.169101,0.268842,0.62054,0.340154,-0.000130475,-0.000218987,4.03523e-05,0.0290316,-0.0291551,-0.00381694,0.27049,0.62082,0.33979
986,97.1433,50.4221,-0.169236,0.268356,0.620049,0.340296,-0.000485122,-0.000490963,0.000142276,0.0372798,-0.0228533,-0.00631708,0.27049,0.62082,0.33979
987,97.1419,50.423,-0.169587,0.268752,0.620827,0.340072,0.000395805,0.000777185,-0.000224531,0.0307187,-0.0310077,-0.00224898,0.27049,0.62082,0.33979
988,97.1403,50.4176,-0.169122,0.269433,0.621658,0.339762,0.000680864,0.000831902,-0.000310093,0.0191124,-0.0312464,0.00272057,0.27049,0.62082,0.33979
989,97.1388,50.4223,-0.168565,0.269101,0.620856,0.339925,-0.000332177,-0.00080204,0.00016284,0.0244583,-0.0135408,-0.000814669,0.27049,0.62082,0.33979
990,97.1378,50.437,-0.16903,0.269166,0.620789,0.339921,6.49095e-05,-6.71744e-05,-3.54648e-06,0.0232641,-0.0101181,-0.000968424,0.27049,0.62082,0.33979
991,97.1366,50.4401,-0.169047,0.26898,0.620296,0.340068,-0.00018549,-0.000493467,0.000147283,0.0262876,-0.00594499,-0.00361928,0.27049,0.62082,0.33979
992,97.1356,50.4419,-0.169326,0.268879,0.619974,0.340201,-0.000101417,-0.000321746,0.000132829,0.0279677,-0.00850155,-0.00572102,0.27049,0.62082,0.33979
993,97.1345,50.4373,-0.169499,0.269273,0.620819,0.339965,0.000393808,0.000845075,-0.000236303,0.0214826,-0.0182801,-0.00136421,0.27049,0.62082,0.33979
994,97.1334,50.4291,-0.169001,0.269753,0.621205,0.339821,0.000479817,0.000385463,-0.000143707,0.0132362,-0.0192378,0.000886973,0.27049,0.62082,0.33979
995,97.1324,50.4322,-0.168701,0.269926,0.621339,0.339722,0.000173926,0.000134945,-9.94205e-05,0.010179,-0.0126962,0.0021629,0.27049,0.62082,0.33979
996,97.1318,50.4398,-0.168596,0.270334,0.621369,0.339656,0.000407577,2.99215e-05,-6.55651e-05,0.00300145,-0.00702809,0.00276403,0.27049,0.62082,0.33979
997,97.1313,50.4483,-0.168483,0.269567,0.620371,0.339928,-0.000767201,-0.000997961,0.000271529,0.0159231,0.00713761,-0.00221079,0.27049,0.62082,0.33979
998,97.1311,50.4563,-0.169144,0.269855,0.620793,0.339825,0.000288516,0.000421941,-0.000102431,0.0111024,-0.000407323,-0.000219663,0.27049,0.62082,0.33979
999,97.1306,50.451,-0.168872,0.269966,0.620711,0.339855,0.000110388,-8.27312e-05,2.97725e-05,0.00914669,-0.00115416,-0.000759294,0.27049,0.62082,0.33979
1000,97.1302,50.4514,-0.168882,0.269834,0.620771,0.339832,-0.000131786,6.07967e-05,-2.34842e-05,0.011466,-0.000116922,-0.000330833,0.27049,0.62082,0.33979
1001,97.1299,50.4508,-0.168885,0.269949,0.620875,0.339792,0.000115514,0.000103354,-3.99947e-05,0.00948234,-9.73046e-05,0.000291773,0.27049,0.62082,0.33979
1002,97.1295,50.4509,-0.168806,0.269755,0.620315,0.339967,-0.00019452,-0.000559807,0.000175744,0.0126462,0.00333646,-0.00280688,0.27049,0.62082,0.33979
1003,97.1291,50.4523,-0.169116,0.269952,0.620708,0.339873,0.000197023,0.000392497,-9.45926e-05,0.00940833,-0.00341104,-0.000939101,0.27049,0.62082,0.33979
1004,97.1288,50.4466,-0.168879,0.26944,0.619997,0.340112,-0.000512272,-0.000710666,0.000239134,0.0180778,6.03364e-05,-0.00494912,0.27049,0.62082,0.33979
1005,97.1285,50.4463,-0.169337,0.269824,0.620668,0.339954,0.000384748,0.000670969,-0.000158131,0.0117112,-0.0122257,-0.00180677,0.27049,0.62082,0.33979
1006,97.1279,50.4371,-0.168921,0.269885,0.620788,0.33991,6.09756e-05,0.000119686,-4.36902e-05,0.0106877,-0.0121971,-0.00108947,0.27049,0.62082,0.33979
1007,97.1275,50.4372,-0.168847,0.270008,0.620978,0.339839,0.00012213,0.000190854,-7.14958e-05,0.00861913,-0.0120304,6.49081e-05,0.27049,0.62082,0.33979
1008,97.1271,50.4388,-0.168726,0.27036,0.621235,0.33973,0.000352353,0.000256956,-0.000108898,0.00253738,-0.0109925,0.00168609,0.27049,0.62082,0.33979
1009,97.1267,50.4425,-0.168517,0.270313,0.620958,0.339781,-4.72665e-05,-0.000276983,5.13196e-05,0.00319941,-0.00453164,0.000492994,0.27049,0.62082,0.33979
1010,97.1267,50.4492,-0.168658,0.270211,0.620871,0.339797,-0.000101477,-8.72612e-05,1.64807e-05,0.0049198,-0.00209324,0.00014143,0.27049,0.62082,0.33979
1011,97.1266,50.4516,-0.168723,0.270394,0.620768,0.339827,0.000183314,-0.000103295,2.99215e-05,0.00167405,-0.00223741,-0.000474538,0.27049,0.62082,0.33979
1012,97.1265,50.4528,-0.168723,0.270207,0.620612,0.339883,-0.000187337,-0.000155509,5.58197e-05,0.00488898,-0.00158255,-0.0013633,0.27049,0.62082,0.33979
1013,97.1266,50.4525,-0.16884,0.270031,0.6204,0.33997,-0.000175983,-0.000211954,8.71718e-05,0.00790119,-0.0026554,-0.00270995,0.27049,0.62082,0.33979
1014,97.1266,50.4503,-0.168979,0.269958,0.62075,0.339884,-7.31945e-05,0.000349998,-8.65161e-05,0.00935476,-0.00708578,-0.000944599,0.27049,0.62082,0.33979
1015,97.1264,50.4456,-0.168829,0.270107,0.621193,0.339734,0.000149161,0.000442564,-0.000150084,0.00691927,-0.00820546,0.0016181,0.27049,0.62082,0.33979
1016,97.1261,50.4458,-0.168584,0.269996,0.620925,0.339783,-0.000111222,-0.000267804,4.89652e-05,0.00870195,-0.0015295,0.000491719,0.27049,0.62082,0.33979
1017,97.1259,50.4516,-0.168738,0.270144,0.620642,0.339866,0.000148296,-0.000283122,8.33273e-05,0.00598937,-0.000287253,-0.0010978,0.27049,0.62082,0.33979
1018,97.1256,50.4533,-0.168832,0.269634,0.620101,0.340051,-0.000510275,-0.00054121,0.000184655,0.0146923,0.00262105,-0.00413926,0.27049,0.62082,0.33979
1019,97.1255,50.4514,-0.169209,0.269221,0.619675,0.340252,-0.000413418,-0.000425816,0.000200778,0.0218229,-0.00283587,-0.0070821,0.27049,0.62082,0.33979
1020,97.125,50.4428,-0.169506,0.268294,0.619053,0.340523,-0.000926375,-0.000621796,0.000271261,0.0378386,-0.00605337,-0.0110588,0.27049,0.62082,0.33979
1021,97.1244,50.4297,-0.170021,0.26847,0.619671,0.340436,0.000176191,0.0006181,-8.69334e-05,0.0351636,-0.0247179,-0.00869418,0.27049,0.62082,0.33979
1022,97.123,50.41,-0.169677,0.268524,0.620487,0.340222,5.33164e-05,0.000815868,-0.000214219,0.0346267,-0.0344259,-0.00452388,0.27049,0.62082,0.33979
1023,97.1216,50.4,-0.169275,0.269705,0.621609,0.339848,0.00118104,0.00112164,-0.000373602,0.0144471,-0.0423687,0.00164986,0.27049,0.62082,0.33979
1024,97.12,50.4012,-0.168453,0.269883,0.621342,0.339831,0.000178546,-0.000267208,-1.67191e-05,0.0110841,-0.0279765,0.00108912,0.27049,0.62082,0.33979
1025,97.1193,50.4163,-0.168537,0.270393,0.621415,0.339747,0.000509977,7.36713e-05,-8.4579e-05,0.00213042,-0.0222876,0.00195731,0.27049,0.62082,0.33979
1026,97.1187,50.4264,-0.168376,0.271318,0.621929,0.339522,0.000924915,0.000513613,-0.00022456,-0.0138868,-0.0203856,0.00519682,0.27049,0.62082,0.33979
1027,97.1187,50.4364,-0.167904,0.271885,0.621971,0.339416,0.000566423,4.26173e-05,-0.000106037,-0.0238815,-0.0104576,0.00618373,0.27049,0.62082,0.33979
1028,97.1193,50.4519,-0.167744,0.272006,0.621664,0.339425,0.000121057,-0.000307143,8.40425e-06,-0.0262405,0.00263284,0.00529015,0.27049,0.62082,0.33979
1029,97.1204,50.4664,-0.167857,0.271316,0.620697,0.339686,-0.000689238,-0.000967622,0.000261664,-0.0146672,0.0163138,0.000465212,0.27049,0.62082,0.33979
1030,97.1217,50.4757,-0.168481,0.272746,0.622126,0.339255,0.00142953,0.00142896,-0.000431687,-0.0390048,0.000350951,0.00791223,0.27049,0.62082,0.33979
1031,97.1227,50.4719,-0.167448,0.272856,0.621759,0.339298,0.000109941,-0.00036639,4.32134e-05,-0.0411727,0.0114747,0.00652595,0.27049,0.62082,0.33979
1032,97.1246,50.4866,-0.167591,0.272448,0.621268,0.339401,-0.000407338,-0.00049156,0.000103623,-0.0343347,0.0228441,0.00438515,0.27049,0.62082,0.33979
1033,97.1267,50.4952,-0.16792,0.272491,0.621405,0.33935,4.27663e-05,0.000137508,-5.09918e-05,-0.0350353,0.0231272,0.00522597,0.27049,0.62082,0.33979
1034,97.1285,50.497,-0.16784,0.272936,0.621574,0.339285,0.0004448,0.0001688,-6.54161e-05,-0.0427456,0.0218444,0.00616277,0.27049,0.62082,0.33979
1035,97.1304,50.5004,-0.167645,0.273261,0.621908,0.339152,0.000324965,0.000334024,-0.000133038,-0.0483177,0.0226811,0.00822705,0.27049,0.62082,0.33979
1036,97.1326,50.5057,-0.167403,0.273395,0.621675,0.339187,0.000133961,-0.000232637,3.47793e-05,-0.0508042,0.0283822,0.00725343,0.27049,0.62082,0.33979
1037,97.135,50.5148,-0.167476,0.273475,0.62119,0.33932,8.02279e-05,-0.000485718,0.000133663,-0.0524305,0.0327246,0.00467406,0.27049,0.62082,0.33979
1038,97.1376,50.5202,-0.167678,0.274253,0.622034,0.339068,0.000777692,0.000844598,-0.000252247,-0.0656376,0.0232257,0.00906795,0.27049,0.62082,0.33979
1039,97.1404,50.5191,-0.167079,0.274249,0.621669,0.339137,-3.75509e-06,-0.000365674,6.88136e-05,-0.0657853,0.0313011,0.00746385,0.27049,0.62082,0.33979
1040,97.1436,50.5289,-0.167246,0.274489,0.621883,0.339062,0.000239968,0.000214398,-7.53403e-05,-0.0698965,0.0302638,0.00867865,0.27049,0.62082,0.33979
1041,97.147,50.5334,-0.167079,0.27385,0.621177,0.33925,-0.000639349,-0.000706017,0.00018841,-0.059074,0.0413036,0.00522607,0.27049,0.62082,0.33979
1042,97.1505,50.5402,-0.167563,0.274263,0.621562,0.339161,0.000413477,0.000385463,-8.93176e-05,-0.0660882,0.0330371,0.00695567,0.27049,0.62082,0.33979
1043,97.1536,50.5377,-0.16727,0.273511,0.620794,0.33941,-0.000751764,-0.000768065,0.000249207,-0.0532733,0.0391114,0.00277619,0.27049,0.62082,0.33979
1044,97.1569,50.5405,-0.16781,0.274006,0.621352,0.339294,0.000494182,0.000557899,-0.000115484,-0.0615875,0.025747,0.00517451,0.27049,0.62082,0.33979
1045,97.1598,50.5336,-0.167414,0.274364,0.621386,0.339302,0.000358343,3.42131e-05,7.98702e-06,-0.0678021,0.0211142,0.00506802,0.27049,0.62082,0.33979
1046,97.163,50.5345,-0.167299,0.274381,0.621532,0.339253,1.66893e-05,0.000145197,-4.90844e-05,-0.0680385,0.0208916,0.00591713,0.27049,0.62082,0.33979
1047,97.1665,50.5359,-0.167217,0.273732,0.620521,0.339585,-0.000649154,-0.00101089,0.000331312,-0.0571066,0.0266669,0.000276285,0.27049,0.62082,0.33979
1048,97.1699,50.5393,-0.167844,0.272366,0.61939,0.340027,-0.00136557,-0.00113058,0.000442386,-0.0336205,0.0263186,-0.00654803,0.27049,0.62082,0.33979
1049,97.173,50.5298,-0.168701,0.271556,0.619426,0.340161,-0.000810236,3.54648e-05,0.000134468,-0.0192666,0.00986579,-0.00754524,0.27049,0.62082,0.33979
1050,97.1752,50.5072,-0.168869,0.271652,0.619994,0.340113,9.65297e-05,0.000568748,-4.88758e-05,-0.0205406,-0.0113459,-0.0056591,0.27049,0.62082,0.33979
1051,97.1766,50.4874,-0.168562,0.272084,0.620676,0.339968,0.000431806,0.000681162,-0.000144988,-0.0277023,-0.0262208,-0.00263727,0.27049,0.62082,0.33979
1052,97.1779,50.4769,-0.168121,0.272843,0.621711,0.339642,0.000759214,0.00103498,-0.00032562,-0.0405271,-0.0345284,0.00297293,0.27049,0.62082,0.33979
1053,97.1794,50.476,-0.167437,0.272417,0.621209,0.339731,-0.000426352,-0.000501931,8.93176e-05,-0.0333857,-0.0205476,0.000954713,0.27049,0.62082,0.33979
1054,97.1813,50.4884,-0.167775,0.27165,0.620154,0.34004,-0.000766933,-0.0010547,0.00030902,-0.0204652,-0.00890357,-0.00453676,0.27049,0.62082,0.33979
1055,97.183,50.4933,-0.168454,0.271143,0.620143,0.340099,-0.000507295,-1.13249e-05,5.87106e-05,-0.0115408,-0.0139935,-0.00499114,0.27049,0.62082,0.33979
1056,97.1842,50.4845,-0.168575,0.271437,0.620589,0.340009,0.000294149,0.000446081,-9.03606e-05,-0.0164234,-0.0244374,-0.00306152,0.27049,0.62082,0.33979
1057,97.185,50.4766,-0.168282,0.27177,0.621277,0.339787,0.000333428,0.000688136,-0.000221282,-0.0219658,-0.0284094,0.000770207,0.27049,0.62082,0.33979
1058,97.1859,50.4751,-0.167869,0.272142,0.621137,0.339795,0.000371814,-0.00014025,7.24196e-06,-0.0285631,-0.0245408,0.000228696,0.27049,0.62082,0.33979
1059,97.187,50.4824,-0.167837,0.272215,0.621363,0.339691,7.24494e-05,0.00022614,-0.000103623,-0.0297788,-0.0213084,0.00180767,0.27049,0.62082,0.33979
1060,97.1884,50.4873,-0.167708,0.272579,0.621758,0.339522,0.000364959,0.000394881,-0.000168562,-0.0360461,-0.0186306,0.00436672,0.27049,0.62082,0.33979
1061,97.1898,50.4947,-0.167428,0.272201,0.621237,0.339623,-0.000378489,-0.000520289,0.000100553,-0.02974,-0.00558506,0.00217565,0.27049,0.62082,0.33979
1062,97.1915,50.5064,-0.167765,0.272428,0.621405,0.339551,0.000227123,0.000167966,-7.22706e-05,-0.0336615,-0.00473865,0.00324699,0.27049,0.62082,0.33979
1063,97.1929,50.5104,-0.167626,0.272103,0.620899,0.339682,-0.000324994,-0.000506222,0.000131428,-0.0282356,0.00300757,0.000766316,0.27049,0.62082,0.33979
1064,97.1945,50.5163,-0.167942,0.272419,0.621036,0.339654,0.000316292,0.000136912,-2.81036e-05,-0.0336789,-0.00131707,0.00129094,0.27049,0.62082,0.33979
1065,97.196,50.5152,-0.167792,0.272308,0.620973,0.339675,-0.000111371,-6.25849e-05,2.09808e-05,-0.0317591,-0.000656198,0.000959578,0.27049,0.62082,0.33979
1066,97.1977,50.5161,-0.167844,0.272409,0.621029,0.339662,0.000100732,5.59688e-05,-1.26064e-05,-0.0334877,-0.00211635,0.00119418,0.27049,0.62082,0.33979
1067,97.1993,50.5163,-0.167786,0.272605,0.621465,0.339508,0.000196666,0.000435591,-0.000154018,-0.0367639,-0.00259472,0.00376323,0.27049,0.62082,0.33979
1068,97.201,50.5172,-0.167527,0.271382,0.620206,0.339878,-0.00122342,-0.00125921,0.000369936,-0.0159649,0.0127585,-0.00270587,0.27049,0.62082,0.33979
