t,y,error,u
6.160000,0.978706,0.021584,1.119181
6.170000,0.978995,0.021294,1.119023
6.180000,0.979282,0.021005,1.118863
6.190000,0.979568,0.020718,1.118704
6.200000,0.979852,0.020432,1.118545
6.210000,0.980135,0.020148,1.118386
6.220000,0.980416,0.019865,1.118226
6.230000,0.980696,0.019584,1.118067
6.240000,0.980974,0.019304,1.117907
6.250000,0.981250,0.019026,1.117748
6.260000,0.981525,0.018750,1.117589
6.270000,0.981798,0.018475,1.117430
6.280000,0.982070,0.018202,1.117271
6.290000,0.982339,0.017930,1.117112
6.300000,0.982607,0.017661,1.116954
6.310000,0.982874,0.017393,1.116796
6.320000,0.983138,0.017126,1.116638
6.330000,0.983401,0.016862,1.116481
6.340000,0.983662,0.016599,1.116324
6.350000,0.983921,0.016338,1.116167
6.360000,0.984178,0.016079,1.116011
6.370000,0.984434,0.015822,1.115855
6.380000,0.984687,0.015566,1.115700
6.390000,0.984939,0.015313,1.115545
6.400000,0.985189,0.015061,1.115391
6.410000,0.985437,0.014811,1.115237
6.420000,0.985683,0.014563,1.115084
6.430000,0.985927,0.014317,1.114932
6.440000,0.986169,0.014073,1.114780
6.450000,0.986409,0.013831,1.114629
6.460000,0.986647,0.013591,1.114478
6.470000,0.986884,0.013353,1.114329
6.480000,0.987118,0.013116,1.114180
6.490000,0.987350,0.012882,1.114032
6.500000,0.987580,0.012650,1.113885
6.510000,0.987808,0.012420,1.113738
6.520000,0.988034,0.012192,1.113593
6.530000,0.988258,0.011966,1.113448
6.540000,0.988480,0.011742,1.113304
6.550000,0.988700,0.011520,1.113162
6.560000,0.988918,0.011300,1.113020
6.570000,0.989134,0.011082,1.112879
6.580000,0.989347,0.010866,1.112739
6.590000,0.989559,0.010653,1.112600
6.600000,0.989768,0.010441,1.112462
6.610000,0.989975,0.010232,1.112325
6.620000,0.990181,0.010025,1.112189
6.630000,0.990384,0.009819,1.112054
6.640000,0.990585,0.009616,1.111921
6.650000,0.990784,0.009415,1.111788
6.660000,0.990980,0.009216,1.111657
6.670000,0.991175,0.009020,1.111526
6.680000,0.991367,0.008825,1.111397
6.690000,0.991558,0.008633,1.111269
6.700000,0.991746,0.008442,1.111142
6.710000,0.991932,0.008254,1.111017
6.720000,0.992116,0.008068,1.110892
6.730000,0.992298,0.007884,1.110769
6.740000,0.992477,0.007702,1.110647
6.750000,0.992655,0.007523,1.110527
6.760000,0.992830,0.007345,1.110407
6.770000,0.993003,0.007170,1.110289
6.780000,0.993174,0.006997,1.110172
6.790000,0.993343,0.006826,1.110057
6.800000,0.993510,0.006657,1.109943
6.810000,0.993674,0.006490,1.109830
6.820000,0.993837,0.006326,1.109718
6.830000,0.993997,0.006163,1.109608
6.840000,0.994155,0.006003,1.109499
6.850000,0.994311,0.005845,1.109392
6.860000,0.994465,0.005689,1.109285
6.870000,0.994617,0.005535,1.109181
6.880000,0.994767,0.005383,1.109077
6.890000,0.994915,0.005233,1.108975
6.900000,0.995060,0.005085,1.108875
