Time,y1,y2,y3,u1,u2,u3,du1,du2,du3,dx1_est,dx2_est,dx3_est,u1_ideal,u2_ideal,u3_ideal
1795,75.601,15.2901,-0.167215,0.118323,0.380732,0.122667,1.85966e-05,0.000205517,-7.64355e-05,0.016465,-0.00559095,-3.93043e-05,0.11926,0.38063,0.12262
1796,75.6002,15.2901,-0.167136,0.118977,0.381029,0.122532,0.000653625,0.000297129,-0.000135474,0.00513427,-0.00583589,0.00184458,0.11926,0.38063,0.12262
1797,75.5993,15.2921,-0.166865,0.118917,0.380784,0.122585,-5.97313e-05,-0.00024575,5.35026e-05,0.00605503,-0.000547573,0.000769177,0.11926,0.38063,0.12262
1798,75.599,15.2967,-0.166973,0.119613,0.381127,0.122432,0.000695676,0.000343621,-0.000153057,-0.00599439,-0.000935086,0.00292488,0.11926,0.38063,0.12262
1799,75.5986,15.2985,-0.166673,0.120469,0.380888,0.122467,0.000856332,-0.000239283,3.46228e-05,-0.0210635,0.00045997,0.00184961,0.11926,0.38063,0.12262
1800,75.5989,15.3034,-0.166547,0.119534,0.380662,0.122559,-0.000934727,-0.000226468,9.16794e-05,-0.00482855,0.00528886,0.000627914,0.11926,0.38063,0.12262
1801,75.5999,15.3055,-0.166866,0.119073,0.380331,0.122684,-0.00046099,-0.000330329,0.000125676,0.00310764,0.00731179,-0.0012745,0.11926,0.38063,0.12262
1802,75.6002,15.3053,-0.167102,0.118982,0.379914,0.122856,-9.12175e-05,-0.000416905,0.000171274,0.00458367,0.00469926,-0.00391281,0.11926,0.38063,0.12262
1803,75.6,15.302,-0.167276,0.120059,0.380311,0.122738,0.00107658,0.000396162,-0.000117317,-0.0140285,-0.00608821,-0.00208493,0.11926,0.38063,0.12262
1804,75.5999,15.2951,-0.166853,0.119531,0.379906,0.122916,-0.000527732,-0.000404835,0.000177681,-0.00492492,-0.00724808,-0.00466323,0.11926,0.38063,0.12262
1805,75.6007,15.2926,-0.16713,0.118707,0.380205,0.122877,-0.000823565,0.000299156,-3.85195e-05,0.00961244,-0.011363,-0.00342215,0.11926,0.38063,0.12262
1806,75.6011,15.2865,-0.167222,0.118538,0.380443,0.122817,-0.000169404,0.00023821,-6.06179e-05,0.0126736,-0.0136845,-0.00224064,0.11926,0.38063,0.12262
1807,75.6006,15.2839,-0.167175,0.118727,0.380353,0.122842,0.000188939,-9.00924e-05,2.48849e-05,0.00934071,-0.0139394,-0.00273512,0.11926,0.38063,0.12262
1808,75.6,15.2838,-0.167159,0.119405,0.381092,0.122569,0.000678167,0.000739247,-0.000272453,-0.00224619,-0.0173087,0.00151262,0.11926,0.38063,0.12262
1809,75.5995,15.2828,-0.166716,0.12001,0.381043,0.122532,0.000605196,-4.92036e-05,-3.70741e-05,-0.0128767,-0.013635,0.00164117,0.11926,0.38063,0.12262
1810,75.5996,15.2889,-0.166582,0.120633,0.381128,0.122453,0.000622585,8.54433e-05,-7.92369e-05,-0.0237589,-0.0109158,0.00249184,0.11926,0.38063,0.12262
1811,75.6001,15.294,-0.166394,0.121258,0.380913,0.122486,0.000625059,-0.000215888,3.32072e-05,-0.0347797,-0.00892913,0.00153481,0.11926,0.38063,0.12262
1812,75.6013,15.2994,-0.166315,0.120376,0.379745,0.1229,-0.000881881,-0.0011676,0.000413604,-0.0197974,-0.00251065,-0.00504805,0.11926,0.38063,0.12262
1813,75.603,15.3022,-0.166961,0.12025,0.380393,0.122734,-0.000125989,0.000648439,-0.000166036,-0.0173096,-0.010971,-0.0018964,0.11926,0.38063,0.12262
1814,75.6042,15.2937,-0.166747,0.11996,0.380444,0.122739,-0.000290222,5.04553e-05,4.96954e-06,-0.0122063,-0.0122702,-0.00176884,0.11926,0.38063,0.12262
1815,75.6051,15.2922,-0.166798,0.119556,0.380316,0.122801,-0.000403762,-0.000128001,6.2421e-05,-0.00518998,-0.0119106,-0.00259407,0.11926,0.38063,0.12262
1816,75.6058,15.2914,-0.166943,0.120417,0.381072,0.12252,0.000861235,0.000756234,-0.000280827,-0.019966,-0.0161999,0.00173515,0.11926,0.38063,0.12262
1817,75.6061,15.2894,-0.166446,0.118835,0.380461,0.12274,-0.00158266,-0.000611037,0.000219725,0.00742757,-0.00564165,-0.00149239,0.11926,0.38063,0.12262
1818,75.607,15.2949,-0.16707,0.119179,0.380818,0.122607,0.000343986,0.000356466,-0.00013347,0.00154205,-0.00708355,0.000573223,0.11926,0.38063,0.12262
1819,75.6066,15.294,-0.166852,0.118542,0.380441,0.122742,-0.000636332,-0.00037691,0.000135027,0.0125118,-0.00282332,-0.00148848,0.11926,0.38063,0.12262
1820,75.6065,15.2965,-0.167152,0.118407,0.380506,0.122724,-0.000135012,6.49393e-05,-1.73002e-05,0.0148944,-0.00273753,-0.00113874,0.11926,0.38063,0.12262
1821,75.6059,15.2953,-0.167162,0.118183,0.380917,0.122589,-0.00022395,0.000410944,-0.00013575,0.0189495,-0.00274658,0.00119846,0.11926,0.38063,0.12262
1822,75.6051,15.2948,-0.16707,0.118239,0.380427,0.122729,5.57303e-05,-0.000489444,0.000140451,0.0177751,0.00174474,-0.00132398,0.11926,0.38063,0.12262
1823,75.6041,15.2982,-0.167238,0.118166,0.380247,0.122803,-7.27996e-05,-0.000180036,7.42823e-05,0.0189954,0.000799104,-0.00245908,0.11926,0.38063,0.12262
1824,75.6032,15.2965,-0.167323,0.117862,0.380092,0.122887,-0.000304475,-0.000154912,8.38712e-05,0.0242847,-0.00121508,-0.00358286,0.11926,0.38063,0.12262
1825,75.6023,15.2934,-0.167455,0.117623,0.380123,0.122903,-0.000238433,3.0756e-05,1.60262e-05,0.028483,-0.00344551,-0.00362239,0.11926,0.38063,0.12262
1826,75.6011,15.289,-0.167503,0.11883,0.380971,0.122598,0.00120622,0.000847697,-0.000304781,0.00773192,-0.0113324,0.00107577,0.11926,0.38063,0.12262
1827,75.5997,15.2854,-0.166887,0.118199,0.381122,0.122524,-0.000630863,0.000151008,-7.45282e-05,0.0187597,-0.00405888,0.00230555,0.11926,0.38063,0.12262
1828,75.5992,15.2901,-0.166994,0.117907,0.380857,0.122584,-0.000291921,-0.000264466,6.02156e-05,0.0237228,0.00281141,0.00117243,0.11926,0.38063,0.12262
1829,75.5982,15.2958,-0.167171,0.118232,0.380812,0.122576,0.000324801,-4.46737e-05,-7.7337e-06,0.0180177,0.00397466,0.00107798,0.11926,0.38063,0.12262
1830,75.5969,15.2984,-0.16711,0.118322,0.380349,0.122725,9.06885e-05,-0.000463635,0.000148714,0.016262,0.005731,-0.00147794,0.11926,0.38063,0.12262
1831,75.5959,15.3002,-0.167259,0.118827,0.380444,0.122694,0.000504665,9.55462e-05,-3.08156e-05,0.00749806,0.00181337,-0.00106646,0.11926,0.38063,0.12262
1832,75.5951,15.2975,-0.167096,0.118681,0.380197,0.122791,-0.000146061,-0.000247478,9.72524e-05,0.0099719,0.00152363,-0.0025675,0.11926,0.38063,0.12262
1833,75.5948,15.2959,-0.167223,0.120014,0.380812,0.122569,0.00133308,0.000615358,-0.000222534,-0.0130698,-0.00714668,0.000753771,0.11926,0.38063,0.12262
1834,75.5943,15.2921,-0.166658,0.11984,0.380478,0.122675,-0.000173844,-0.000334442,0.000105903,-0.0101658,-0.00404848,-0.00102263,0.11926,0.38063,0.12262
1835,75.595,15.2946,-0.166823,0.120185,0.380547,0.12265,0.000345141,6.88136e-05,-2.50489e-05,-0.0161615,-0.00633521,-0.00069343,0.11926,0.38063,0.12262
1836,75.5955,15.2936,-0.166708,0.120922,0.381296,0.122367,0.000736363,0.000749439,-0.000282496,-0.0287669,-0.00918652,0.00366537,0.11926,0.38063,0.12262
1837,75.5964,15.2934,-0.166245,0.121518,0.381329,0.1223,0.000596315,3.26335e-05,-6.73309e-05,-0.0392163,-0.00529704,0.00428383,0.11926,0.38063,0.12262
1838,75.5978,15.3003,-0.166084,0.122032,0.381523,0.122173,0.000514276,0.00019455,-0.000127301,-0.0481836,-0.000526091,0.00588717,0.11926,0.38063,0.12262
1839,75.5997,15.3069,-0.165884,0.122447,0.381306,0.122192,0.00041499,-0.000217497,1.90139e-05,-0.0555585,0.0050088,0.00511656,0.11926,0.38063,0.12262
1840,75.602,15.3147,-0.16586,0.12256,0.381104,0.122236,0.000112422,-0.000201732,4.38392e-05,-0.057618,0.00825845,0.00419843,0.11926,0.38063,0.12262
1841,75.6048,15.3197,-0.165905,0.121702,0.380845,0.122335,-0.000857338,-0.000258774,9.92641e-05,-0.0427478,0.0131204,0.00281081,0.11926,0.38063,0.12262
1842,75.6077,15.3224,-0.166214,0.120574,0.380109,0.122632,-0.00112864,-0.000736535,0.000297666,-0.0232759,0.0158262,-0.00158438,0.11926,0.38063,0.12262
1843,75.6099,15.3224,-0.166766,0.120652,0.380716,0.122462,7.8246e-05,0.000607073,-0.000170261,-0.0243844,0.00868305,0.00147169,0.11926,0.38063,0.12262
1844,75.6112,15.3155,-0.16652,0.119845,0.38013,0.122703,-0.000806987,-0.000585943,0.000241138,-0.0104736,0.00959237,-0.00208883,0.11926,0.38063,0.12262
1845,75.6124,15.3151,-0.166936,0.120385,0.380725,0.122524,0.000539757,0.000594795,-0.000179075,-0.0196485,0.00118049,0.000925621,0.11926,0.38063,0.12262
1846,75.613,15.3091,-0.166579,0.119473,0.380145,0.122754,-0.000911787,-0.000579923,0.000229567,-0.00391878,0.00415569,-0.00248143,0.11926,0.38063,0.12262
1847,75.614,15.3094,-0.167019,0.119009,0.380394,0.122711,-0.000463992,0.000249237,-4.28036e-05,0.00430725,0.000738199,-0.00138909,0.11926,0.38063,0.12262
1848,75.6143,15.3043,-0.167043,0.118821,0.380571,0.12267,-0.000188001,0.000177085,-4.06206e-05,0.00767014,-0.00119802,-0.000541709,0.11926,0.38063,0.12262
1849,75.6141,15.302,-0.167025,0.118439,0.380765,0.122612,-0.000381485,0.000194311,-5.79432e-05,0.0144,-0.00020972,0.000561984,0.11926,0.38063,0.12262
1850,75.6137,15.3016,-0.167051,0.118841,0.380749,0.122599,0.00040137,-1.66595e-05,-1.37389e-05,0.00737366,-0.000140441,0.000573666,0.11926,0.38063,0.12262
1851,75.6129,15.303,-0.166959,0.118336,0.380614,0.122642,-0.000504963,-0.000134408,4.2811e-05,0.0161278,0.00404476,-4.56567e-05,0.11926,0.38063,0.12262
1852,75.6125,15.3042,-0.167138,0.11829,0.380714,0.122606,-4.54709e-05,0.000100166,-3.53232e-05,0.0169546,0.00429984,0.00054447,0.11926,0.38063,0.12262
1853,75.6116,15.304,-0.167115,0.116986,0.38029,0.122786,-0.00130425,-0.000424594,0.000179432,0.0395857,0.0092089,-0.00192218,0.11926,0.38063,0.12262
1854,75.6107,15.3047,-0.167603,0.117238,0.380043,0.122889,0.000251986,-0.000246733,0.000103779,0.0351268,0.00522302,-0.00357623,0.11926,0.38063,0.12262
1855,75.6087,15.3013,-0.167632,0.11791,0.380399,0.122777,0.000671536,0.000356346,-0.000112668,0.0235532,-0.00142745,-0.00179379,0.11926,0.38063,0.12262
1856,75.607,15.2958,-0.167331,0.117353,0.379982,0.12294,-0.000556558,-0.000417858,0.000163652,0.0331341,0.000281519,-0.00425332,0.11926,0.38063,0.12262
1857,75.6058,15.2942,-0.167625,0.11761,0.37975,0.123059,0.000256985,-0.000232011,0.000118725,0.0286156,-0.00662494,-0.0060263,0.11926,0.38063,0.12262
1858,75.6041,15.2888,-0.167643,0.116755,0.379406,0.123258,-0.000855282,-0.000344008,0.000198819,0.0434991,-0.0116704,-0.00860856,0.11926,0.38063,0.12262
1859,75.6028,15.2818,-0.16798,0.117462,0.379955,0.12311,0.00070747,0.000548989,-0.000148088,0.031401,-0.0233266,-0.00604629,0.11926,0.38063,0.12262
1860,75.6007,15.2721,-0.167595,0.117574,0.380088,0.123082,0.000111975,0.000133008,-2.82601e-05,0.0295147,-0.0268342,-0.00548904,0.11926,0.38063,0.12262
1861,75.5992,15.2685,-0.167514,0.117259,0.379788,0.123207,-0.000315584,-0.000299394,0.000125118,0.0349376,-0.0273034,-0.00734916,0.11926,0.38063,0.12262
1862,75.5977,15.2666,-0.167699,0.118376,0.380082,0.123103,0.00111759,0.000293642,-0.000104085,0.0155496,-0.0350337,-0.0058931,0.11926,0.38063,0.12262
1863,75.596,15.2619,-0.167304,0.118662,0.38045,0.122974,0.000285849,0.000367701,-0.000128359,0.0106918,-0.0373824,-0.00384097,0.11926,0.38063,0.12262
1864,75.5953,15.2605,-0.167092,0.117867,0.37996,0.123154,-0.000795208,-0.000489742,0.0001802,0.0243996,-0.0327411,-0.00657478,0.11926,0.38063,0.12262
1865,75.5947,15.2627,-0.167469,0.118032,0.379988,0.123157,0.000164837,2.82228e-05,2.07871e-06,0.0215485,-0.0356062,-0.00656942,0.11926,0.38063,0.12262
1866,75.5936,15.26,-0.167411,0.117896,0.380254,0.123078,-0.000136033,0.000265598,-7.80821e-05,0.0240284,-0.0370528,-0.00515814,0.11926,0.38063,0.12262
1867,75.5925,15.2578,-0.167343,0.117583,0.38077,0.122903,-0.00031253,0.000516236,-0.000175439,0.0296609,-0.0361498,-0.00216568,0.11926,0.38063,0.12262
1868,75.5913,15.2583,-0.167231,0.117884,0.380662,0.122896,0.000300415,-0.000107706,-6.98119e-06,0.0243354,-0.0317122,-0.00240316,0.11926,0.38063,0.12262
1869,75.5898,15.2636,-0.167196,0.118068,0.380938,0.122761,0.000184454,0.000275612,-0.000134625,0.0211707,-0.0277727,-0.000471152,0.11926,0.38063,0.12262
1870,75.5885,15.2674,-0.16705,0.11852,0.381074,0.122657,0.000452168,0.000136435,-0.00010439,0.0132695,-0.0228914,0.000785227,0.11926,0.38063,0.12262
1871,75.5873,15.2733,-0.166888,0.118332,0.381129,0.122588,-0.00018838,5.50449e-05,-6.935e-05,0.0165168,-0.01449,0.00164936,0.11926,0.38063,0.12262
1872,75.5866,15.28,-0.166919,0.118358,0.381052,0.122568,2.66135e-05,-7.75158e-05,-1.98409e-05,0.0159733,-0.00788126,0.00167012,0.11926,0.38063,0.12262
1873,75.5857,15.2864,-0.166945,0.118564,0.380789,0.122622,0.000206113,-0.000262409,5.43892e-05,0.0122472,-0.0036862,0.000489177,0.11926,0.38063,0.12262
1874,75.5848,15.2915,-0.166993,0.118494,0.380861,0.122576,-7.08774e-05,7.21514e-05,-4.59403e-05,0.0134846,-0.000310636,0.00112937,0.11926,0.38063,0.12262
1875,75.5841,15.2936,-0.166987,0.118104,0.380765,0.122601,-0.000389799,-9.61125e-05,2.47359e-05,0.0202385,0.00371883,0.000752225,0.11926,0.38063,0.12262
1876,75.5834,15.2961,-0.167124,0.118443,0.381152,0.122446,0.00033877,0.000387043,-0.000155374,0.0144419,0.00388687,0.00310811,0.11926,0.38063,0.12262
1877,75.5824,15.2974,-0.166901,0.117397,0.380849,0.122544,-0.00104566,-0.000303507,9.875e-05,0.0325623,0.0123934,0.00166769,0.11926,0.38063,0.12262
1878,75.5815,15.3023,-0.167283,0.117546,0.380477,0.122661,0.00014922,-0.00037235,0.000116803,0.0298174,0.013656,-0.000375648,0.11926,0.38063,0.12262
1879,75.5798,15.3037,-0.167386,0.117189,0.380512,0.122672,-0.000357613,3.51369e-05,1.11237e-05,0.0360914,0.0127185,-0.000329312,0.11926,0.38063,0.12262
1880,75.5784,15.3015,-0.167467,0.116907,0.380647,0.122638,-0.000281192,0.000135541,-3.3915e-05,0.0410563,0.0125786,0.000378464,0.11926,0.38063,0.12262
1881,75.5765,15.2998,-0.167493,0.117263,0.380464,0.122683,0.000355534,-0.000183582,4.49643e-05,0.0347722,0.0130803,-0.000564664,0.11926,0.38063,0.12262
1882,75.5744,15.2995,-0.167474,0.117051,0.380778,0.1226,-0.000211939,0.000314236,-8.367e-05,0.0386052,0.0104696,0.0010287,0.11926,0.38063,0.12262
1883,75.5727,15.2974,-0.167417,0.117721,0.381241,0.122406,0.000670388,0.000463247,-0.000193216,0.0270397,0.00989595,0.00386231,0.11926,0.38063,0.12262
1884,75.5707,15.2985,-0.167085,0.117633,0.380792,0.122527,-8.85725e-05,-0.000448853,0.000120834,0.0283893,0.0161113,0.00166047,0.11926,0.38063,0.12262
1885,75.5693,15.3038,-0.167279,0.118087,0.381099,0.122402,0.000454463,0.000306308,-0.000125565,0.0205494,0.0153416,0.00350953,0.11926,0.38063,0.12262
1886,75.5678,15.3043,-0.167057,0.118507,0.380651,0.122528,0.000419609,-0.000447273,0.000126496,0.0130454,0.017191,0.00114065,0.11926,0.38063,0.12262
1887,75.5667,15.3076,-0.167121,0.117886,0.380113,0.122736,-0.0006212,-0.000538647,0.000207543,0.0237139,0.0192237,-0.00201699,0.11926,0.38063,0.12262
1888,75.5661,15.3063,-0.167476,0.118231,0.380346,0.122696,0.000344902,0.000233263,-3.97041e-05,0.017827,0.0106472,-0.00117224,0.11926,0.38063,0.12262
1889,75.565,15.3001,-0.167303,0.119497,0.380861,0.122511,0.00126652,0.000514805,-0.000185475,-0.00408646,0.00225953,0.00156551,0.11926,0.38063,0.12262
1890,75.5642,15.2966,-0.166795,0.119329,0.380863,0.1225,-0.000168256,2.68221e-06,-1.06841e-05,-0.00116265,0.00480211,0.00171683,0.11926,0.38063,0.12262
1891,75.5644,15.2984,-0.166837,0.119492,0.380968,0.122449,0.000163279,0.000104159,-5.13569e-05,-0.00399072,0.00572025,0.00243087,0.11926,0.38063,0.12262
1892,75.5645,15.3,-0.16676,0.119701,0.381123,0.122371,0.000208892,0.000155151,-7.73072e-05,-0.00760581,0.00743671,0.0035104,0.11926,0.38063,0.12262
1893,75.5647,15.3024,-0.166653,0.119496,0.380648,0.122526,-0.000205189,-0.000474274,0.000154451,-0.00420363,0.010935,0.000938954,0.11926,0.38063,0.12262
1894,75.565,15.3061,-0.16688,0.119051,0.380817,0.122484,-0.000445165,0.000168771,-4.14774e-05,0.00363629,0.0113058,0.0018338,0.11926,0.38063,0.12262
1895,75.5653,15.3049,-0.166932,0.119023,0.380643,0.122549,-2.80142e-05,-0.000173867,6.45593e-05,0.00406942,0.0111296,0.000800627,0.11926,0.38063,0.12262
1896,75.5651,15.3054,-0.167004,0.118752,0.380516,0.122608,-0.000270888,-0.000127137,5.91204e-05,0.0087656,0.0110096,-1.90714e-05,0.11926,0.38063,0.12262
1897,75.565,15.3042,-0.16712,0.118874,0.38051,0.12262,0.000122756,-5.90086e-06,1.15931e-05,0.0066338,0.00881351,-0.000176622,0.11926,0.38063,0.12262
1898,75.5646,15.302,-0.167091,0.118946,0.380697,0.122562,7.18385e-05,0.000187129,-5.78761e-05,0.00545398,0.00705613,0.000809211,0.11926,0.38063,0.12262
1899,75.5643,15.2999,-0.167004,0.118775,0.38048,0.122643,-0.000171758,-0.000217676,8.10474e-05,0.00837966,0.00774013,-0.000456129,0.11926,0.38063,0.12262
1900,75.5641,15.2998,-0.167128,0.117625,0.380198,0.122783,-0.00114936,-0.000282198,0.000139855,0.0283702,0.00998724,-0.00224014,0.11926,0.38063,0.12262
1901,75.5637,15.2976,-0.167522,0.117085,0.380039,0.122889,-0.000540629,-0.000158608,0.000106625,0.0378002,0.00652141,-0.0035488,0.11926,0.38063,0.12262
1902,75.5624,15.2929,-0.167717,0.117852,0.380888,0.122605,0.000767231,0.000848979,-0.000283666,0.0247285,-0.00144987,0.00103745,0.11926,0.38063,0.12262
1903,75.5606,15.2872,-0.167212,0.118165,0.381057,0.122512,0.000312813,0.000169337,-9.38699e-05,0.0192932,0.00120234,0.00229239,0.11926,0.38063,0.12262
1904,75.5593,15.2901,-0.167075,0.116844,0.380639,0.122664,-0.00132065,-0.000417769,0.000151969,0.0421844,0.00980365,0.000121387,0.11926,0.38063,0.12262
1905,75.5583,15.2943,-0.167568,0.117934,0.380943,0.122528,0.00109025,0.000303626,-0.000135243,0.0232454,0.00620719,0.00191998,0.11926,0.38063,0.12262
1906,75.5561,15.294,-0.167185,0.118052,0.381073,0.122463,0.000117451,0.000129908,-6.54757e-05,0.0212195,0.00814359,0.00284424,0.11926,0.38063,0.12262
1907,75.5549,15.2966,-0.167113,0.117876,0.380667,0.122586,-0.000175647,-0.000406027,0.000123166,0.0241216,0.0124361,0.00073412,0.11926,0.38063,0.12262
1908,75.5538,15.3002,-0.167312,0.11895,0.381003,0.122441,0.00107447,0.000336081,-0.000144795,0.00547095,0.00865896,0.00270514,0.11926,0.38063,0.12262
1909,75.5526,15.2995,-0.16692,0.119492,0.380897,0.122445,0.000541732,-0.000105739,3.75509e-06,-0.00404877,0.00980978,0.00230986,0.11926,0.38063,0.12262
1910,75.5524,15.302,-0.166825,0.119022,0.380952,0.122427,-0.000470631,5.42998e-05,-1.84253e-05,0.00417686,0.0128944,0.00272215,0.11926,0.38063,0.12262
1911,75.5526,15.3033,-0.166926,0.119184,0.380777,0.122474,0.000162311,-0.000174403,4.71175e-05,0.00127113,0.0139398,0.00182099,0.11926,0.38063,0.12262
1912,75.5524,15.305,-0.166952,0.119177,0.380224,0.12267,-7.17491e-06,-0.000553012,0.000196256,0.00120954,0.0141215,-0.00139218,0.11926,0.38063,0.12262
1913,75.5524,15.3048,-0.167156,0.118672,0.380317,0.122685,-0.000505038,9.27746e-05,1.49831e-05,0.010101,0.0107003,-0.001223,0.11926,0.38063,0.12262
1914,75.5525,15.2995,-0.167247,0.118729,0.380635,0.122595,5.74142e-05,0.000317901,-8.96379e-05,0.00923325,0.00691626,0.000378523,0.11926,0.38063,0.12262
1915,75.5521,15.2955,-0.167115,0.118558,0.38059,0.12262,-0.000170812,-4.47631e-05,2.47732e-05,0.0122066,0.00682271,6.68917e-05,0.11926,0.38063,0.12262
1916,75.5516,15.295,-0.167176,0.119426,0.381275,0.122364,0.000867628,0.000684977,-0.000255965,-0.00270539,0.00256849,0.00398479,0.11926,0.38063,0.12262
1917,75.5511,15.294,-0.166707,0.118718,0.380472,0.122625,-0.000707991,-0.000803471,0.000260636,0.00934101,0.0111066,-0.000280807,0.11926,0.38063,0.12262
1918,75.5512,15.2997,-0.167183,0.118877,0.380304,0.122697,0.000159517,-0.000167161,7.25314e-05,0.00651796,0.00816561,-0.00142127,0.11926,0.38063,0.12262
1919,75.5508,15.2971,-0.167203,0.118978,0.380349,0.122698,0.000100724,4.46737e-05,4.54485e-07,0.00479511,0.0051339,-0.00134842,0.11926,0.38063,0.12262
1920,75.5506,15.2933,-0.167159,0.118301,0.380372,0.122731,-0.000677429,2.2918e-05,3.33413e-05,0.0166617,0.00382794,-0.00148202,0.11926,0.38063,0.12262
1921,75.5504,15.2902,-0.16732,0.118579,0.380447,0.122713,0.000278138,7.4476e-05,-1.84625e-05,0.0118459,0.000768705,-0.00119152,0.11926,0.38063,0.12262
1922,75.5497,15.2876,-0.167221,0.118455,0.380594,0.122678,-0.000123687,0.000147909,-3.46676e-05,0.0140726,-0.000969581,-0.000483744,0.11926,0.38063,0.12262
1923,75.5492,15.286,-0.167198,0.119326,0.381101,0.122476,0.000871032,0.000506431,-0.000202231,-0.00096982,-0.00382851,0.00249254,0.11926,0.38063,0.12262
1924,75.5485,15.286,-0.166793,0.119992,0.380853,0.122513,0.000666015,-0.000247568,3.75733e-05,-0.0127232,-0.00113112,0.00141148,0.11926,0.38063,0.12262
1925,75.5486,15.2907,-0.166717,0.119655,0.380705,0.122565,-0.000337407,-0.000148028,5.18933e-05,-0.00689047,0.00130282,0.000632808,0.11926,0.38063,0.12262
1926,75.5492,15.2926,-0.166855,0.119048,0.380808,0.122545,-0.000606902,0.000102788,-2.05636e-05,0.0037445,0.00315158,0.00120548,0.11926,0.38063,0.12262
1927,75.5497,15.293,-0.166971,0.119197,0.381044,0.122453,0.000149019,0.000236273,-9.13814e-05,0.00121741,0.00315373,0.00262162,0.11926,0.38063,0.12262
1928,75.5495,15.2942,-0.166849,0.119085,0.380955,0.122462,-0.000111774,-8.9556e-05,8.3819e-06,0.0031098,0.00728864,0.00236183,0.11926,0.38063,0.12262
1929,75.5494,15.2976,-0.166913,0.118386,0.380347,0.122681,-0.000698671,-0.000607729,0.000219181,0.0150912,0.0117096,-0.00105028,0.11926,0.38063,0.12262
1930,75.5493,15.2998,-0.167313,0.118984,0.380345,0.122687,0.000597693,-2.23517e-06,6.25104e-06,0.0046748,0.00684115,-0.00125175,0.11926,0.38063,0.12262
1931,75.5486,15.2961,-0.167162,0.11871,0.380232,0.122761,-0.000274323,-0.000112355,7.44238e-05,0.00945904,0.00380246,-0.00219197,0.11926,0.38063,0.12262
1932,75.5485,15.2926,-0.16727,0.119182,0.380615,0.12264,0.000472344,0.000382483,-0.000121549,0.00136785,-0.00154929,-0.000217007,0.11926,0.38063,0.12262
1933,75.5481,15.2885,-0.167008,0.118927,0.380344,0.122738,-0.000254743,-0.000270903,9.82583e-05,0.00572076,-4.45524e-05,-0.00175627,0.11926,0.38063,0.12262
1934,75.5481,15.2883,-0.16717,0.120098,0.380735,0.122594,0.00117078,0.000391245,-0.000144571,-0.0145683,-0.00732713,0.00031426,0.11926,0.38063,0.12262
1935,75.548,15.2857,-0.166728,0.12003,0.380567,0.122649,-6.80462e-05,-0.000168294,5.55292e-05,-0.0134433,-0.00622006,-0.000606559,0.11926,0.38063,0.12262
1936,75.5488,15.2869,-0.166805,0.120681,0.381203,0.122404,0.000650957,0.000636101,-0.000244662,-0.0246006,-0.00811865,0.00313656,0.11926,0.38063,0.12262
1937,75.5495,15.2865,-0.166404,0.120963,0.381108,0.122389,0.000282161,-9.50098e-05,-1.546e-05,-0.0296078,-0.00299078,0.00301689,0.11926,0.38063,0.12262
1938,75.5508,15.2922,-0.166368,0.120831,0.381225,0.122329,-0.000132315,0.000116885,-5.98729e-05,-0.027282,0.00051667,0.00391131,0.11926,0.38063,0.12262
1939,75.5523,15.2964,-0.166358,0.120107,0.380519,0.122563,-0.000724025,-0.000705838,0.000234053,-0.014914,0.0079896,0.000135574,0.11926,0.38063,0.12262
1940,75.5537,15.3014,-0.1668,0.119315,0.379981,0.122788,-0.000792049,-0.000537694,0.000225022,-0.0012462,0.00864115,-0.00315791,0.11926,0.38063,0.12262
1941,75.5545,15.2992,-0.167193,0.118238,0.380041,0.122841,-0.00107729,5.99623e-05,5.24446e-05,0.0176415,0.005448,-0.00331185,0.11926,0.38063,0.12262
1942,75.5548,15.2921,-0.167439,0.118883,0.380569,0.122673,0.000645705,0.00052774,-0.000167347,0.00658299,-0.00194544,-0.00058931,0.11926,0.38063,0.12262
1943,75.554,15.2863,-0.167079,0.118941,0.381251,0.122442,5.77122e-05,0.000682324,-0.000231288,0.00581923,-0.00405632,0.00325482,0.11926,0.38063,0.12262
1944,75.5537,15.2861,-0.166816,0.120218,0.381056,0.122442,0.00127691,-0.000195801,2.5332e-07,-0.0165901,-0.00283872,0.00252924,0.11926,0.38063,0.12262
1945,75.5534,15.2924,-0.166568,0.120275,0.380973,0.122448,5.65723e-05,-8.30293e-05,5.23031e-06,-0.0176318,0.000261334,0.00227825,0.11926,0.38063,0.12262
1946,75.5542,15.2962,-0.166585,0.119877,0.380771,0.122514,-0.000397861,-0.000201374,6.68019e-05,-0.0107675,0.00369767,0.00124352,0.11926,0.38063,0.12262
1947,75.5552,15.2988,-0.166759,0.119689,0.380436,0.122637,-0.000187576,-0.000334889,0.000122212,-0.00760606,0.00457834,-0.000695313,0.11926,0.38063,0.12262
1948,75.5557,15.2993,-0.166928,0.120468,0.381124,0.122393,0.000778794,0.000687301,-0.000243306,-0.0209532,-0.000999197,0.00312006,0.11926,0.38063,0.12262
1949,75.5562,15.2965,-0.166477,0.120547,0.381591,0.122194,7.91848e-05,0.000467271,-0.000198975,-0.0222134,0.00309033,0.00615284,0.11926,0.38063,0.12262
1950,75.5573,15.3006,-0.166288,0.120357,0.381473,0.122187,-0.000190392,-0.000117987,-7.36862e-06,-0.0189888,0.0114642,0.00600573,0.11926,0.38063,0.12262
