Time,y1,y2,y3,u1,u2,u3,du1,du2,du3,dx1_est,dx2_est,dx3_est,u1_ideal,u2_ideal,u3_ideal
1577,139.976,127.993,-0.144684,0.596385,0.894283,0.78819,-0.000410557,-0.00076896,0.000183165,-0.00897907,0.0209403,0.000248203,0.59589,0.89447,0.78829
1578,139.977,128.002,-0.145295,0.596476,0.894514,0.788169,9.05395e-05,0.000231087,-2.05636e-05,-0.0103754,0.0121835,0.00110778,0.59589,0.89447,0.78829
1579,139.977,127.996,-0.14511,0.596461,0.894429,0.788211,-1.46031e-05,-8.50558e-05,4.13656e-05,-0.0101365,0.0107095,0.000451126,0.59589,0.89447,0.78829
1580,139.978,127.995,-0.145164,0.59637,0.894406,0.788245,-9.06587e-05,-2.31862e-05,3.41535e-05,-0.00852071,0.00749536,7.76085e-05,0.59589,0.89447,0.78829
1581,139.979,127.992,-0.145195,0.596431,0.894663,0.788193,6.07967e-05,0.000257194,-5.14984e-05,-0.00942205,0.00182564,0.00133152,0.59589,0.89447,0.78829
1582,139.979,127.99,-0.145001,0.59603,0.894149,0.788335,-0.00040108,-0.000513673,0.000141799,-0.00267681,0.00888894,-0.00145366,0.59589,0.89447,0.78829
1583,139.98,127.992,-0.145441,0.596082,0.894308,0.788336,5.19156e-05,0.000159025,4.17233e-07,-0.00343383,0.000905123,-0.00100268,0.59589,0.89447,0.78829
1584,139.98,127.985,-0.145317,0.596242,0.894427,0.788316,0.000160396,0.00011909,-1.91331e-05,-0.00615332,-0.00286935,-0.000517102,0.59589,0.89447,0.78829
1585,139.98,127.981,-0.145192,0.596699,0.895067,0.788128,0.000456393,0.000640035,-0.000187993,-0.0138174,-0.00996157,0.00308062,0.59589,0.89447,0.78829
1586,139.981,127.98,-0.144644,0.596914,0.895112,0.788053,0.000214994,4.45247e-05,-7.51615e-05,-0.0176486,-0.00264479,0.00387654,0.59589,0.89447,0.78829
1587,139.981,127.991,-0.144555,0.596493,0.894376,0.788215,-0.000420868,-0.000736296,0.000162065,-0.0107363,0.0125393,0.000234067,0.59589,0.89447,0.78829
1588,139.982,128.002,-0.145145,0.596246,0.894328,0.788245,-0.000246525,-4.72069e-05,3.016e-05,-0.00642731,0.0116399,-0.000113575,0.59589,0.89447,0.78829
1589,139.983,127.999,-0.145232,0.595984,0.894143,0.788321,-0.000262737,-0.000185132,7.55787e-05,-0.00189323,0.0112832,-0.00131558,0.59589,0.89447,0.78829
1590,139.983,127.994,-0.145416,0.595933,0.894324,0.78831,-5.07832e-05,0.000180423,-1.12653e-05,-0.000854138,0.00424564,-0.00064745,0.59589,0.89447,0.78829
1591,139.983,127.987,-0.145304,0.596338,0.894919,0.788162,0.000405252,0.000594914,-0.000148177,-0.00760537,-0.00591168,0.00244164,0.59589,0.89447,0.78829
1592,139.984,127.984,-0.144802,0.596544,0.894899,0.788128,0.000206351,-1.93715e-05,-3.39746e-05,-0.0112816,-0.00110025,0.00264325,0.59589,0.89447,0.78829
1593,139.984,127.992,-0.144761,0.596303,0.894525,0.788197,-0.000241637,-0.000374138,6.95586e-05,-0.00730381,0.00847584,0.000929297,0.59589,0.89447,0.78829
1594,139.984,127.999,-0.145066,0.597029,0.895509,0.787921,0.000726342,0.000983655,-0.000276625,-0.019499,-0.00420566,0.00632787,0.59589,0.89447,0.78829
1595,139.985,127.999,-0.144221,0.597243,0.895301,0.787885,0.000214279,-0.000208199,-3.5584e-05,-0.0234934,0.0099783,0.00597902,0.59589,0.89447,0.78829
1596,139.985,128.017,-0.1443,0.598071,0.896086,0.787598,0.00082767,0.000785232,-0.000287175,-0.0376618,0.008002,0.0108527,0.59589,0.89447,0.78829
1597,139.986,128.029,-0.143557,0.59761,0.894806,0.787841,-0.0004614,-0.00128007,0.000242829,-0.0304254,0.0387111,0.00480522,0.59589,0.89447,0.78829
1598,139.988,128.056,-0.144516,0.597164,0.894066,0.788075,-0.000445247,-0.000739753,0.000234783,-0.0229767,0.0441997,0.000443751,0.59589,0.89447,0.78829
1599,139.989,128.055,-0.145108,0.596746,0.893925,0.788207,-0.000418246,-0.000140548,0.000131607,-0.0155969,0.0345979,-0.00112049,0.59589,0.89447,0.78829
1600,139.991,128.041,-0.145292,0.596941,0.894585,0.788108,0.000194371,0.000659704,-9.88245e-05,-0.018527,0.0153313,0.0017522,0.59589,0.89447,0.78829
1601,139.992,128.025,-0.144789,0.596452,0.893953,0.788316,-0.000488222,-0.000632405,0.000208259,-0.0102675,0.0193927,-0.00201161,0.59589,0.89447,0.78829
1602,139.993,128.024,-0.145325,0.596591,0.894394,0.788265,0.000138462,0.000440896,-5.0962e-05,-0.0123515,0.0044153,-0.000243931,0.59589,0.89447,0.78829
1603,139.993,128.011,-0.144985,0.596897,0.895014,0.788101,0.000306189,0.000620186,-0.000164032,-0.0173725,-0.00442074,0.00311358,0.59589,0.89447,0.78829
1604,139.994,128.008,-0.144485,0.596945,0.894907,0.788086,4.79817e-05,-0.000106514,-1.508e-05,-0.0183343,0.00263648,0.00292693,0.59589,0.89447,0.78829
1605,139.995,128.017,-0.144537,0.596486,0.894306,0.788226,-0.000459373,-0.000601709,0.000140071,-0.0106575,0.0144468,-8.22582e-05,0.59589,0.89447,0.78829
1606,139.996,128.023,-0.145047,0.596332,0.89421,0.788286,-0.000153482,-9.54866e-05,5.97835e-05,-0.00797224,0.0114817,-0.000900877,0.59589,0.89447,0.78829
1607,139.996,128.017,-0.145142,0.596456,0.894634,0.7882,0.00012368,0.000423551,-8.60691e-05,-0.00986917,0.0022142,0.00116757,0.59589,0.89447,0.78829
1608,139.997,128.01,-0.144821,0.596344,0.894366,0.788265,-0.00011158,-0.000267446,6.48499e-05,-0.00807009,0.00675691,-0.000229719,0.59589,0.89447,0.78829
1609,139.997,128.012,-0.145023,0.595975,0.89394,0.78841,-0.00036943,-0.000426531,0.000145495,-0.00179045,0.00895682,-0.00280333,0.59589,0.89447,0.78829
1610,139.998,128.008,-0.145396,0.595954,0.894086,0.788429,-2.09808e-05,0.000146627,1.8537e-05,-0.0012578,-0.000624648,-0.00254057,0.59589,0.89447,0.78829
1611,139.998,127.997,-0.145299,0.596153,0.894498,0.788343,0.000198781,0.000411928,-8.58307e-05,-0.00447672,-0.00964997,-0.0005377,0.59589,0.89447,0.78829
1612,139.998,127.99,-0.14497,0.596009,0.894279,0.788402,-0.00014323,-0.000219524,5.8651e-05,-0.00208938,-0.00646645,-0.00171885,0.59589,0.89447,0.78829
1613,139.998,127.991,-0.14515,0.595457,0.893747,0.788573,-0.000552416,-0.000532031,0.000171304,0.00732791,-0.00197123,-0.0047942,0.59589,0.89447,0.78829
1614,139.999,127.988,-0.145642,0.595664,0.894318,0.788477,0.000207245,0.000571012,-9.57847e-05,0.00409486,-0.017399,-0.00222133,0.59589,0.89447,0.78829
1615,139.999,127.975,-0.145208,0.595654,0.894435,0.788441,-1.04308e-05,0.000117302,-3.60608e-05,0.00433082,-0.0181246,-0.00151129,0.59589,0.89447,0.78829
1616,139.998,127.975,-0.145133,0.595856,0.894748,0.788339,0.000202417,0.000313103,-0.000102162,0.00092951,-0.0201129,0.000357485,0.59589,0.89447,0.78829
1617,139.998,127.976,-0.144874,0.59491,0.893527,0.788643,-0.000945687,-0.00122118,0.000303984,0.0167754,0.00119648,-0.00593964,0.59589,0.89447,0.78829
1618,139.998,127.984,-0.145932,0.594742,0.893786,0.788652,-0.00016892,0.00025934,9.05991e-06,0.0199842,-0.0120077,-0.005193,0.59589,0.89447,0.78829
1619,139.998,127.967,-0.145804,0.594811,0.894112,0.788611,6.99162e-05,0.000325739,-4.11272e-05,0.0190057,-0.0224744,-0.00384045,0.59589,0.89447,0.78829
1620,139.997,127.957,-0.145576,0.595859,0.895552,0.788203,0.00104725,0.00144023,-0.000407934,0.00142865,-0.0405767,0.00409887,0.59589,0.89447,0.78829
1621,139.996,127.954,-0.144357,0.595461,0.894454,0.788385,-0.000397444,-0.00109828,0.000181615,0.00762163,-0.0105619,-0.000825108,0.59589,0.89447,0.78829
1622,139.995,127.979,-0.145198,0.595172,0.893965,0.788515,-0.000289023,-0.000488997,0.000130594,0.0124147,-0.00358944,-0.00346743,0.59589,0.89447,0.78829
1623,139.995,127.98,-0.145602,0.594955,0.89423,0.788464,-0.000217617,0.000264943,-5.10812e-05,0.0163859,-0.00863867,-0.00209191,0.59589,0.89447,0.78829
1624,139.995,127.972,-0.145484,0.595284,0.894701,0.788336,0.000329077,0.000470996,-0.00012821,0.0108793,-0.0152229,0.000457958,0.59589,0.89447,0.78829
1625,139.994,127.97,-0.145093,0.595793,0.89514,0.788166,0.000509262,0.000439584,-0.000170469,0.0021302,-0.0151713,0.0032653,0.59589,0.89447,0.78829
1626,139.993,127.977,-0.144678,0.596007,0.89508,0.788103,0.000214219,-6.01411e-05,-6.22272e-05,-0.00176492,-0.0045355,0.00362124,0.59589,0.89447,0.78829
1627,139.993,127.991,-0.144669,0.595949,0.894677,0.788154,-5.78761e-05,-0.000402868,5.05447e-05,-0.00105407,0.00833685,0.00194118,0.59589,0.89447,0.78829
1628,139.993,128.003,-0.144955,0.59714,0.896183,0.7877,0.00119114,0.00150579,-0.000453651,-0.0211537,-0.00724036,0.0104744,0.59589,0.89447,0.78829
1629,139.993,128.005,-0.143648,0.597025,0.895257,0.787802,-0.000115156,-0.000926435,0.000101805,-0.0198541,0.024288,0.00674758,0.59589,0.89447,0.78829
1630,139.993,128.037,-0.144295,0.596857,0.89488,0.787855,-0.000167906,-0.000377238,5.28097e-05,-0.017194,0.0360217,0.005162,0.59589,0.89447,0.78829
1631,139.994,128.047,-0.144583,0.59658,0.894455,0.787976,-0.000277162,-0.000424802,0.000120938,-0.0125623,0.0411628,0.00280289,0.59589,0.89447,0.78829
1632,139.995,128.049,-0.14493,0.597171,0.895259,0.787783,0.000590563,0.000804663,-0.000192821,-0.0224232,0.0262236,0.00689015,0.59589,0.89447,0.78829
1633,139.995,128.044,-0.144236,0.597655,0.895292,0.787734,0.00048393,3.28422e-05,-4.8697e-05,-0.030922,0.029456,0.00729055,0.59589,0.89447,0.78829
1634,139.996,128.054,-0.144083,0.598088,0.895587,0.787618,0.000433207,0.000295222,-0.000115991,-0.0383928,0.029354,0.00915716,0.59589,0.89447,0.78829
1635,139.998,128.064,-0.143764,0.597928,0.894825,0.787785,-0.0001598,-0.000762463,0.000166357,-0.0360579,0.0442328,0.00529814,0.59589,0.89447,0.78829
1636,139.999,128.078,-0.144299,0.597166,0.893894,0.788083,-0.000762343,-0.000930548,0.00029844,-0.0231493,0.0514857,-0.000143942,0.59589,0.89447,0.78829
1637,140.001,128.077,-0.145095,0.597695,0.895122,0.787832,0.000529706,0.00122803,-0.000250638,-0.0316398,0.0241065,0.00579948,0.59589,0.89447,0.78829
1638,140.002,128.058,-0.144124,0.598095,0.895371,0.787734,0.00039947,0.000248551,-9.799e-05,-0.0385367,0.0239327,0.00736183,0.59589,0.89447,0.78829
1639,140.004,128.065,-0.143843,0.598246,0.89533,0.7877,0.000151336,-4.11272e-05,-3.48687e-05,-0.0412741,0.0301308,0.00752743,0.59589,0.89447,0.78829
1640,140.005,128.076,-0.143816,0.598507,0.895409,0.787641,0.00026077,7.90358e-05,-5.88894e-05,-0.0458465,0.0333725,0.00824888,0.59589,0.89447,0.78829
1641,140.007,128.085,-0.143679,0.598489,0.895125,0.787684,-1.78218e-05,-0.000283539,4.29153e-05,-0.0457344,0.0413441,0.00698558,0.59589,0.89447,0.78829
1642,140.009,128.095,-0.143853,0.597423,0.89365,0.788116,-0.00106668,-0.00147563,0.000432372,-0.0278133,0.0578904,-0.00129394,0.59589,0.89447,0.78829
1643,140.011,128.099,-0.145088,0.598799,0.896067,0.787555,0.00137621,0.00241733,-0.000561178,-0.0504579,0.0120373,0.0109532,0.59589,0.89447,0.78829
1644,140.013,128.075,-0.143103,0.597779,0.894185,0.78798,-0.00101936,-0.00188214,0.000424743,-0.0337572,0.0492151,0.00151898,0.59589,0.89447,0.78829
1645,140.015,128.099,-0.144601,0.59708,0.893754,0.788191,-0.00069958,-0.00043118,0.000211954,-0.0216114,0.0437993,-0.00160246,0.59589,0.89447,0.78829
1646,140.017,128.085,-0.145046,0.596898,0.894017,0.788238,-0.000181913,0.000262797,4.61936e-05,-0.0181142,0.025387,-0.00120728,0.59589,0.89447,0.78829
1647,140.018,128.065,-0.144901,0.595977,0.893101,0.788585,-0.000920713,-0.000915647,0.000346839,-0.0023494,0.025883,-0.00702485,0.59589,0.89447,0.78829
1648,140.019,128.051,-0.145733,0.596448,0.894437,0.788355,0.000470757,0.00133616,-0.00022918,-0.00967469,-0.00946131,-0.000948402,0.59589,0.89447,0.78829
1649,140.02,128.022,-0.144712,0.596651,0.894789,0.78826,0.000203013,0.000351846,-9.57847e-05,-0.0130396,-0.0142173,0.00097206,0.59589,0.89447,0.78829
1650,140.02,128.021,-0.14442,0.596837,0.894837,0.788208,0.000185966,4.79221e-05,-5.14388e-05,-0.0163241,-0.0102066,0.00155447,0.59589,0.89447,0.78829
1651,140.021,128.027,-0.144336,0.596062,0.893706,0.788504,-0.000774622,-0.00113076,0.00029552,-0.00339404,0.00722049,-0.00445201,0.59589,0.89447,0.78829
1652,140.021,128.034,-0.145282,0.596485,0.894735,0.788283,0.000423014,0.00102925,-0.000220597,-0.0101607,-0.014203,0.000641361,0.59589,0.89447,0.78829
1653,140.022,128.018,-0.144481,0.595668,0.89349,0.788609,-0.000816822,-0.00124574,0.000326157,0.00344613,0.00477689,-0.00599531,0.59589,0.89447,0.78829
1654,140.022,128.023,-0.145517,0.595855,0.894242,0.788497,0.000186443,0.000752866,-0.000112176,0.000722011,-0.0171615,-0.00270976,0.59589,0.89447,0.78829
1655,140.022,128.005,-0.144963,0.595143,0.893397,0.788754,-0.000712156,-0.000845611,0.000257373,0.012769,-0.00860769,-0.00751178,0.59589,0.89447,0.78829
1656,140.022,128.002,-0.145708,0.595974,0.894892,0.788413,0.000831246,0.00149506,-0.000341296,-0.000878444,-0.0376865,1.29509e-05,0.59589,0.89447,0.78829
1657,140.022,127.984,-0.1445,0.595772,0.894553,0.788437,-0.000202,-0.000339389,2.37823e-05,0.00236766,-0.0236804,-0.00116032,0.59589,0.89447,0.78829
1658,140.022,127.996,-0.14478,0.595443,0.894056,0.788545,-0.0003286,-0.000496089,0.000107706,0.00780991,-0.0130703,-0.0035829,0.59589,0.89447,0.78829
1659,140.022,128,-0.145197,0.595936,0.894828,0.788351,0.000492275,0.000771344,-0.000193179,-0.000366137,-0.0259744,0.000444742,0.59589,0.89447,0.78829
1660,140.021,127.994,-0.14456,0.596087,0.894795,0.788307,0.000150919,-3.32594e-05,-4.44055e-05,-0.00310309,-0.0188488,0.000728088,0.59589,0.89447,0.78829
1661,140.021,128.004,-0.144547,0.595768,0.894127,0.788463,-0.000318885,-0.00066781,0.000156343,0.00208378,-0.00659399,-0.00269079,0.59589,0.89447,0.78829
1662,140.021,128.012,-0.145075,0.595015,0.893389,0.788707,-0.000753105,-0.000737906,0.000243604,0.0149256,-0.00123297,-0.00702028,0.59589,0.89447,0.78829
1663,140.021,128.006,-0.145758,0.595135,0.893983,0.788633,0.00012064,0.000593722,-7.35521e-05,0.0132616,-0.0204728,-0.00456674,0.59589,0.89447,0.78829
1664,140.021,127.987,-0.145334,0.59459,0.893622,0.788757,-0.000545561,-0.00036031,0.00012356,0.0226464,-0.017814,-0.00666066,0.59589,0.89447,0.78829
1665,140.02,127.981,-0.145718,0.594386,0.893681,0.7888,-0.000204146,5.85318e-05,4.28557e-05,0.0263345,-0.0257547,-0.00683392,0.59589,0.89447,0.78829
1666,140.019,127.969,-0.145739,0.594657,0.894387,0.788644,0.000271797,0.000705957,-0.000155389,0.0220067,-0.0398214,-0.00329383,0.59589,0.89447,0.78829
1667,140.018,127.959,-0.145209,0.595357,0.895273,0.788354,0.000700057,0.000886202,-0.000290096,0.0101587,-0.0458214,0.00195699,0.59589,0.89447,0.78829
1668,140.017,127.963,-0.144452,0.594215,0.893334,0.788797,-0.00114202,-0.00193936,0.000442386,0.0289747,-0.00780805,-0.00777681,0.59589,0.89447,0.78829
1669,140.016,127.984,-0.146049,0.594118,0.893888,0.788717,-9.78112e-05,0.000554681,-8.0049e-05,0.0310799,-0.0234338,-0.00529512,0.59589,0.89447,0.78829
1670,140.015,127.966,-0.145713,0.594478,0.894518,0.78854,0.00036025,0.000629365,-0.000176489,0.0251034,-0.0312224,-0.00180768,0.59589,0.89447,0.78829
1671,140.013,127.959,-0.145216,0.594164,0.893934,0.788662,-0.00031352,-0.000583529,0.000121474,0.0302206,-0.0183046,-0.00463234,0.59589,0.89447,0.78829
1672,140.012,127.966,-0.1457,0.59389,0.893759,0.788728,-0.000274241,-0.000175118,6.6638e-05,0.0349511,-0.0178822,-0.00571229,0.59589,0.89447,0.78829
1673,140.011,127.96,-0.145902,0.59415,0.894371,0.788585,0.000259876,0.000611901,-0.000143647,0.0307621,-0.0289324,-0.00256366,0.59589,0.89447,0.78829
1674,140.009,127.952,-0.145443,0.59429,0.894541,0.788496,0.00014019,0.000169992,-8.82149e-05,0.0283347,-0.0256494,-0.00123718,0.59589,0.89447,0.78829
1675,140.007,127.956,-0.145311,0.59335,0.893177,0.788844,-0.000940144,-0.00136429,0.000347257,0.0440172,-0.00332763,-0.00839038,0.59589,0.89447,0.78829
1676,140.006,127.962,-0.146479,0.593587,0.893827,0.788748,0.000237465,0.000650406,-9.58443e-05,0.0403308,-0.0227181,-0.00559099,0.59589,0.89447,0.78829
1677,140.004,127.942,-0.146001,0.593939,0.894596,0.788542,0.000351846,0.000769436,-0.000205576,0.0345871,-0.0332964,-0.00139466,0.59589,0.89447,0.78829
1678,140.002,127.936,-0.145417,0.593857,0.894191,0.788593,-8.2612e-05,-0.00040549,5.04851e-05,0.0357276,-0.0201841,-0.00307242,0.59589,0.89447,0.78829
1679,140,127.945,-0.14573,0.593581,0.89381,0.788692,-0.000275493,-0.000380695,9.90033e-05,0.0403372,-0.0141951,-0.00508442,0.59589,0.89447,0.78829
1680,139.999,127.945,-0.146074,0.593623,0.894087,0.788635,4.20809e-05,0.000277042,-5.67436e-05,0.0397733,-0.0200494,-0.00371319,0.59589,0.89447,0.78829
1681,139.997,127.938,-0.145897,0.592881,0.893145,0.788912,-0.000742137,-0.000942528,0.000277281,0.052285,-0.00940171,-0.0089902,0.59589,0.89447,0.78829
1682,139.995,127.936,-0.146735,0.593437,0.894355,0.788647,0.000556231,0.00121015,-0.000265181,0.0432918,-0.0340087,-0.00296532,0.59589,0.89447,0.78829
1683,139.993,127.917,-0.145807,0.593948,0.894813,0.78847,0.000510275,0.00045836,-0.000177383,0.0345322,-0.0339282,-3.43146e-05,0.59589,0.89447,0.78829
1684,139.991,127.922,-0.145396,0.593886,0.894463,0.788485,-6.16908e-05,-0.000350237,1.52588e-05,0.0353042,-0.0187578,-0.00120726,0.59589,0.89447,0.78829
1685,139.989,127.936,-0.145667,0.593475,0.893605,0.788703,-0.000410855,-0.000857711,0.000218451,0.0420159,-0.00543717,-0.00577258,0.59589,0.89447,0.78829
1686,139.987,127.941,-0.146365,0.593269,0.893443,0.788808,-0.000206411,-0.000162065,0.000105023,0.0456328,-0.0111586,-0.0072168,0.59589,0.89447,0.78829
1687,139.985,127.929,-0.146544,0.593809,0.894472,0.788573,0.000540733,0.00102895,-0.000235677,0.0367866,-0.0309434,-0.00201865,0.59589,0.89447,0.78829
1688,139.983,127.915,-0.145738,0.594557,0.895348,0.788262,0.00074774,0.000876009,-0.000311255,0.0240621,-0.033731,0.00339289,0.59589,0.89447,0.78829
1689,139.981,127.922,-0.144984,0.594288,0.894467,0.788383,-0.000269413,-0.000881255,0.000121415,0.02813,-0.00650565,-0.000336452,0.59589,0.89447,0.78829
1690,139.98,127.944,-0.14566,0.594128,0.894026,0.788491,-0.000159442,-0.000440478,0.000108182,0.0306697,0.000693527,-0.00266023,0.59589,0.89447,0.78829
1691,139.978,127.948,-0.14601,0.594204,0.894208,0.788458,7.54595e-05,0.000181079,-3.3617e-05,0.0294691,-0.00379175,-0.00181584,0.59589,0.89447,0.78829
1692,139.977,127.942,-0.145884,0.595081,0.895386,0.788115,0.0008775,0.00117797,-0.000342548,0.0147133,-0.0174555,0.00475827,0.59589,0.89447,0.78829
1693,139.976,127.941,-0.144889,0.594518,0.893872,0.788443,-0.000563562,-0.00151336,0.000328004,0.0236476,0.0133139,-0.00278872,0.59589,0.89447,0.78829
1694,139.975,127.961,-0.146056,0.594769,0.894357,0.788362,0.000251114,0.000484467,-8.14199e-05,0.0195892,-3.62038e-05,-0.000631672,0.59589,0.89447,0.78829
1695,139.974,127.951,-0.145678,0.595094,0.894747,0.788242,0.000324965,0.000390232,-0.000119925,0.0140917,-0.00380767,0.00159744,0.59589,0.89447,0.78829
1696,139.973,127.951,-0.145345,0.59486,0.894272,0.788337,-0.000233591,-0.000475049,9.53674e-05,0.0178749,0.00710649,-0.000675675,0.59589,0.89447,0.78829
1697,139.972,127.959,-0.145729,0.594673,0.894035,0.788417,-0.000187039,-0.000237286,7.9751e-05,0.0210438,0.00843,-0.0021022,0.59589,0.89447,0.78829
1698,139.971,127.956,-0.145943,0.595455,0.895149,0.788126,0.000781894,0.00111407,-0.000290692,0.00797923,-0.00887854,0.00380388,0.59589,0.89447,0.78829
1699,139.971,127.949,-0.145009,0.59618,0.895789,0.787854,0.000724733,0.000640571,-0.000271916,-0.00450339,-0.00551903,0.00813323,0.59589,0.89447,0.78829
1700,139.97,127.964,-0.144405,0.595473,0.894198,0.78818,-0.000706911,-0.00159109,0.00032568,0.0068581,0.029899,0.000430603,0.59589,0.89447,0.78829
1701,139.97,127.99,-0.145652,0.594758,0.893335,0.78847,-0.000715017,-0.000862956,0.000290453,0.0189904,0.03477,-0.0047488,0.59589,0.89447,0.78829
1702,139.97,127.982,-0.14641,0.595461,0.89467,0.788209,0.000702679,0.00133526,-0.000261426,0.0075627,0.00300577,0.00155764,0.59589,0.89447,0.78829
1703,139.969,127.959,-0.145343,0.594923,0.893816,0.788439,-0.000537753,-0.000854492,0.000230193,0.0165124,0.0150549,-0.00306656,0.59589,0.89447,0.78829
1704,139.969,127.964,-0.146055,0.594542,0.893658,0.788554,-0.000380635,-0.000157595,0.00011456,0.0231926,0.00847155,-0.0045276,0.59589,0.89447,0.78829
1705,139.969,127.952,-0.14626,0.594837,0.894371,0.788422,0.000294983,0.000712812,-0.000131905,0.0185039,-0.00923007,-0.00120699,0.59589,0.89447,0.78829
1706,139.968,127.938,-0.145716,0.595034,0.894441,0.788393,0.000196874,7.02739e-05,-2.8491e-05,0.0150864,-0.00949686,-0.000789069,0.59589,0.89447,0.78829
1707,139.967,127.939,-0.145628,0.595803,0.895315,0.788123,0.000769496,0.000873446,-0.000269771,0.00204482,-0.0179166,0.00419782,0.59589,0.89447,0.78829
1708,139.966,127.941,-0.144856,0.595557,0.894433,0.788285,-0.000246048,-0.000881791,0.000161827,0.00576686,0.00370669,5.90908e-05,0.59589,0.89447,0.78829
1709,139.966,127.96,-0.145512,0.595599,0.894527,0.788257,4.20213e-05,9.41753e-05,-2.86698e-05,0.00507604,0.00290194,0.000607945,0.59589,0.89447,0.78829
1710,139.966,127.959,-0.14544,0.596334,0.89535,0.788005,0.00073415,0.000823021,-0.00025171,-0.00736781,-0.00541229,0.0052786,0.59589,0.89447,0.78829
1711,139.966,127.961,-0.144706,0.596172,0.894686,0.788113,-0.000161469,-0.000664175,0.000107646,-0.00500325,0.0127419,0.00229362,0.59589,0.89447,0.78829
1712,139.966,127.978,-0.14519,0.596178,0.894744,0.788082,6.19888e-06,5.82337e-05,-3.0458e-05,-0.00510475,0.0140541,0.00276525,0.59589,0.89447,0.78829
1713,139.966,127.981,-0.145147,0.595603,0.893872,0.788322,-0.000575423,-0.000872433,0.000240028,0.00450156,0.0257701,-0.00199571,0.59589,0.89447,0.78829
1714,139.966,127.984,-0.145873,0.595876,0.894517,0.78821,0.000273466,0.000644922,-0.000112116,0.000156576,0.00874264,0.000934894,0.59589,0.89447,0.78829
1715,139.966,127.971,-0.14537,0.594818,0.893194,0.788598,-0.00105816,-0.00132293,0.000388324,0.0180035,0.0238719,-0.00645666,0.59589,0.89447,0.78829
1716,139.967,127.971,-0.14652,0.5949,0.893821,0.788551,8.14795e-05,0.000626922,-4.76837e-05,0.0170952,-0.000382559,-0.0041454,0.59589,0.89447,0.78829
1717,139.966,127.946,-0.146082,0.594993,0.894214,0.788492,9.29832e-05,0.000393093,-5.85318e-05,0.0157484,-0.0118186,-0.00242849,0.59589,0.89447,0.78829
1718,139.966,127.936,-0.1458,0.59575,0.895308,0.788176,0.00075686,0.00109375,-0.000316381,0.00306169,-0.0245211,0.00368003,0.59589,0.89447,0.78829
1719,139.965,127.934,-0.144883,0.596122,0.895377,0.788043,0.000372112,6.89626e-05,-0.000133097,-0.00358126,-0.0110542,0.00506284,0.59589,0.89447,0.78829
1720,139.965,127.953,-0.144747,0.596073,0.894734,0.788136,-4.90546e-05,-0.000642717,9.38773e-05,-0.00318179,0.00750947,0.00223575,0.59589,0.89447,0.78829
1721,139.965,127.971,-0.145191,0.596299,0.895049,0.788028,0.000226796,0.000315249,-0.000108957,-0.0070173,0.00624675,0.00416867,0.59589,0.89447,0.78829
1722,139.965,127.975,-0.144921,0.595946,0.89426,0.788215,-0.000353754,-0.000789285,0.000187099,-0.001288,0.0203326,9.70408e-05,0.59589,0.89447,0.78829
1723,139.965,127.985,-0.145536,0.595982,0.894481,0.788197,3.60608e-05,0.00022161,-1.77026e-05,-0.00173701,0.0118515,0.000919799,0.59589,0.89447,0.78829
1724,139.965,127.979,-0.145375,0.595391,0.893752,0.788409,-0.000590682,-0.000729203,0.000212431,0.00822682,0.020438,-0.00313589,0.59589,0.89447,0.78829
1725,139.966,127.978,-0.146009,0.59534,0.893891,0.788453,-5.05447e-05,0.000138581,4.3273e-05,0.00930809,0.00796707,-0.00313106,0.59589,0.89447,0.78829
1726,139.966,127.963,-0.145929,0.595126,0.893958,0.788486,-0.000214517,6.75917e-05,3.37362e-05,0.0131712,0.000874061,-0.00318352,0.59589,0.89447,0.78829
1727,139.966,127.952,-0.145937,0.595598,0.894755,0.788302,0.000472307,0.000796676,-0.000184417,0.00538206,-0.0143866,0.000840351,0.59589,0.89447,0.78829
1728,139.965,127.943,-0.145288,0.596479,0.895616,0.788005,0.00088042,0.000860751,-0.000297248,-0.00965238,-0.0188483,0.00601945,0.59589,0.89447,0.78829
1729,139.965,127.951,-0.144493,0.595744,0.894149,0.788315,-0.000734985,-0.00146675,0.000310719,0.00229269,0.0126736,-0.00115438,0.59589,0.89447,0.78829
1730,139.965,127.974,-0.145658,0.595663,0.894172,0.788348,-8.04663e-05,2.28286e-05,3.30806e-05,0.0037717,0.00734181,-0.00138297,0.59589,0.89447,0.78829
1731,139.965,127.967,-0.145661,0.595296,0.893917,0.788452,-0.000367105,-0.000254512,0.000103652,0.010107,0.00690698,-0.00303084,0.59589,0.89447,0.78829
1732,139.965,127.961,-0.145922,0.596463,0.895619,0.788013,0.00116718,0.00170201,-0.000439048,-0.00936779,-0.0201191,0.00595248,0.59589,0.89447,0.78829
1733,139.965,127.951,-0.14449,0.596615,0.895069,0.788051,0.000151873,-0.000550449,3.74317e-05,-0.0124795,0.000931751,0.0038844,0.59589,0.89447,0.78829
1734,139.965,127.974,-0.14482,0.596418,0.894624,0.788127,-0.000196695,-0.000444531,7.65324e-05,-0.00934162,0.0128042,0.00187492,0.59589,0.89447,0.78829
1735,139.966,127.984,-0.145161,0.596375,0.894366,0.788198,-4.3869e-05,-0.000258386,7.14064e-05,-0.00870699,0.0157523,0.000415047,0.59589,0.89447,0.78829
